Timestamp,wind_speed (m s-1),wind_dir (deg),(z-d)/L (-),Fc (µmol m-2 s-1),FcEP (µmol m-2 s-1),FCcorL (µmol m-2 s-1),FCcorG (µmol m-2 s-1),CF_L (-),CF_G (-)
2024-05-01 07:30:00,1.49989,104.058,0.0184772,-6.89122,-8.04229,-7.701833875620597,-0.17084566717106678,1.117629951680631,0.024791788271317238
2024-05-01 08:00:00,1.55126,91.9988,-0.0296249,-13.3124,-15.1573,-14.350745023267438,-0.23344366331627417,1.0779983341296413,0.017535805964084175
2024-05-01 08:30:00,1.91346,74.9123,-0.0138969,-16.1722,-18.5008,-17.66060659525765,-0.21724343152712217,1.0920348867351164,0.013433140297988038
2024-05-01 09:00:00,1.51075,60.9799,-0.0371555,-22.3958,-25.4872,-24.142635091500622,-0.3927284032104364,1.0779983341296413,0.017535805964084175
2024-05-01 09:30:00,0.267148,91.7364,-1.19801,-15.7983,-18.0054,-16.781853416360924,-0.2376288349495297,1.0622569147541776,0.01504141806077424
2024-05-01 10:00:00,0.673029,350.615,-0.85149,-18.7774,-21.2447,-19.946422991105095,-0.2824387234943822,1.0622569147541776,0.01504141806077424
2024-05-01 10:30:00,1.71807,4.57547,-0.101095,-24.6767,-28.1557,-26.60144149181692,-0.432725823033916,1.0779983341296413,0.017535805964084175
2024-05-01 11:00:00,2.2204,7.39081,-0.0616153,-30.1937,-34.6937,-33.046347972277204,-0.4129213367432806,1.094478251167535,0.013675744832308746
2024-05-01 11:30:00,2.58734,17.6491,-0.0520767,-34.0399,-39.3308,-37.804439127843175,-0.4941043004395676,1.110591956140975,0.014515445122916564
2024-05-01 12:00:00,2.48103,12.7481,-0.055647,-27.7201,-31.9765,-30.512751080817228,-0.3409884843312288,1.1007446250488717,0.01230112749705913
2024-05-01 12:30:00,2.44295,15.2931,-0.0988728,-31.772,-36.6293,-34.972858227052754,-0.3908314228365627,1.1007446250488717,0.01230112749705913
2024-05-01 13:00:00,2.48234,17.3291,-0.0623522,-32.3927,-37.3673,-35.656090415820586,-0.39846673267398725,1.1007446250488717,0.01230112749705913
2024-05-01 13:30:00,1.90141,3.50506,-0.0602712,-29.9004,-34.2,-32.652279927334675,-0.40165626816596156,1.0920348867351164,0.013433140297988038
2024-05-01 14:00:00,2.04565,0.609025,-0.0484811,-28.4796,-32.6411,-31.170302801950932,-0.3894797425262202,1.094478251167535,0.013675744832308746
2024-05-01 14:30:00,2.42904,10.256,-0.0268412,-27.4099,-31.5936,-30.17130009812707,-0.3371726745816411,1.1007446250488717,0.01230112749705913
2024-05-01 15:00:00,3.12548,17.9831,-0.00760209,-28.6273,-33.357,-32.345785523705935,-0.6873155848040261,1.1298929875924706,0.02400909568153567
2024-05-01 15:30:00,3.24537,25.6703,-0.00926318,-27.4946,-32.0981,-31.06595573665994,-0.6601204821255505,1.1298929875924706,0.02400909568153567
2024-05-01 16:00:00,3.07328,27.4262,-0.00476769,-26.0478,-30.3263,-28.928477155168885,-0.3780954114727061,1.110591956140975,0.014515445122916564
2024-05-01 16:30:00,3.34627,25.9496,0.00238223,-24.7599,-28.9519,-28.2360676711985,-0.5729914826513829,1.1403950610139177,0.023141914250517284
2024-05-01 17:00:00,3.33108,29.6817,0.00982407,-23.1666,-27.8269,-26.419076220485024,-0.5361194706760337,1.1403950610139177,0.023141914250517284
2024-05-01 17:30:00,2.6265,26.3857,0.0324579,-12.5849,-15.1078,-14.200861278530736,-0.2366927165565047,1.1284047770368248,0.01880767559190019
2024-05-01 18:00:00,2.28496,35.6137,0.0558497,-7.57382,-9.16199,-8.473721803285894,-0.13448260184179936,1.118817426778811,0.01775624478028252
2024-05-01 18:30:00,2.3338,31.372,0.0705704,-3.02187,-3.69606,-3.380920817460085,-0.05365706341419234,1.118817426778811,0.01775624478028252
2024-05-01 19:00:00,1.7385,45.1173,0.163873,0.0546785,0.0692003,0.061272776775265526,0.001262788038439893,1.1206009084972253,0.023094782015598326
2024-05-01 19:30:00,1.78437,44.9849,0.181343,3.44037,4.40401,3.855281747566599,0.07945459520300402,1.1206009084972253,0.023094782015598326
2024-05-01 20:00:00,1.49852,44.1103,0.309503,2.38995,3.21439,2.6710797030191236,0.05925113437903463,1.117629951680631,0.024791788271317238
2024-05-01 20:30:00,1.03407,19.1885,0.70728,4.7157,7.18306,5.185108332498727,0.22251235708839948,1.0995416019888302,0.047185435266959196
2024-05-01 21:00:00,1.4325,47.5349,1.95363,1.37384,2.84516,1.535444732816918,0.03405995039866647,1.117629951680631,0.024791788271317238
2024-05-01 21:30:00,1.66943,45.4229,0.345521,3.44985,4.74776,3.8659050441791525,0.07967353373651188,1.1206009084972253,0.023094782015598326
2024-05-01 22:00:00,1.89439,45.6422,0.189543,4.51671,5.83556,5.082798367582402,0.09032144927317035,1.1253320154675421,0.01999717698793377
2024-05-01 22:30:00,2.05808,56.4352,0.141169,4.24342,5.37607,4.775256381075278,0.08485642077413794,1.1253320154675421,0.01999717698793377
2024-05-01 23:00:00,2.00198,62.6039,0.132026,4.94827,6.22685,5.568446652177575,0.09895143097408304,1.1253320154675421,0.01999717698793377
2024-05-01 23:30:00,2.29543,58.5633,0.088031,5.70142,7.05513,6.378848053385248,0.10123580911519836,1.118817426778811,0.01775624478028252
2024-05-02 00:00:00,1.9249,70.236,0.154815,4.72339,6.00165,5.315381988539234,0.0944544658130365,1.1253320154675421,0.01999717698793377
2024-05-02 00:30:00,1.44928,70.7417,0.41591,2.6481,3.71336,2.9595958750454785,0.06565113452127518,1.117629951680631,0.024791788271317238
2024-05-02 01:00:00,1.55091,43.3681,0.446262,2.41097,3.43236,2.6945722846034506,0.05977225776849772,1.117629951680631,0.024791788271317238
2024-05-02 01:30:00,1.51338,59.0894,0.280118,3.74333,4.98577,4.183657727024656,0.09280384478966995,1.117629951680631,0.024791788271317238
2024-05-02 02:00:00,0.817608,157.755,0.0322913,0.0998801,0.11668,0.10982232516080456,0.0047128859930074115,1.0995416019888302,0.047185435266959196
2024-05-02 02:30:00,0.327146,96.7361,-0.081862,-2.8893,-3.2843,-3.069178903799245,-0.043459169202995016,1.0622569147541776,0.01504141806077424
2024-05-02 03:00:00,0.533651,124.746,-0.476532,-4.53712,-5.13685,-4.819587093069474,-0.06824471871190002,1.0622569147541776,0.01504141806077424
2024-05-02 03:30:00,0.7736,169.672,-0.755003,-0.302304,-0.342027,-0.32112451435784695,-0.004547080845444296,1.0622569147541776,0.01504141806077424
2024-05-02 04:00:00,0.776987,188.307,1.37577,2.63184,4.75162,2.893817569778283,0.12418451595299389,1.0995416019888302,0.047185435266959196
2024-05-02 04:30:00,0.519304,231.981,-0.233016,-10.7255,-12.1449,-11.393236539195932,-0.16132672941083412,1.0622569147541776,0.01504141806077424
2024-05-02 05:00:00,0.912336,234.088,2.06087,1.48653,3.05855,1.6345015776044556,0.07014256508739285,1.0995416019888302,0.047185435266959196
2024-05-02 05:30:00,1.25238,238.322,0.0330828,3.62138,4.25344,4.003264765184257,0.11312422660869104,1.105452828806769,0.031237877993662923
2024-05-02 06:00:00,1.1822,227.519,0.0272919,3.80303,4.44216,4.181589698611581,0.17944762588330385,1.0995416019888302,0.047185435266959196
2024-05-02 06:30:00,1.55204,244.708,-0.00787854,2.26994,2.58455,2.4469915385742382,0.03980522739011323,1.0779983341296413,0.017535805964084175
2024-05-02 07:00:00,0.974904,206.427,-0.0886738,-0.997635,-1.12964,-1.07695611470066,-0.017846848563654965,1.079509153849514,0.017889156418584917
2024-05-02 07:30:00,2.07059,214.679,-0.0193135,-2.87604,-3.29746,-3.147763229487878,-0.03933198916751325,1.094478251167535,0.013675744832308746
2024-05-02 08:00:00,2.39674,241.318,-0.00566428,0.813686,0.937424,0.8956604909775162,0.010009255228572055,1.1007446250488717,0.01230112749705913
2024-05-02 08:30:00,3.3469,262.401,-0.00386703,7.16129,8.37379,8.091491353116083,0.17193609681322458,1.1298929875924706,0.02400909568153567
2024-05-02 09:00:00,3.76835,262.686,-0.00165192,-4.90119,-5.76951,-5.537820211858341,-0.1176731396633858,1.1298929875924706,0.02400909568153567
2024-05-02 09:30:00,3.78163,272.142,-0.00710304,-13.8787,-16.341,-15.681445806899621,-0.3332150362353291,1.1298929875924706,0.02400909568153567
2024-05-02 10:00:00,3.79419,273.868,-0.00753451,-13.9798,-16.4633,-15.795677987945218,-0.3356423558087323,1.1298929875924706,0.02400909568153567
2024-05-02 10:30:00,3.47769,240.293,-0.0116791,-20.2339,-23.709,-22.86214172164729,-0.48579764111062457,1.1298929875924706,0.02400909568153567
2024-05-02 11:00:00,3.97602,237.841,-0.0149588,-24.4834,-28.9158,-27.663621972421495,-0.5878242932093104,1.1298929875924706,0.02400909568153567
2024-05-02 11:30:00,3.98671,239.905,-0.0140806,-22.7841,-26.9134,-25.743594818605608,-0.5470256369176768,1.1298929875924706,0.02400909568153567
2024-05-02 12:00:00,4.35705,244.484,-0.0139312,-27.1086,-32.2085,-30.629817043449247,-0.6508529711924779,1.1298929875924706,0.02400909568153567
2024-05-02 12:30:00,3.50551,244.949,-0.0090989,-19.3542,-22.6882,-21.868174860462194,-0.4646768396395776,1.1298929875924706,0.02400909568153567
2024-05-02 13:00:00,3.33954,247.546,-0.0115877,-23.9339,-27.983,-27.042745775739434,-0.5746312951323066,1.1298929875924706,0.02400909568153567
2024-05-02 13:30:00,3.38713,262.359,-0.0101762,-16.7345,-19.5804,-18.9081942008662,-0.40178021168265865,1.1298929875924706,0.02400909568153567
2024-05-02 14:00:00,3.71077,268.839,-0.0060641,-14.2065,-16.7081,-16.051824728232432,-0.3410852177997365,1.1298929875924706,0.02400909568153567
2024-05-02 14:30:00,4.09637,278.472,-0.00291879,-8.76858,-10.3757,-9.907557053143586,-0.21052567621120005,1.1298929875924706,0.02400909568153567
2024-05-02 15:00:00,3.60161,266.031,0.00335497,-6.4064,-7.7211,-7.305826918879562,-0.14825635945451393,1.1403950610139177,0.023141914250517284
2024-05-02 15:30:00,2.56448,245.596,-0.00425452,-4.09286,-4.72736,-4.505193646077525,-0.05034679268761343,1.1007446250488717,0.01230112749705913
2024-05-02 16:00:00,2.30718,228.049,-0.00250804,-3.2533,-3.74299,-3.581052488671494,-0.040019258086182466,1.1007446250488717,0.01230112749705913
2024-05-02 16:30:00,2.31275,242.066,0.00481279,-1.65771,-1.94677,-1.8546748365455026,-0.029434704534722137,1.118817426778811,0.01775624478028252
2024-05-02 17:00:00,2.36348,240.554,0.0189453,-0.0334094,-0.0396576,-0.037379018938224005,-0.0005932254843623708,1.118817426778811,0.01775624478028252
2024-05-02 17:30:00,2.87474,239.96,0.0051286,0.760293,0.903689,0.8579182531476587,0.014299344098792572,1.1284047770368248,0.01880767559190019
2024-05-02 18:00:00,3.49542,249.109,0.00426875,0.338875,0.407921,0.38645137630109133,0.007842216191644043,1.1403950610139177,0.023141914250517284
2024-05-02 18:30:00,3.79642,262.285,0.00157081,1.75236,2.1186,1.9983826891183487,0.04055296485603647,1.1403950610139177,0.023141914250517284
2024-05-02 19:00:00,3.62596,264.275,0.00348707,2.3744,2.86459,2.7077540328714464,0.05494816119642824,1.1403950610139177,0.023141914250517284
2024-05-02 19:30:00,4.01646,260.865,0.00211809,2.37698,2.88906,2.7106962521288622,0.055007867335194575,1.1403950610139177,0.023141914250517284
2024-05-02 20:00:00,4.47197,265.673,0.00413097,3.03352,3.73062,3.45941122548694,0.0702014597172292,1.1403950610139177,0.023141914250517284
2024-05-02 20:30:00,3.55671,259.915,0.00537722,3.45188,4.16456,3.9365069032127225,0.0798831109630756,1.1403950610139177,0.023141914250517284
2024-05-02 21:00:00,2.88181,260.376,0.00467613,3.39478,4.03464,3.830685968989072,0.06384792094587093,1.1284047770368248,0.01880767559190019
2024-05-02 21:30:00,2.86075,261.996,0.00207447,3.30556,3.91929,3.7300096947818466,0.06216990012956159,1.1284047770368248,0.01880767559190019
2024-05-02 22:00:00,3.11034,257.654,0.00152078,2.53174,3.0164,2.8871837917713763,0.05858930998460463,1.1403950610139177,0.023141914250517284
2024-05-02 22:30:00,3.52502,255.893,0.000175559,2.84239,3.41294,3.2414475174753496,0.06577834564652782,1.1403950610139177,0.023141914250517284
2024-05-02 23:00:00,2.92744,257.609,-0.00134009,2.69676,3.13249,2.9949999636427354,0.03914467178967647,1.110591956140975,0.014515445122916564
2024-05-02 23:30:00,3.37899,255.715,0.00148736,3.24426,3.88724,3.699738080645013,0.0750783867263832,1.1403950610139177,0.023141914250517284
2024-05-03 00:00:00,3.19247,255.783,0.00122227,3.24125,3.86757,3.6963054915113607,0.07500872956448915,1.1403950610139177,0.023141914250517284
2024-05-03 00:30:00,3.91529,253.41,0.00274186,3.16215,3.8371,3.60610024218516,0.07317820414727323,1.1403950610139177,0.023141914250517284
2024-05-03 01:00:00,4.06077,253.641,0.00087235,2.74975,3.34215,3.1358013190230203,0.0636344787103599,1.1403950610139177,0.023141914250517284
2024-05-03 01:30:00,4.28694,252.883,-0.00342658,2.66558,3.16358,3.0118201498667374,0.06399816526678785,1.1298929875924706,0.02400909568153567
2024-05-03 02:00:00,4.34614,247.687,0.00402257,3.14902,3.86194,3.5911268550340476,0.07287435081316394,1.1403950610139177,0.023141914250517284
2024-05-03 02:30:00,4.36405,246.665,0.00377475,3.21526,3.94389,3.6666666238756087,0.0744072712131182,1.1403950610139177,0.023141914250517284
2024-05-03 03:00:00,4.22846,244.964,-0.000977679,2.70222,3.20413,3.053219428932126,0.06487785853255931,1.1298929875924706,0.02400909568153567
2024-05-03 03:30:00,4.5074,246.14,0.00281914,3.30074,4.05831,3.7641475936910784,0.07638544204325241,1.1403950610139177,0.023141914250517284
2024-05-03 04:00:00,4.37804,246.859,-0.00514843,3.4026,4.04405,3.8445738795821405,0.08169334896599327,1.1298929875924706,0.02400909568153567
2024-05-03 04:30:00,4.29527,249.2,0.00284913,3.2998,4.03828,3.7630756223337256,0.07636368864385693,1.1403950610139177,0.023141914250517284
2024-05-03 05:00:00,4.64912,256.992,0.000281848,3.42637,4.21663,3.907415425206257,0.0792927607305449,1.1403950610139177,0.023141914250517284
2024-05-03 05:30:00,3.86412,247.923,0.00402845,2.47487,3.00297,2.8223295246515145,0.05727322932117771,1.1403950610139177,0.023141914250517284
2024-05-03 06:00:00,4.35937,240.487,0.00317858,2.96491,3.63441,3.381168720350775,0.0686136929805012,1.1403950610139177,0.023141914250517284
2024-05-03 06:30:00,4.38408,236.407,0.00465648,2.17965,2.67661,2.485662094738986,0.05044127339614,1.1403950610139177,0.023141914250517284
2024-05-03 07:00:00,4.29048,232.91,0.00340659,1.57884,1.9327,1.8005013381312138,0.03653737989528671,1.1403950610139177,0.023141914250517284
2024-05-03 07:30:00,3.57356,235.531,0.00523286,0.804761,0.97113,0.9177454696966214,0.01862371005416054,1.1403950610139177,0.023141914250517284
2024-05-03 08:00:00,4.08533,234.792,0.00183251,-1.43763,-1.74963,-1.6394661515654385,-0.03326951018397116,1.1403950610139177,0.023141914250517284
2024-05-03 08:30:00,4.28143,232.519,0.00298662,-3.11078,-3.80603,-3.5475181479008753,-0.07198940401222416,1.1403950610139177,0.023141914250517284
2024-05-03 09:00:00,4.19692,230.248,7.38944e-05,-8.25659,-9.78533,-9.415774456816902,-0.19107329778167848,1.1403950610139177,0.023141914250517284
2024-05-03 09:30:00,4.5427,228.561,0.00295228,-8.48491,-10.4412,-9.6761494571476,-0.1963570596433566,1.1403950610139177,0.023141914250517284
2024-05-03 10:00:00,4.50196,233.521,0.00285309,-8.35543,-10.2718,-9.528491104647518,-0.19336064458619964,1.1403950610139177,0.023141914250517284
2024-05-03 10:30:00,4.3588,233.308,0.0152135,-15.7118,-19.4542,-17.917659119638472,-0.36360112832127744,1.1403950610139177,0.023141914250517284
2024-05-03 11:00:00,4.48014,234.52,0.000920078,-11.6867,-14.3343,-13.327454959551353,-0.2704526092715203,1.1403950610139177,0.023141914250517284
2024-05-03 11:30:00,4.42628,237.199,-0.000308582,-12.3767,-14.721,-13.98434653953573,-0.2971533745216625,1.1298929875924706,0.02400909568153567
2024-05-03 12:00:00,4.71299,232.941,-0.00824483,-28.0727,-33.5387,-31.71914687278715,-0.6740001403390464,1.1298929875924706,0.02400909568153567
2024-05-03 12:30:00,5.05438,231.505,7.95036e-05,-23.0134,-27.6382,-26.244367697137694,-0.5325741294128544,1.1403950610139177,0.023141914250517284
2024-05-03 13:00:00,4.81179,231.462,-0.0097629,-33.1987,-39.7231,-37.51097832718616,-0.7970707648025983,1.1298929875924706,0.02400909568153567
2024-05-03 13:30:00,5.14563,233.529,-0.0102357,-29.4339,-35.398,-33.25715720749802,-0.7066813213807528,1.1298929875924706,0.02400909568153567
2024-05-03 14:00:00,4.83695,238.176,-0.0105081,-31.6075,-37.8338,-35.71309260532902,-0.7588674917541387,1.1298929875924706,0.02400909568153567
2024-05-03 14:30:00,4.56947,238.556,-0.012167,-29.1709,-34.7735,-32.9599953517612,-0.7003669292165089,1.1298929875924706,0.02400909568153567
2024-05-03 15:00:00,4.65468,234.08,-0.00784504,-27.0844,-32.3289,-30.602473633149508,-0.6502719510769847,1.1298929875924706,0.02400909568153567
2024-05-03 15:30:00,4.20659,238.533,-0.00802776,-24.9691,-29.5968,-28.21241099649516,-0.5994855109818323,1.1298929875924706,0.02400909568153567
2024-05-03 16:00:00,4.14745,235.254,-0.00597922,-24.9609,-29.5595,-28.2031458739969,-0.5992886363972436,1.1298929875924706,0.02400909568153567
2024-05-03 16:30:00,3.87627,235.697,0.00269503,-19.7673,-23.9275,-22.542531289580413,-0.45745316156425025,1.1403950610139177,0.023141914250517284
2024-05-03 17:00:00,3.35909,235.112,0.00222234,-16.6881,-19.5174,-19.03102681770636,-0.3861945792040574,1.1403950610139177,0.023141914250517284
2024-05-03 17:30:00,2.95321,235.048,-0.0098906,-15.3139,-17.7955,-17.007494157147278,-0.22228807506783196,1.110591956140975,0.014515445122916564
2024-05-03 18:00:00,3.14041,238.341,-0.000233727,-14.9652,-17.4418,-16.90907453791884,-0.3593009186933176,1.1298929875924706,0.02400909568153567
2024-05-03 18:30:00,2.86604,223.255,0.0380506,-6.27722,-7.62263,-7.083245034511098,-0.11805991737898772,1.1284047770368248,0.01880767559190019
2024-05-03 19:00:00,2.17731,227.459,0.0456615,-5.23411,-6.2845,-5.856013481677242,-0.09293813836692455,1.118817426778811,0.01775624478028252
2024-05-03 19:30:00,1.26414,217.341,0.375883,-1.45284,-1.98257,-1.6060460878036262,-0.04538363866431324,1.105452828806769,0.031237877993662923
2024-05-03 20:00:00,1.30579,195.61,1.51376,-0.475298,-0.886857,-0.5254195186261997,-0.014847300934632,1.105452828806769,0.031237877993662923
2024-05-03 20:30:00,1.18492,192.571,3.73946,0.513109,1.35428,0.5641846918548867,0.02421127150439417,1.0995416019888302,0.047185435266959196
2024-05-03 21:00:00,1.20682,174.715,13.3538,1.10274,5.51976,1.2190270524383766,0.034447257578731856,1.105452828806769,0.031237877993662923
2024-05-03 21:30:00,1.31688,170.909,1.58382,1.2833,2.45158,1.4186276152077268,0.04008756882926763,1.105452828806769,0.031237877993662923
2024-05-03 22:00:00,1.51512,175.416,1.03433,1.90742,3.24345,2.131789722434669,0.04728835278447592,1.117629951680631,0.024791788271317238
2024-05-03 22:30:00,1.44028,169.494,0.912844,2.40929,3.95323,2.6926946662846274,0.059730607564201905,1.117629951680631,0.024791788271317238
2024-05-03 23:00:00,1.78501,178.3,0.221437,2.75622,3.6044,3.088622636018222,0.06365430008703242,1.1206009084972253,0.023094782015598326
2024-05-03 23:30:00,1.74954,180.32,0.269323,2.69208,3.59392,3.01674729374721,0.062173000768551936,1.1206009084972253,0.023094782015598326
2024-05-04 00:00:00,1.61918,187.668,0.410308,2.37083,3.33906,2.656754251892477,0.05475380204604098,1.1206009084972253,0.023094782015598326
2024-05-04 00:30:00,1.32381,172.412,1.38216,2.02008,3.70834,2.233103150415978,0.0631030125774386,1.105452828806769,0.031237877993662923
2024-05-04 01:00:00,1.16513,165.691,2.69988,1.87532,4.33949,2.061992357041693,0.08848779046483392,1.0995416019888302,0.047185435266959196
2024-05-04 01:30:00,1.3812,163.309,0.315145,2.16252,2.91431,2.3905638513512146,0.06755253591885595,1.105452828806769,0.031237877993662923
2024-05-04 02:00:00,1.47713,172.545,0.270848,2.31022,3.06507,2.5819710669716276,0.05727448510016252,1.117629951680631,0.024791788271317238
2024-05-04 02:30:00,1.4717,159.93,0.340559,1.41285,1.92762,1.5790434772319795,0.03502707805913056,1.117629951680631,0.024791788271317238
2024-05-04 03:00:00,2.08962,168.916,0.0617901,2.67702,3.24827,3.0125363120469197,0.053532842740238465,1.1253320154675421,0.01999717698793377
2024-05-04 03:30:00,2.01075,171.037,0.0875206,2.78711,3.42673,3.1364241136297415,0.0557343319548401,1.1253320154675421,0.01999717698793377
2024-05-04 04:00:00,1.68264,163.202,0.0926559,2.90754,3.55855,3.2581919654920224,0.06714900250163276,1.1206009084972253,0.023094782015598326
2024-05-04 04:30:00,2.05197,170.057,0.0475291,2.51011,3.01596,2.8247071453452324,0.05019511392918244,1.1253320154675421,0.01999717698793377
2024-05-04 05:00:00,1.93212,173.217,0.0491957,2.93618,3.52283,3.3041773571754876,0.058715311128431376,1.1253320154675421,0.01999717698793377
2024-05-04 05:30:00,1.74729,174.893,0.0460356,1.95184,2.32852,2.187233677241224,0.04507731932932544,1.1206009084972253,0.023094782015598326
2024-05-04 06:00:00,1.4259,157.876,0.065436,0.526406,0.631,0.5883271123443943,0.013050546096751024,1.117629951680631,0.024791788271317238
2024-05-04 06:30:00,1.71398,151.626,0.0148515,-2.39052,-2.79499,-2.678818883780787,-0.055208538303928106,1.1206009084972253,0.023094782015598326
2024-05-04 07:00:00,1.99636,155.752,0.0192127,-5.6823,-6.69536,-6.394474111491214,-0.11362995879853606,1.1253320154675421,0.01999717698793377
2024-05-04 07:30:00,2.08919,143.302,-0.00507122,-11.0373,-12.658,-12.080084801611434,-0.15094329843764132,1.094478251167535,0.013675744832308746
2024-05-04 08:00:00,1.85369,145.249,-0.0158995,-13.3929,-15.3087,-14.62551403455474,-0.179908704696924,1.0920348867351164,0.013433140297988038
2024-05-04 08:30:00,2.83128,153.244,-0.0130546,-22.0129,-25.5311,-24.447349671335665,-0.31952704194625003,1.110591956140975,0.014515445122916564
2024-05-04 09:00:00,3.06387,157.156,-0.00840007,-19.3914,-22.5731,-21.5359328583121,-0.2814748025565243,1.110591956140975,0.014515445122916564
2024-05-04 09:30:00,2.53102,162.475,-0.0216818,-24.2844,-28.0346,-26.73092277253682,-0.29872550058958275,1.1007446250488717,0.01230112749705913
2024-05-04 10:00:00,2.96847,164.118,-0.0216155,-30.4837,-35.432,-33.85495201341464,-0.44248447449345163,1.110591956140975,0.014515445122916564
2024-05-04 10:30:00,2.97268,173.606,-0.0339447,-31.4903,-36.6044,-34.972873876466146,-0.4570957215541795,1.110591956140975,0.014515445122916564
2024-05-04 11:00:00,3.45135,184.452,-0.0134538,-27.9929,-32.7868,-31.628981412377268,-0.6720842145036598,1.1298929875924706,0.02400909568153567
2024-05-04 11:30:00,3.09243,197.189,-0.0198242,-24.3633,-28.3736,-27.057685005049414,-0.3536441441631531,1.110591956140975,0.014515445122916564
2024-05-04 12:00:00,2.87334,218.786,-0.00334742,-21.6504,-25.1272,-24.044760087234565,-0.3142651930891928,1.110591956140975,0.014515445122916564
2024-05-04 12:30:00,2.20757,229.293,-0.021406,-13.3586,-15.3466,-14.620697166046632,-0.1826888049168796,1.094478251167535,0.013675744832308746
2024-05-04 13:00:00,2.23826,213.818,-0.000470834,-7.2731,-8.35927,-7.9602497685666,-0.09946505973986475,1.094478251167535,0.013675744832308746
2024-05-04 13:30:00,2.33687,187.779,0.00293863,-6.69011,-7.85025,-7.485011655067191,-0.11879123076701589,1.118817426778811,0.01775624478028252
2024-05-04 14:00:00,1.4518,178.239,-0.0621238,-15.2314,-17.322,-16.419423826462218,-0.2670948749613517,1.0779983341296413,0.017535805964084175
2024-05-04 14:30:00,1.40632,171.08,-0.0111341,-7.58964,-8.62693,-8.18161927664369,-0.1330904543772518,1.0779983341296413,0.017535805964084175
2024-05-04 15:00:00,1.21741,165.582,-0.099334,-15.1052,-17.1364,-16.30620167072768,-0.27021928553400887,1.079509153849514,0.017889156418584917
2024-05-04 15:30:00,1.76637,121.548,-0.00774811,-7.41838,-8.4696,-8.101129763058053,-0.09965213932378851,1.0920348867351164,0.013433140297988038
2024-05-04 16:00:00,1.56899,107.539,-0.00556396,-9.17613,-10.4501,-9.891852853757026,-0.16091083518121174,1.0779983341296413,0.017535805964084175
2024-05-04 16:30:00,1.54158,129.099,-0.00119716,-7.16876,-8.1613,-7.727911337775208,-0.12570998436308806,1.0779983341296413,0.017535805964084175
2024-05-04 17:00:00,1.53179,95.9287,0.0159779,-3.63225,-4.22834,-4.059511391991972,-0.09004997294849204,1.117629951680631,0.024791788271317238
2024-05-04 17:30:00,1.53606,64.5397,0.0254747,-0.79033,-0.926676,-0.8832964797117531,-0.019593694024470153,1.117629951680631,0.024791788271317238
2024-05-04 18:00:00,2.03345,68.6268,0.00545732,-0.797524,-0.932035,-0.8974792903037361,-0.015948228580124894,1.1253320154675421,0.01999717698793377
2024-05-04 18:30:00,2.37752,81.0281,0.00421352,-2.11115,-2.48128,-2.3619914105440865,-0.03748609616789344,1.118817426778811,0.01775624478028252
2024-05-04 19:00:00,1.94341,92.4991,0.0074544,1.89409,2.21358,2.131480117176917,0.03787645296107548,1.1253320154675421,0.01999717698793377
