wd_mean,wd_max,unc_wdclass,ws_mean,ws_max,cof_L,unc_L,cof_G,unc_G,fn_L,uncfn_L,fn_G,uncfn_G
73.97992111875001,179.18400000000003,43.877526524433996,0.8631678749999999,1.25397,0.7043426075228925,0.03178214129473176,1.50557281729593,0.07076199887841617,1.0365512275149686,0.01218172400124817,0.9923267799424822,0.016654946190597198
,,,1.643277604166667,1.91724,1.0004417556427578,0.06119371867935856,2.0963462218185267,0.0715781884147965,1.0619770286887602,0.01616387604619666,1.025583027163314,0.012008453748642324
,,,2.1293628125,2.32071,1.1808705244695388,0.06629119564662875,2.4528399827639413,0.07607649326973422,1.0601060888379206,0.014456003593686999,1.02584722524052,0.010714957786223453
,,,2.58964875,2.88823,1.3239309085196105,0.07617274670041327,2.708495038934097,0.08409643992619516,1.0772747497329178,0.01480285776053866,1.0449944596796723,0.010805937241762584
,,,3.5597313541666664,5.83392,1.5561486585291502,0.09004777823613437,3.157566951959949,0.10352008393619072,1.0774471143671709,0.014525393016188385,1.0466738723871907,0.011238687419622502
