 normalised_and_exponentially_binned_(co)spectra
 -----------------------------------------------
natural_frequency_[Hz]_->_from_[1/_averaging_interval]_to_[acquisition_frequency_/_2]
normalized_frequency_[#]_->_natural_frequency_*_measuring_height_/_wind_speed
y-axis_->_natural_frequency_*_(co)spectrum_/_(co)variance
acquisition_frequency_[Hz]_=_ 20.000
measuring_height_(z-d)_[m]_=_  1.740
wind_speed_[m+1s-1]_=_  1.987
averaging_interval_[min]_=_     30
number_of_bins_=_  50
tapering_window_=_hamming
 #_freq,natural_frequency,normalized_frequency,f_nat*spec(u)/var(u),f_nat*spec(v)/var(v),f_nat*spec(w)/var(w),f_nat*spec(ts)/var(ts),f_nat*spec(co2)/var(co2),f_nat*spec(h2o)/var(h2o),f_nat*spec(ch4)/var(ch4),f_nat*spec(none)/var(none),f_nat*cospec(w_u)/cov(w_u),f_nat*cospec(w_v)/cov(w_v),f_nat*cospec(w_ts)/cov(w_ts),f_nat*cospec(w_co2)/cov(w_co2),f_nat*cospec(w_h2o)/cov(w_h2o),f_nat*cospec(w_ch4)/cov(w_ch4),f_nat*cospec(w_none)/cov(w_none)
1,0.610352E-03,0.534389E-03,0.932258E-01,0.317565E-01,0.190531E-02,0.229161E-01,0.177713,0.370677,-9999.0,-9999.0,0.847743E-02,0.152815,-0.649724E-01,0.556329E-01,0.138859E-01,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1,0.122070E-02,0.106878E-02,0.637064E-01,0.949800E-01,0.308741E-02,0.394957E-01,0.220172,0.132763,-9999.0,-9999.0,-0.116197E-01,0.360900,0.112160,0.754253E-01,-0.639293E-02,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1,0.183105E-02,0.160317E-02,0.813670E-01,0.713407E-01,0.304138E-02,0.311170E-01,0.376430,0.125764,-9999.0,-9999.0,0.421099E-01,0.308039,0.930694E-01,0.896954E-01,0.112034,-9999.0,-9999.0
1,0.244141E-02,0.213755E-02,0.170674,0.453165E-02,0.734878E-02,0.162721E-02,0.304412,0.806767E-01,-9999.0,-9999.0,0.607293E-01,-0.128460,-0.156326E-01,0.428884E-01,0.119934,-9999.0,-9999.0
1,0.305176E-02,0.267194E-02,0.178632E-01,0.837750E-01,0.114358E-01,0.705415E-01,0.107601,0.104900E-01,-9999.0,-9999.0,0.249268E-01,0.141735,0.248886,-0.716536E-02,-0.377903E-01,-9999.0,-9999.0
1,0.366211E-02,0.320633E-02,0.577201E-01,0.740983E-01,0.117329E-01,0.128875,0.151582,0.113133,-9999.0,-9999.0,0.369337E-01,-0.116386,0.435431E-01,-0.671472E-01,-0.199266,-9999.0,-9999.0
1,0.427246E-02,0.374072E-02,0.437064E-01,0.106331,0.392488E-02,0.264481,0.331478,0.402721,-9999.0,-9999.0,-0.616375E-02,0.437740,-0.315098,0.190989E-01,0.107440,-9999.0,-9999.0
2,0.518799E-02,0.454230E-02,0.199447,0.621876E-01,0.709411E-01,0.191567,0.489648,0.495771,-9999.0,-9999.0,0.231924,1.44929,-0.300973,0.479365,0.787810,-9999.0,-9999.0
2,0.640869E-02,0.561108E-02,0.568497E-01,0.702458E-01,0.125770E-01,0.100309,0.165547,0.132505,-9999.0,-9999.0,0.584201E-01,0.149380,0.727835E-01,0.121002,0.142551,-9999.0,-9999.0
3,0.793457E-02,0.694705E-02,0.143979,0.129207,0.163334E-01,0.230449,0.331473E-01,0.536547E-01,-9999.0,-9999.0,0.986754E-01,0.154510,0.148112,0.611399E-02,0.439909E-01,-9999.0,-9999.0
3,0.976562E-02,0.855022E-02,0.301340,0.228161,0.350225E-01,0.187821,0.112294,0.955686E-01,-9999.0,-9999.0,0.222516,0.317619,0.417713,0.653683E-01,0.166212,-9999.0,-9999.0
3,0.115967E-01,0.101534E-01,0.141375,0.520681E-01,0.291871E-01,0.451488,0.438435,0.333284,-9999.0,-9999.0,0.132603,0.111683,0.632786,0.320699,0.447262,-9999.0,-9999.0
5,0.140381E-01,0.122909E-01,0.107416,0.250685,0.627606E-01,0.387535,0.223419,0.114348,-9999.0,-9999.0,0.159881,-0.619653,0.921501,0.322501,0.432817,-9999.0,-9999.0
5,0.170898E-01,0.149629E-01,0.115083,0.223717,0.251787E-01,0.227276,0.617161E-01,0.450297E-01,-9999.0,-9999.0,0.112623,-0.523461,0.311606,0.735153E-01,0.500684E-01,-9999.0,-9999.0
7,0.207520E-01,0.181692E-01,0.131526,0.163031,0.214916E-01,0.779301E-01,0.144245,0.756341E-01,-9999.0,-9999.0,0.118340,-0.649867,-0.878755E-01,0.128569,0.155062,-9999.0,-9999.0
8,0.253296E-01,0.221771E-01,0.181704,0.133548,0.699157E-01,0.589713E-01,0.175820,0.942065E-01,-9999.0,-9999.0,0.145876,-0.203869E-01,-0.956803E-01,0.123014,0.173609,-9999.0,-9999.0
10,0.308228E-01,0.269866E-01,0.952092E-01,0.165554,0.315513E-01,0.109638,0.104043,0.494100E-01,-9999.0,-9999.0,0.743314E-01,0.136553,0.184432,0.857643E-01,0.276020E-01,-9999.0,-9999.0
12,0.375366E-01,0.328649E-01,0.166937,0.130083,0.740647E-01,0.149706,0.270877,0.838969E-01,-9999.0,-9999.0,0.178631,0.647247E-01,0.374999,0.225362,0.217942,-9999.0,-9999.0
15,0.457764E-01,0.400791E-01,0.129310,0.159599,0.885351E-01,0.940291E-01,0.173289,0.591003E-01,-9999.0,-9999.0,0.221213,1.00409,0.404641,0.190886,0.184808,-9999.0,-9999.0
18,0.558472E-01,0.488966E-01,0.166721,0.108000,0.798387E-01,0.652689E-01,0.134659,0.385934E-01,-9999.0,-9999.0,0.203843,0.298846,-0.627159E-01,0.187930,0.172462,-9999.0,-9999.0
22,0.680542E-01,0.595843E-01,0.132456,0.120452,0.105484,0.779286E-01,0.104496,0.290100E-01,-9999.0,-9999.0,0.175181,0.335098,0.291915,0.213552,0.192233,-9999.0,-9999.0
26,0.827026E-01,0.724097E-01,0.738052E-01,0.124249,0.134729,0.483678E-01,0.199750,0.411601E-01,-9999.0,-9999.0,0.106911,-0.866926E-02,0.361684,0.268069,0.234273,-9999.0,-9999.0
32,0.100403,0.879069E-01,0.110458,0.124708,0.196128,0.520651E-01,0.143579,0.248174E-01,-9999.0,-9999.0,0.235082,-0.557406,0.393205,0.271251,0.187404,-9999.0,-9999.0
39,0.122070,0.106878,0.906797E-01,0.171644,0.148561,0.399673E-01,0.139329,0.220574E-01,-9999.0,-9999.0,0.141807,-0.787738,0.316950,0.238022,0.143719,-9999.0,-9999.0
48,0.148621,0.130124,0.831464E-01,0.101915,0.229104,0.323713E-01,0.114264,0.157299E-01,-9999.0,-9999.0,0.185022,0.664286E-01,0.417224,0.246074,0.178698,-9999.0,-9999.0
58,0.180969,0.158446,0.771496E-01,0.127499,0.211541,0.378044E-01,0.144660,0.182521E-01,-9999.0,-9999.0,0.158124,0.252586,0.413082,0.239108,0.167384,-9999.0,-9999.0
70,0.220032,0.192647,0.778129E-01,0.148427,0.231049,0.316508E-01,0.140087,0.140144E-01,-9999.0,-9999.0,0.191834,-0.217454,0.316551,0.226230,0.124064,-9999.0,-9999.0
86,0.267639,0.234329,0.934315E-01,0.104626,0.202007,0.213333E-01,0.108216,0.961478E-02,-9999.0,-9999.0,0.174740,0.364475,0.248326,0.143820,0.831557E-01,-9999.0,-9999.0
104,0.325623,0.285096,0.668122E-01,0.985162E-01,0.243383,0.233486E-01,0.104061,0.765039E-02,-9999.0,-9999.0,0.880797E-01,0.839220,0.208921,0.208755,0.104727,-9999.0,-9999.0
127,0.396118,0.346818,0.448553E-01,0.106305,0.192812,0.207309E-01,0.119799,0.545861E-02,-9999.0,-9999.0,0.709587E-01,0.442520,0.270467,0.213750,0.798762E-01,-9999.0,-9999.0
154,0.481873,0.421900,0.488132E-01,0.925068E-01,0.184116,0.190240E-01,0.146313,0.437013E-02,-9999.0,-9999.0,0.961356E-01,0.291694,0.247892,0.218096,0.714888E-01,-9999.0,-9999.0
188,0.586243,0.513280,0.546053E-01,0.896441E-01,0.220036,0.124972E-01,0.939078E-01,0.247173E-02,-9999.0,-9999.0,0.105969,0.117025,0.154020,0.124132,0.288160E-01,-9999.0,-9999.0
228,0.713196,0.624433,0.373021E-01,0.785072E-01,0.181745,0.142768E-01,0.909617E-01,0.159686E-02,-9999.0,-9999.0,0.698046E-01,0.118818,0.176562,0.121168,0.130259E-01,-9999.0,-9999.0
278,0.867615,0.759633,0.347788E-01,0.884350E-01,0.196613,0.114709E-01,0.820512E-01,0.896320E-03,-9999.0,-9999.0,0.319526E-01,0.119115,0.112681,0.630462E-01,-0.122500E-02,-9999.0,-9999.0
337,1.05530,0.923958,0.292035E-01,0.754909E-01,0.183649,0.961708E-02,0.598388E-01,0.442178E-03,-9999.0,-9999.0,0.523938E-01,0.195312,0.124824,0.652773E-01,-0.622775E-03,-9999.0,-9999.0
411,1.28357,1.12382,0.278315E-01,0.630317E-01,0.168033,0.842996E-02,0.536078E-01,0.820506E-03,-9999.0,-9999.0,0.229627E-01,0.100196,0.650865E-01,0.542583E-01,-0.235580E-02,-9999.0,-9999.0
500,1.56158,1.36723,0.254972E-01,0.559788E-01,0.140202,0.757419E-02,0.527541E-01,0.177385E-03,-9999.0,-9999.0,0.260662E-01,-0.872092E-01,0.826249E-01,0.574080E-01,-0.345224E-02,-9999.0,-9999.0
608,1.89972,1.66328,0.199956E-01,0.541614E-01,0.134214,0.630530E-02,0.439310E-01,0.174046E-03,-9999.0,-9999.0,0.137943E-01,0.112198,0.720702E-01,0.378135E-01,-0.609796E-03,-9999.0,-9999.0
