 normalised_and_exponentially_binned_(co)spectra
 -----------------------------------------------
natural_frequency_[Hz]_->_from_[1/_averaging_interval]_to_[acquisition_frequency_/_2]
normalized_frequency_[#]_->_natural_frequency_*_measuring_height_/_wind_speed
y-axis_->_natural_frequency_*_(co)spectrum_/_(co)variance
acquisition_frequency_[Hz]_=_ 20.000
measuring_height_(z-d)_[m]_=_  1.740
wind_speed_[m+1s-1]_=_  3.796
averaging_interval_[min]_=_     30
number_of_bins_=_  50
tapering_window_=_hamming
 #_freq,natural_frequency,normalized_frequency,f_nat*spec(u)/var(u),f_nat*spec(v)/var(v),f_nat*spec(w)/var(w),f_nat*spec(ts)/var(ts),f_nat*spec(co2)/var(co2),f_nat*spec(h2o)/var(h2o),f_nat*spec(ch4)/var(ch4),f_nat*spec(none)/var(none),f_nat*cospec(w_u)/cov(w_u),f_nat*cospec(w_v)/cov(w_v),f_nat*cospec(w_ts)/cov(w_ts),f_nat*cospec(w_co2)/cov(w_co2),f_nat*cospec(w_h2o)/cov(w_h2o),f_nat*cospec(w_ch4)/cov(w_ch4),f_nat*cospec(w_none)/cov(w_none)
1,0.610352E-03,0.279741E-03,0.747445E-01,0.906182E-01,0.265301E-03,0.152137,0.115149,0.398755,-9999.0,-9999.0,-0.135228E-01,-0.145997,0.369729E-01,-0.755315E-03,-0.155436,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1,0.122070E-02,0.559481E-03,0.327716E-01,0.243251E-01,0.353594E-02,0.562512E-01,0.117741,0.181906E-01,-9999.0,-9999.0,-0.154619E-01,-0.164570,0.209070,0.108179E-02,-0.102174,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1,0.183105E-02,0.839222E-03,0.220938E-01,0.140781,0.648822E-02,0.228836,0.164397,0.336224E-01,-9999.0,-9999.0,0.102094E-03,0.142059,0.192581,-0.494654E-01,0.113052,-9999.0,-9999.0
1,0.244141E-02,0.111896E-02,0.263131,0.108432,0.563199E-02,0.256489,0.371039,0.149944,-9999.0,-9999.0,0.293458E-01,0.384115,0.949297E-01,-0.112344E-01,0.172038,-9999.0,-9999.0
1,0.305176E-02,0.139870E-02,0.262223,0.599010E-01,0.546801E-02,0.124013,0.215353,0.970628E-01,-9999.0,-9999.0,0.174696E-01,-0.124618,-0.121469,-0.353767E-01,0.627605E-01,-9999.0,-9999.0
1,0.366211E-02,0.167844E-02,0.355180E-01,0.662348E-01,0.397016E-03,0.117754,0.107003,0.337880E-01,-9999.0,-9999.0,0.648288E-02,-0.862904E-01,-0.923327E-01,-0.534955E-02,0.226739E-01,-9999.0,-9999.0
