 normalised_and_exponentially_binned_(co)spectra
 -----------------------------------------------
natural_frequency_[Hz]_->_from_[1/_averaging_interval]_to_[acquisition_frequency_/_2]
normalized_frequency_[#]_->_natural_frequency_*_measuring_height_/_wind_speed
y-axis_->_natural_frequency_*_(co)spectrum_/_(co)variance
acquisition_frequency_[Hz]_=_ 20.000
measuring_height_(z-d)_[m]_=_  1.740
wind_speed_[m+1s-1]_=_  1.406
averaging_interval_[min]_=_     30
number_of_bins_=_  50
tapering_window_=_hamming
 #_freq,natural_frequency,normalized_frequency,f_nat*spec(u)/var(u),f_nat*spec(v)/var(v),f_nat*spec(w)/var(w),f_nat*spec(ts)/var(ts),f_nat*spec(co2)/var(co2),f_nat*spec(h2o)/var(h2o),f_nat*spec(ch4)/var(ch4),f_nat*spec(none)/var(none),f_nat*cospec(w_u)/cov(w_u),f_nat*cospec(w_v)/cov(w_v),f_nat*cospec(w_ts)/cov(w_ts),f_nat*cospec(w_co2)/cov(w_co2),f_nat*cospec(w_h2o)/cov(w_h2o),f_nat*cospec(w_ch4)/cov(w_ch4),f_nat*cospec(w_none)/cov(w_none)
1,0.610352E-03,0.755171E-03,0.248748,0.417616,0.204529E-02,0.683760E-01,0.194015,0.858405E-01,-9999.0,-9999.0,-0.410326E-01,0.410350,-0.278269,-0.716959E-01,-0.509202E-01,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1,0.122070E-02,0.151034E-02,0.128737,0.155057,0.736063E-02,0.739728E-01,0.416326E-01,0.727090E-01,-9999.0,-9999.0,0.127795,0.411552,0.718696,0.443242E-01,0.219969E-01,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1,0.183105E-02,0.226551E-02,0.479805E-01,0.880428E-01,0.192283E-01,0.176871,0.306862E-01,0.121812,-9999.0,-9999.0,0.134201,0.577438,1.95279,0.940518E-01,0.223711,-9999.0,-9999.0
1,0.244141E-02,0.302068E-02,0.430210E-01,0.677013E-01,0.205992E-01,0.198411E-01,0.417322E-02,0.629953E-02,-9999.0,-9999.0,0.116250,0.519308,-0.647383,-0.264927E-01,0.139363E-01,-9999.0,-9999.0
1,0.305176E-02,0.377585E-02,0.469676E-01,0.173257,0.330285E-01,0.769876E-01,0.327580E-01,0.165461,-9999.0,-9999.0,0.174916,0.195435,-0.595591,0.140424,0.355872,-9999.0,-9999.0
1,0.366211E-02,0.453102E-02,0.173544,0.582139E-01,0.342079E-01,0.283554E-01,0.131449E-01,0.116369,-9999.0,-9999.0,0.345773,-0.279592,0.395847,0.737286E-01,0.339783,-9999.0,-9999.0
1,0.427246E-02,0.528619E-02,0.200492,0.874615E-02,0.134989E-01,0.173515,0.992606E-01,0.424180,-9999.0,-9999.0,0.231328,-0.154123,1.41329,0.158750E-01,0.162619,-9999.0,-9999.0
2,0.518799E-02,0.641895E-02,0.437863E-01,0.280668E-01,0.623612E-02,0.405228,0.534421E-01,0.235563,-9999.0,-9999.0,0.595670E-01,0.389712E-01,1.62995,0.440837E-01,0.696581E-01,-9999.0,-9999.0
2,0.640869E-02,0.792929E-02,0.732738E-01,0.159154E-01,0.357317E-02,0.164083,0.346030E-01,0.758515E-01,-9999.0,-9999.0,0.730545E-01,0.182389E-01,-0.612523,0.426964E-01,0.710680E-01,-9999.0,-9999.0
3,0.793457E-02,0.981722E-02,0.450209E-01,0.885271E-01,0.173455E-01,0.181297,0.510390E-01,0.560414E-01,-9999.0,-9999.0,0.118315,-0.178465,0.714962,0.111151,0.149506,-9999.0,-9999.0
3,0.976562E-02,0.120827E-01,0.110903,0.669982E-01,0.297122E-01,0.126200,0.474368E-01,0.166041,-9999.0,-9999.0,0.160856,-0.469439,1.37716,0.845574E-01,0.312146,-9999.0,-9999.0
3,0.115967E-01,0.143482E-01,0.238832,0.318597E-01,0.903351E-01,0.958080E-01,0.106018,0.228693,-9999.0,-9999.0,0.627344,0.441791,-0.862962,0.265322,0.596038,-9999.0,-9999.0
5,0.140381E-01,0.173689E-01,0.203952,0.510091E-01,0.333075E-01,0.220237,0.282430E-01,0.144064,-9999.0,-9999.0,0.288855,-0.378900,0.768353,0.986806E-01,0.240008,-9999.0,-9999.0
5,0.170898E-01,0.211448E-01,0.625007E-01,0.338788E-01,0.869717E-01,0.139991,0.494158E-01,0.703713E-01,-9999.0,-9999.0,0.208842,0.411523,-2.02563,0.153161,0.214891,-9999.0,-9999.0
7,0.207520E-01,0.256758E-01,0.271228E-01,0.272905E-01,0.380638E-01,0.247778,0.346818E-01,0.819384E-01,-9999.0,-9999.0,0.261888E-01,-0.133092,0.404447,0.622265E-01,0.128538,-9999.0,-9999.0
8,0.253296E-01,0.313396E-01,0.101491,0.532648E-01,0.160543,0.119881,0.739943E-01,0.105608,-9999.0,-9999.0,0.454914,-0.140649,-0.430470,0.319426,0.416851,-9999.0,-9999.0
10,0.308228E-01,0.381361E-01,0.104257,0.296438E-01,0.141196,0.924457E-01,0.759255E-01,0.108819,-9999.0,-9999.0,0.366926,-0.350405,-1.38546,0.237511,0.359181,-9999.0,-9999.0
12,0.375366E-01,0.464430E-01,0.721480E-01,0.714849E-01,0.111092,0.610426E-01,0.187135E-01,0.302220E-01,-9999.0,-9999.0,0.205108,-0.685555,-0.607158,0.446564E-01,0.768296E-01,-9999.0,-9999.0
15,0.457764E-01,0.566378E-01,0.100140,0.440018E-01,0.120222,0.871912E-01,0.553970E-01,0.631456E-01,-9999.0,-9999.0,0.309645,-0.179420,-0.787445,0.221291,0.295556,-9999.0,-9999.0
18,0.558472E-01,0.690981E-01,0.220221,0.383431E-01,0.125737,0.333105E-01,0.913386E-01,0.118114,-9999.0,-9999.0,0.562678,-0.548878,0.431780,0.310122,0.468529,-9999.0,-9999.0
22,0.680542E-01,0.842015E-01,0.123945,0.425307E-01,0.200099,0.581276E-01,0.691792E-01,0.682824E-01,-9999.0,-9999.0,0.472576,0.693889,0.848578,0.240470,0.203432,-9999.0,-9999.0
