 normalised_and_exponentially_binned_(co)spectra
 -----------------------------------------------
natural_frequency_[Hz]_->_from_[1/_averaging_interval]_to_[acquisition_frequency_/_2]
normalized_frequency_[#]_->_natural_frequency_*_measuring_height_/_wind_speed
y-axis_->_natural_frequency_*_(co)spectrum_/_(co)variance
acquisition_frequency_[Hz]_=_ 20.000
measuring_height_(z-d)_[m]_=_  1.740
wind_speed_[m+1s-1]_=_  2.282
averaging_interval_[min]_=_     30
number_of_bins_=_  50
tapering_window_=_hamming
 #_freq,natural_frequency,normalized_frequency,f_nat*spec(u)/var(u),f_nat*spec(v)/var(v),f_nat*spec(w)/var(w),f_nat*spec(ts)/var(ts),f_nat*spec(co2)/var(co2),f_nat*spec(h2o)/var(h2o),f_nat*spec(ch4)/var(ch4),f_nat*spec(none)/var(none),f_nat*cospec(w_u)/cov(w_u),f_nat*cospec(w_v)/cov(w_v),f_nat*cospec(w_ts)/cov(w_ts),f_nat*cospec(w_co2)/cov(w_co2),f_nat*cospec(w_h2o)/cov(w_h2o),f_nat*cospec(w_ch4)/cov(w_ch4),f_nat*cospec(w_none)/cov(w_none)
1,0.610352E-03,0.465461E-03,0.171278E-01,0.190148E-01,0.211401E-03,0.337008,0.348039,0.151469,-9999.0,-9999.0,0.237570E-02,0.336534E-01,-0.596570E-01,-0.379030E-01,0.334905E-01,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1,0.122070E-02,0.930923E-03,0.131950,0.188688E-01,0.384732E-02,0.797515E-01,0.760198E-01,0.393276,-9999.0,-9999.0,0.559607E-01,0.962372E-01,-0.223423E-01,-0.885047E-01,0.282175,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1,0.183105E-02,0.139638E-02,0.798467E-01,0.261915E-02,0.654953E-02,0.205447E-01,0.133331E-02,0.150811,-9999.0,-9999.0,0.480111E-01,0.338444E-01,0.369079E-02,0.385533E-03,0.104437,-9999.0,-9999.0
1,0.244141E-02,0.186185E-02,0.637918E-01,0.323412E-01,0.580276E-03,0.232059E-01,0.104236E-01,0.118429,-9999.0,-9999.0,0.317124E-02,-0.718489E-01,0.604371E-02,0.124478E-01,0.421707E-01,-9999.0,-9999.0
1,0.305176E-02,0.232731E-02,0.187346E-01,0.901271E-01,0.297134E-02,0.530549E-01,0.359792E-01,0.153025E-02,-9999.0,-9999.0,0.136335E-02,-0.555228E-01,0.178307E-01,0.263903E-02,0.101870E-01,-9999.0,-9999.0
1,0.366211E-02,0.279277E-02,0.576812E-01,0.338824E-01,0.224980E-03,0.174318E-01,0.965350E-02,0.116404,-9999.0,-9999.0,0.985544E-02,-0.762770E-02,-0.139978E-01,0.496745E-02,0.347344E-01,-9999.0,-9999.0
1,0.427246E-02,0.325823E-02,0.618041E-01,0.543417E-01,0.179262E-02,0.182526E-01,0.112424E-01,0.244825,-9999.0,-9999.0,-0.120636E-01,0.164760,-0.822110E-02,0.855377E-02,-0.726426E-01,-9999.0,-9999.0
2,0.518799E-02,0.395642E-02,0.140928,0.175813,0.735407E-02,0.120017E-01,0.112074,0.104594,-9999.0,-9999.0,0.698432E-01,0.276662,0.103177E-01,0.135939,0.593167E-01,-9999.0,-9999.0
2,0.640869E-02,0.488734E-02,0.142596,0.160714,0.132382E-01,0.259312E-01,0.841945E-01,0.116024,-9999.0,-9999.0,0.447600E-01,0.298173,-0.629632E-01,0.158236,0.135774,-9999.0,-9999.0
3,0.793457E-02,0.605100E-02,0.256392,0.129238,0.371737E-01,0.603591E-02,0.244019,0.423485,-9999.0,-9999.0,0.216673,-0.236073,-0.247510E-01,-0.790274E-01,0.235330,-9999.0,-9999.0
3,0.976562E-02,0.744738E-02,0.825272E-01,0.307979,0.573898E-01,0.193984E-01,0.115967,0.685419E-01,-9999.0,-9999.0,0.159429,1.66432,0.871513E-02,0.314911,0.299158,-9999.0,-9999.0
3,0.115967E-01,0.884377E-02,0.344958E-01,0.617109E-01,0.332797E-01,0.185978E-01,0.762281E-01,0.695148E-01,-9999.0,-9999.0,0.865563E-01,0.378318,0.808996E-01,0.336589E-01,0.240143,-9999.0,-9999.0
5,0.140381E-01,0.107056E-01,0.174684,0.902448E-01,0.503376E-01,0.220108E-01,0.903608E-01,0.136689,-9999.0,-9999.0,0.185014,-0.245661,0.915612E-01,0.892767E-01,0.385550,-9999.0,-9999.0
5,0.170898E-01,0.130329E-01,0.288877,0.159760,0.726769E-01,0.478629E-01,0.105405,0.258233,-9999.0,-9999.0,0.367874,0.689147,0.256686,0.307643,0.679432,-9999.0,-9999.0
7,0.207520E-01,0.158257E-01,0.241276,0.175126,0.373951E-01,0.215828E-01,0.886271E-01,0.401035,-9999.0,-9999.0,0.168104,-0.464241,0.979290E-01,0.164828,0.434127,-9999.0,-9999.0
8,0.253296E-01,0.193166E-01,0.151952,0.447202,0.101333,0.412365E-01,0.494133E-01,0.985925E-01,-9999.0,-9999.0,0.280169,0.202868,0.209092,0.454239E-02,0.738542E-01,-9999.0,-9999.0
10,0.308228E-01,0.235058E-01,0.294201,0.370110,0.123150,0.363965E-01,0.897528E-01,0.186618,-9999.0,-9999.0,0.233043,0.484747,0.318909,0.295833,0.269675,-9999.0,-9999.0
12,0.375366E-01,0.286259E-01,0.135778,0.107453,0.628943E-01,0.226094E-01,0.321363E-01,0.120132,-9999.0,-9999.0,0.203114,0.162272,0.224400,0.664223E-01,0.255199,-9999.0,-9999.0
15,0.457764E-01,0.349096E-01,0.184993,0.675443E-01,0.506860E-01,0.232301E-01,0.673935E-01,0.109729,-9999.0,-9999.0,0.760989E-01,-0.129867,0.587302E-01,-0.618503E-01,0.100302,-9999.0,-9999.0
18,0.558472E-01,0.425897E-01,0.182350,0.213218,0.134672,0.305849E-01,0.933874E-01,0.983630E-01,-9999.0,-9999.0,0.227066,0.251960,0.301137,0.250659,0.525882,-9999.0,-9999.0
22,0.680542E-01,0.518989E-01,0.188348,0.197248,0.127935,0.531876E-01,0.758110E-01,0.100074,-9999.0,-9999.0,0.228681,-0.992744,0.395661,0.232144,0.363391,-9999.0,-9999.0
26,0.827026E-01,0.630700E-01,0.133182,0.139144,0.123294,0.263873E-01,0.886444E-01,0.532056E-01,-9999.0,-9999.0,0.226792,0.276910,0.243265,0.292686,0.227999,-9999.0,-9999.0
32,0.100403,0.765684E-01,0.138141,0.176597,0.122277,0.236379E-01,0.582952E-01,0.409637E-01,-9999.0,-9999.0,0.234991,-0.320733,0.173245,0.230529,0.125966,-9999.0,-9999.0
39,0.122070,0.930923E-01,0.139546,0.126447,0.178881,0.241226E-01,0.516269E-01,0.345171E-01,-9999.0,-9999.0,0.217237,0.163651,0.204084,0.263633,0.298282,-9999.0,-9999.0
48,0.148621,0.113340,0.141075,0.138950,0.203299,0.325063E-01,0.617472E-01,0.275599E-01,-9999.0,-9999.0,0.177469,0.173893,0.279421,0.241668,0.186256,-9999.0,-9999.0
58,0.180969,0.138009,0.932295E-01,0.144473,0.197424,0.285089E-01,0.774147E-01,0.186055E-01,-9999.0,-9999.0,0.160174,-0.423175,0.161661,0.246888,0.155312,-9999.0,-9999.0
70,0.220032,0.167799,0.106500,0.129476,0.213163,0.311082E-01,0.517438E-01,0.133407E-01,-9999.0,-9999.0,0.233571,-0.271169E-01,0.299948,0.312199,0.152805,-9999.0,-9999.0
86,0.267639,0.204105,0.996096E-01,0.170888,0.217068,0.326740E-01,0.460401E-01,0.112253E-01,-9999.0,-9999.0,0.181237,0.652966,0.206882,0.241703,0.470187E-01,-9999.0,-9999.0
104,0.325623,0.248324,0.625576E-01,0.140134,0.244880,0.417297E-01,0.531933E-01,0.107573E-01,-9999.0,-9999.0,0.110261,0.107513,0.260108,0.203107,0.270253E-01,-9999.0,-9999.0
127,0.396118,0.302084,0.572579E-01,0.113602,0.208250,0.358403E-01,0.566217E-01,0.546828E-02,-9999.0,-9999.0,0.651516E-01,-0.201676,0.112910,0.129077,-0.233387E-01,-9999.0,-9999.0
154,0.481873,0.367482,0.750343E-01,0.110286,0.275631,0.280293E-01,0.459565E-01,0.431705E-02,-9999.0,-9999.0,0.191122,0.403682,0.163059,0.147813,0.758257E-02,-9999.0,-9999.0
188,0.586243,0.447076,0.533652E-01,0.975459E-01,0.227428,0.264950E-01,0.474702E-01,0.331964E-02,-9999.0,-9999.0,0.932551E-01,0.433522,0.149872,0.212780,-0.431004E-01,-9999.0,-9999.0
228,0.713196,0.543892,0.542299E-01,0.101196,0.232712,0.310170E-01,0.388454E-01,0.209490E-02,-9999.0,-9999.0,0.853833E-01,0.336685,0.117454,0.100637,-0.176098E-01,-9999.0,-9999.0
278,0.867615,0.661653,0.390625E-01,0.929979E-01,0.192384,0.298242E-01,0.305223E-01,0.952134E-03,-9999.0,-9999.0,0.778578E-01,-0.113490,0.799451E-01,0.111731,-0.334150E-02,-9999.0,-9999.0
337,1.05530,0.804783,0.394896E-01,0.880421E-01,0.197501,0.256770E-01,0.347351E-01,0.688920E-03,-9999.0,-9999.0,0.783509E-01,0.131196E-01,0.867452E-01,0.123732,0.110209E-01,-9999.0,-9999.0
411,1.28357,0.978865,0.284307E-01,0.664728E-01,0.189694,0.250249E-01,0.448466E-01,0.127134E-02,-9999.0,-9999.0,0.253422E-01,0.248047,0.115332,0.119649,0.379457E-02,-9999.0,-9999.0
500,1.56158,1.19088,0.324570E-01,0.678070E-01,0.168878,0.206177E-01,0.259779E-01,0.320892E-03,-9999.0,-9999.0,0.569625E-01,0.240548,0.556424E-01,0.796486E-01,-0.141570E-02,-9999.0,-9999.0
608,1.89972,1.44875,0.247290E-01,0.692360E-01,0.150537,0.230823E-01,0.210506E-01,0.392907E-03,-9999.0,-9999.0,0.338966E-01,-0.193513E-01,0.663464E-01,0.335111E-01,-0.178372E-02,-9999.0,-9999.0
740,2.31110,1.76247,0.205745E-01,0.576841E-01,0.119798,0.187366E-01,0.189147E-01,0.264066E-03,-9999.0,-9999.0,0.183096E-01,0.105417,0.597840E-01,0.230460E-01,0.150535E-02,-9999.0,-9999.0
899,2.81128,2.14392,0.183056E-01,0.501172E-01,0.117416,0.155608E-01,0.150221E-01,0.256691E-03,-9999.0,-9999.0,0.253405E-01,0.145584,0.309877E-01,0.111067E-01,0.805945E-03,-9999.0,-9999.0
1095,3.41980,2.60798,0.152580E-01,0.388277E-01,0.101644,0.126526E-01,0.130198E-01,0.345075E-03,-9999.0,-9999.0,0.143226E-01,0.609659E-01,0.273368E-01,0.851178E-02,0.409217E-03,-9999.0,-9999.0
1331,4.16016,3.17259,0.122990E-01,0.334038E-01,0.837051E-01,0.111273E-01,0.106751E-01,0.412922E-03,-9999.0,-9999.0,0.137726E-01,0.911829E-01,0.245680E-01,0.456088E-02,0.185484E-02,-9999.0,-9999.0
