 normalised_and_exponentially_binned_(co)spectra
 -----------------------------------------------
natural_frequency_[Hz]_->_from_[1/_averaging_interval]_to_[acquisition_frequency_/_2]
normalized_frequency_[#]_->_natural_frequency_*_measuring_height_/_wind_speed
y-axis_->_natural_frequency_*_(co)spectrum_/_(co)variance
acquisition_frequency_[Hz]_=_ 20.000
measuring_height_(z-d)_[m]_=_  1.740
wind_speed_[m+1s-1]_=_  2.871
averaging_interval_[min]_=_     30
number_of_bins_=_  50
tapering_window_=_hamming
 #_freq,natural_frequency,normalized_frequency,f_nat*spec(u)/var(u),f_nat*spec(v)/var(v),f_nat*spec(w)/var(w),f_nat*spec(ts)/var(ts),f_nat*spec(co2)/var(co2),f_nat*spec(h2o)/var(h2o),f_nat*spec(ch4)/var(ch4),f_nat*spec(none)/var(none),f_nat*cospec(w_u)/cov(w_u),f_nat*cospec(w_v)/cov(w_v),f_nat*cospec(w_ts)/cov(w_ts),f_nat*cospec(w_co2)/cov(w_co2),f_nat*cospec(w_h2o)/cov(w_h2o),f_nat*cospec(w_ch4)/cov(w_ch4),f_nat*cospec(w_none)/cov(w_none)
1,0.610352E-03,0.369962E-03,0.929295E-01,0.139386,0.356830E-02,0.996587E-01,0.395280E-02,0.174729,-9999.0,-9999.0,0.456206E-01,0.193963,0.388487E-01,0.978417E-02,0.748678E-01,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1,0.122070E-02,0.739923E-03,0.286998,0.230653,0.931190E-02,0.670107E-01,0.222243,0.599086,-9999.0,-9999.0,0.123803,0.478711,0.518471E-02,0.145258,0.227821,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1,0.183105E-02,0.110988E-02,0.311720,0.122987,0.657721E-02,0.705473E-01,0.241332,0.548845,-9999.0,-9999.0,0.148737,0.181181,0.621908E-01,0.136615,0.239498,-9999.0,-9999.0
1,0.244141E-02,0.147985E-02,0.107148,0.213866,0.426942E-02,0.183831,0.352371,0.141376,-9999.0,-9999.0,0.154406E-01,0.225486,0.173430E-01,-0.363219E-01,0.539793E-01,-9999.0,-9999.0
1,0.305176E-02,0.184981E-02,0.240309E-01,0.695317E-01,0.309520E-04,0.115592,0.325460,0.239686E-01,-9999.0,-9999.0,0.247212E-02,-0.100101E-01,0.231642E-02,0.102899E-01,0.217812E-02,-9999.0,-9999.0
1,0.366211E-02,0.221977E-02,0.268975E-01,0.186519,0.763819E-02,0.472359E-01,0.173264,0.232367E-01,-9999.0,-9999.0,0.451540E-01,-0.543841E-01,0.271140E-01,0.125074,0.428813E-01,-9999.0,-9999.0
1,0.427246E-02,0.258973E-02,0.915301E-02,0.233307,0.277075E-02,0.385854E-01,0.270711E-02,0.319515E-01,-9999.0,-9999.0,-0.128174E-01,0.169928,-0.149938E-01,0.764415E-02,0.264428E-01,-9999.0,-9999.0
2,0.518799E-02,0.314467E-02,0.101351,0.837654E-01,0.234784E-02,0.151535,0.105291,0.290738E-01,-9999.0,-9999.0,0.447844E-01,-0.276631E-01,0.468262E-01,0.476280E-01,0.304285E-01,-9999.0,-9999.0
2,0.640869E-02,0.388460E-02,0.138666,0.871537E-01,0.585560E-02,0.145633,0.824716E-01,0.675348E-01,-9999.0,-9999.0,0.827861E-01,0.751585E-01,0.816801E-01,0.445006E-01,0.580841E-01,-9999.0,-9999.0
3,0.793457E-02,0.480950E-02,0.149774,0.178445E-01,0.749151E-02,0.306568,0.348588,0.376513,-9999.0,-9999.0,0.102284,-0.268317E-02,0.133242,0.162663,0.201602,-9999.0,-9999.0
3,0.976562E-02,0.591939E-02,0.320397E-01,0.717583E-01,0.366417E-01,0.607074E-01,0.965367E-01,0.367412E-01,-9999.0,-9999.0,0.226088E-01,0.107334,0.946150E-01,0.195172,0.107488,-9999.0,-9999.0
3,0.115967E-01,0.702927E-02,0.654267E-01,0.434766E-02,0.176609E-01,0.973076E-01,0.895095E-01,0.960058E-01,-9999.0,-9999.0,0.450794E-01,-0.773562E-02,0.983446E-01,0.104973,0.153063,-9999.0,-9999.0
5,0.140381E-01,0.850912E-02,0.428092E-01,0.129975,0.253383E-01,0.736013E-01,0.523380E-01,0.811084E-01,-9999.0,-9999.0,0.111984E-01,0.271346,-0.969830E-02,-0.401603E-01,-0.674976E-01,-9999.0,-9999.0
5,0.170898E-01,0.103589E-01,0.828320E-01,0.147100,0.259043E-01,0.628726E-01,0.385760E-01,0.457943E-01,-9999.0,-9999.0,0.111799,0.165803,0.768142E-01,0.330675E-01,0.635666E-01,-9999.0,-9999.0
7,0.207520E-01,0.125787E-01,0.741159E-01,0.125984,0.189856E-01,0.316226E-01,0.151190E-01,0.379595E-01,-9999.0,-9999.0,0.512774E-01,0.137329,0.752452E-02,0.727424E-02,0.142963E-01,-9999.0,-9999.0
8,0.253296E-01,0.153534E-01,0.129794,0.750708E-01,0.394667E-01,0.859619E-01,0.719382E-01,0.959448E-01,-9999.0,-9999.0,0.173456,-0.130832E-01,0.113615,0.120228,0.165838,-9999.0,-9999.0
10,0.308228E-01,0.186831E-01,0.174159,0.670411E-01,0.493001E-01,0.122473,0.124467,0.141215,-9999.0,-9999.0,0.162309,-0.278225,0.181635,0.203780,0.257463,-9999.0,-9999.0
12,0.375366E-01,0.227526E-01,0.127985,0.934067E-01,0.487240E-01,0.983276E-01,0.112938,0.125252,-9999.0,-9999.0,0.831777E-01,0.364011,0.117174,0.147614,0.133666,-9999.0,-9999.0
15,0.457764E-01,0.277471E-01,0.138100,0.950409E-01,0.307977E-01,0.133165,0.170292,0.145075,-9999.0,-9999.0,0.151988,-0.398780E-01,0.133149,0.181131,0.178535,-9999.0,-9999.0
18,0.558472E-01,0.338515E-01,0.119225,0.408592E-01,0.552787E-01,0.154896,0.107234,0.102328,-9999.0,-9999.0,0.122844,0.555120E-01,0.174920,0.145921,0.158067,-9999.0,-9999.0
22,0.680542E-01,0.412507E-01,0.135444,0.100568,0.501003E-01,0.138671,0.135275,0.143418,-9999.0,-9999.0,0.566249E-01,0.721188E-01,0.836837E-01,0.847552E-01,0.986890E-01,-9999.0,-9999.0
26,0.827026E-01,0.501298E-01,0.111998,0.954864E-01,0.102288,0.102842,0.102842,0.951101E-01,-9999.0,-9999.0,0.198353,0.185057,0.102357,0.129005,0.144697,-9999.0,-9999.0
32,0.100403,0.608587E-01,0.124812,0.971674E-01,0.110522,0.152700,0.142428,0.879086E-01,-9999.0,-9999.0,0.225577,-0.147876E-01,0.258195,0.250755,0.241219,-9999.0,-9999.0
39,0.122070,0.739923E-01,0.145733,0.923223E-01,0.153319,0.121375,0.123147,0.884980E-01,-9999.0,-9999.0,0.263068,0.133253,0.244088,0.278892,0.261417,-9999.0,-9999.0
48,0.148621,0.900857E-01,0.780538E-01,0.110197,0.971319E-01,0.177358,0.145873,0.106041,-9999.0,-9999.0,0.148844,0.443707E-01,0.194565,0.212766,0.210404,-9999.0,-9999.0
58,0.180969,0.109694,0.132069,0.976248E-01,0.198312,0.166259,0.176779,0.103623,-9999.0,-9999.0,0.260021,0.568250E-01,0.222899,0.262782,0.230633,-9999.0,-9999.0
70,0.220032,0.133371,0.102424,0.108768,0.161379,0.165473,0.161339,0.945891E-01,-9999.0,-9999.0,0.186695,0.197384,0.218155,0.223875,0.239209,-9999.0,-9999.0
86,0.267639,0.162228,0.111102,0.162443,0.156276,0.121176,0.132057,0.670646E-01,-9999.0,-9999.0,0.232915,0.420251,0.218395,0.247986,0.221472,-9999.0,-9999.0
104,0.325623,0.197375,0.105861,0.960071E-01,0.212209,0.134515,0.139812,0.736675E-01,-9999.0,-9999.0,0.215475,0.314140,0.255101,0.249680,0.214806,-9999.0,-9999.0
127,0.396118,0.240105,0.767811E-01,0.113332,0.191523,0.115416,0.123158,0.536947E-01,-9999.0,-9999.0,0.897688E-01,0.267339,0.136515,0.122463,0.110824,-9999.0,-9999.0
154,0.481873,0.292085,0.661369E-01,0.108018,0.224460,0.143884,0.140961,0.567020E-01,-9999.0,-9999.0,0.182227,0.222120,0.176285,0.189327,0.160421,-9999.0,-9999.0
188,0.586243,0.355348,0.667139E-01,0.830803E-01,0.229000,0.108252,0.942186E-01,0.328594E-01,-9999.0,-9999.0,0.156367,0.215325,0.232312,0.197996,0.134767,-9999.0,-9999.0
228,0.713196,0.432300,0.653525E-01,0.879599E-01,0.223985,0.984513E-01,0.875443E-01,0.272335E-01,-9999.0,-9999.0,0.141203,0.957116E-01,0.191698,0.167751,0.113984,-9999.0,-9999.0
278,0.867615,0.525900,0.575689E-01,0.784990E-01,0.271546,0.118626,0.932764E-01,0.261183E-01,-9999.0,-9999.0,0.930621E-01,0.262327,0.251539,0.209379,0.137936,-9999.0,-9999.0
337,1.05530,0.639664,0.475811E-01,0.682938E-01,0.230103,0.997093E-01,0.816738E-01,0.184737E-01,-9999.0,-9999.0,0.109355,0.120502,0.189698,0.187927,0.112751,-9999.0,-9999.0
411,1.28357,0.778029,0.393413E-01,0.712996E-01,0.234818,0.911165E-01,0.718460E-01,0.132698E-01,-9999.0,-9999.0,0.770826E-01,0.132378,0.167554,0.168751,0.887123E-01,-9999.0,-9999.0
500,1.56158,0.946547,0.335502E-01,0.589930E-01,0.190447,0.800112E-01,0.683219E-01,0.985231E-02,-9999.0,-9999.0,0.590184E-01,0.748099E-01,0.156898,0.125759,0.575994E-01,-9999.0,-9999.0
608,1.89972,1.15151,0.279140E-01,0.513124E-01,0.172424,0.645868E-01,0.586269E-01,0.656806E-02,-9999.0,-9999.0,0.303527E-01,0.938512E-01,0.989392E-01,0.814423E-01,0.336728E-01,-9999.0,-9999.0
740,2.31110,1.40086,0.282430E-01,0.479432E-01,0.155928,0.517066E-01,0.474527E-01,0.402541E-02,-9999.0,-9999.0,0.201711E-01,0.711408E-01,0.903489E-01,0.534753E-01,0.227454E-01,-9999.0,-9999.0
899,2.81128,1.70404,0.227865E-01,0.438060E-01,0.153584,0.501649E-01,0.395359E-01,0.264541E-02,-9999.0,-9999.0,0.124378E-01,0.207742E-02,0.729541E-01,0.514362E-01,0.111618E-01,-9999.0,-9999.0
1095,3.41980,2.07290,0.195250E-01,0.347066E-01,0.128236,0.424261E-01,0.286153E-01,0.144590E-02,-9999.0,-9999.0,0.297873E-02,0.496365E-01,0.658479E-01,0.128053E-01,0.475792E-02,-9999.0,-9999.0
1331,4.16016,2.52166,0.159821E-01,0.302740E-01,0.117086,0.342297E-01,0.186640E-01,0.737783E-03,-9999.0,-9999.0,0.736621E-02,0.373950E-01,0.514236E-01,0.130769E-01,0.320052E-03,-9999.0,-9999.0
1620,5.06073,3.06754,0.142353E-01,0.248128E-01,0.931934E-01,0.267974E-01,0.129099E-01,0.378711E-03,-9999.0,-9999.0,0.380618E-02,0.297056E-01,0.396913E-01,0.458203E-02,0.152346E-04,-9999.0,-9999.0
1970,6.15631,3.73162,0.119695E-01,0.228492E-01,0.745475E-01,0.216768E-01,0.700274E-02,0.149443E-03,-9999.0,-9999.0,0.226251E-02,0.586209E-02,0.266049E-01,0.379997E-02,-0.670685E-03,-9999.0,-9999.0
2397,7.48901,4.53943,0.105030E-01,0.191349E-01,0.695792E-01,0.187866E-01,0.420381E-02,0.645213E-04,-9999.0,-9999.0,0.329017E-02,0.526063E-02,0.247197E-01,0.176926E-02,-0.694297E-04,-9999.0,-9999.0
2916,9.11041,5.52223,0.100608E-01,0.198097E-01,0.664095E-01,0.195843E-01,0.277009E-02,0.371951E-04,-9999.0,-9999.0,0.156860E-03,0.117796E-01,0.174766E-01,-0.128203E-02,0.202281E-04,-9999.0,-9999.0
