 normalised_and_exponentially_binned_(co)spectra
 -----------------------------------------------
natural_frequency_[Hz]_->_from_[1/_averaging_interval]_to_[acquisition_frequency_/_2]
normalized_frequency_[#]_->_natural_frequency_*_measuring_height_/_wind_speed
y-axis_->_natural_frequency_*_(co)spectrum_/_(co)variance
acquisition_frequency_[Hz]_=_ 20.000
measuring_height_(z-d)_[m]_=_  1.740
wind_speed_[m+1s-1]_=_  1.089
averaging_interval_[min]_=_     30
number_of_bins_=_  50
tapering_window_=_hamming
 #_freq,natural_frequency,normalized_frequency,f_nat*spec(u)/var(u),f_nat*spec(v)/var(v),f_nat*spec(w)/var(w),f_nat*spec(ts)/var(ts),f_nat*spec(co2)/var(co2),f_nat*spec(h2o)/var(h2o),f_nat*spec(ch4)/var(ch4),f_nat*spec(none)/var(none),f_nat*cospec(w_u)/cov(w_u),f_nat*cospec(w_v)/cov(w_v),f_nat*cospec(w_ts)/cov(w_ts),f_nat*cospec(w_co2)/cov(w_co2),f_nat*cospec(w_h2o)/cov(w_h2o),f_nat*cospec(w_ch4)/cov(w_ch4),f_nat*cospec(w_none)/cov(w_none)
1,0.610352E-03,0.975124E-03,0.476581,0.717954,0.309267E-01,0.193136,0.333604,0.533881,-9999.0,-9999.0,0.644936,0.697507,0.237438,0.543698,-0.121600,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1,0.122070E-02,0.195025E-02,0.179571,0.357233,0.176591E-01,0.335850,0.213212,0.416315,-9999.0,-9999.0,0.427673,0.489575E-01,0.791656E-01,0.690645,1.23337,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1,0.183105E-02,0.292537E-02,0.433300E-01,0.147836E-01,0.275891E-02,0.493894,0.118407,0.265692E-01,-9999.0,-9999.0,-0.693693E-01,0.461889E-01,-0.213855,-0.251340,-0.136735,-9999.0,-9999.0
1,0.244141E-02,0.390050E-02,0.675457E-02,0.631380E-03,0.381315E-01,0.578255E-02,0.831067E-01,0.100511E-01,-9999.0,-9999.0,0.116962,-0.346512E-01,0.849117E-01,0.673520,0.364217,-9999.0,-9999.0
1,0.305176E-02,0.487562E-02,0.796684E-02,0.790388E-02,0.496466E-01,0.168349,0.228218E-01,0.742480E-01,-9999.0,-9999.0,0.149913,-0.886268E-01,0.409826,0.466905,0.871473,-9999.0,-9999.0
1,0.366211E-02,0.585075E-02,0.189302E-01,0.581836E-02,0.237190E-02,0.234716,0.307224E-01,0.578657E-02,-9999.0,-9999.0,0.171088E-01,-0.167636E-01,0.578123E-01,0.549795E-01,0.490575E-01,-9999.0,-9999.0
