 normalised_and_exponentially_binned_(co)spectra
 -----------------------------------------------
natural_frequency_[Hz]_->_from_[1/_averaging_interval]_to_[acquisition_frequency_/_2]
normalized_frequency_[#]_->_natural_frequency_*_measuring_height_/_wind_speed
y-axis_->_natural_frequency_*_(co)spectrum_/_(co)variance
acquisition_frequency_[Hz]_=_ 20.000
measuring_height_(z-d)_[m]_=_  1.740
wind_speed_[m+1s-1]_=_  3.343
averaging_interval_[min]_=_     30
number_of_bins_=_  50
tapering_window_=_hamming
 #_freq,natural_frequency,normalized_frequency,f_nat*spec(u)/var(u),f_nat*spec(v)/var(v),f_nat*spec(w)/var(w),f_nat*spec(ts)/var(ts),f_nat*spec(co2)/var(co2),f_nat*spec(h2o)/var(h2o),f_nat*spec(ch4)/var(ch4),f_nat*spec(none)/var(none),f_nat*cospec(w_u)/cov(w_u),f_nat*cospec(w_v)/cov(w_v),f_nat*cospec(w_ts)/cov(w_ts),f_nat*cospec(w_co2)/cov(w_co2),f_nat*cospec(w_h2o)/cov(w_h2o),f_nat*cospec(w_ch4)/cov(w_ch4),f_nat*cospec(w_none)/cov(w_none)
1,0.610352E-03,0.317672E-03,0.559722E-01,0.336593,0.967085E-05,0.351417E-01,0.106058,0.185269,-9999.0,-9999.0,-0.224439E-02,0.494899E-01,-0.115544E-02,-0.303653E-02,-0.313122E-02,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1,0.122070E-02,0.635343E-03,0.430371E-01,0.161948,0.970289E-03,0.190428E-01,0.222436E-01,0.398028E-01,-9999.0,-9999.0,0.149151E-01,0.303168,-0.165564E-02,0.578896E-02,-0.559309E-02,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1,0.183105E-02,0.953015E-03,0.118578,0.279964E-01,0.102249E-02,0.110437E-01,0.120186E-01,0.130817E-01,-9999.0,-9999.0,0.337516E-01,-0.102019,-0.403427E-02,0.941169E-02,0.105679E-01,-9999.0,-9999.0
1,0.244141E-02,0.127069E-02,0.620360E-01,0.132712E-02,0.201313E-02,0.397726E-01,0.584026E-02,0.455744E-01,-9999.0,-9999.0,0.244310E-01,0.461436E-01,0.141071E-01,0.103618E-01,0.295216E-01,-9999.0,-9999.0
1,0.305176E-02,0.158836E-02,0.218194E-01,0.129903E-01,0.257442E-02,0.726852E-01,0.568980E-01,0.129562,-9999.0,-9999.0,0.231269E-01,0.148620,0.201308E-01,0.209878E-01,0.524331E-01,-9999.0,-9999.0
1,0.366211E-02,0.190603E-02,0.928191E-03,0.330362E-01,0.786676E-03,0.372786E-02,0.244579E-01,0.892243E-02,-9999.0,-9999.0,-0.129507E-02,-0.152471,-0.306326E-02,-0.111587E-01,-0.832548E-02,-9999.0,-9999.0
1,0.427246E-02,0.222370E-02,0.218190E-01,0.131227E-01,0.766388E-02,0.594351E-01,0.550578E-01,0.953624E-01,-9999.0,-9999.0,0.350968E-01,-0.199003,0.417566E-01,0.435223E-01,0.803249E-01,-9999.0,-9999.0
2,0.518799E-02,0.270021E-02,0.346967E-01,0.374453E-01,0.622650E-03,0.280873E-01,0.264713E-01,0.255564E-01,-9999.0,-9999.0,-0.177792E-03,-0.368268E-01,-0.791082E-02,-0.110281E-01,-0.125359E-01,-9999.0,-9999.0
2,0.640869E-02,0.333555E-02,0.199209,0.531791E-01,0.119340E-01,0.108607,0.144110,0.113871,-9999.0,-9999.0,0.733309E-01,0.611792,0.764524E-01,0.112399,0.116275,-9999.0,-9999.0
3,0.793457E-02,0.412973E-02,0.129520,0.112576,0.804218E-01,0.109239,0.766232E-01,0.140840,-9999.0,-9999.0,0.267644,1.78347,0.210645,0.214070,0.355570,-9999.0,-9999.0
3,0.976562E-02,0.508275E-02,0.188139,0.867409E-01,0.342754E-01,0.196387,0.216385,0.272305,-9999.0,-9999.0,0.217920,0.716403,0.184107,0.248210,0.325740,-9999.0,-9999.0
3,0.115967E-01,0.603576E-02,0.118918,0.123758,0.211218E-01,0.852624E-01,0.108552,0.107049,-9999.0,-9999.0,0.137137,0.746572,0.695261E-01,0.980598E-01,0.984903E-01,-9999.0,-9999.0
5,0.140381E-01,0.730645E-02,0.679870E-01,0.833317E-01,0.322389E-01,0.102798,0.926205E-01,0.136817,-9999.0,-9999.0,0.445559E-01,1.12838,0.781206E-01,0.766801E-01,0.108741,-9999.0,-9999.0
5,0.170898E-01,0.889481E-02,0.293863,0.485011E-01,0.312724E-01,0.117700,0.835215E-01,0.954413E-01,-9999.0,-9999.0,0.148771,-0.923738E-01,0.130923,0.136869,0.180157,-9999.0,-9999.0
