 normalised_and_exponentially_binned_(co)spectra
 -----------------------------------------------
natural_frequency_[Hz]_->_from_[1/_averaging_interval]_to_[acquisition_frequency_/_2]
normalized_frequency_[#]_->_natural_frequency_*_measuring_height_/_wind_speed
y-axis_->_natural_frequency_*_(co)spectrum_/_(co)variance
acquisition_frequency_[Hz]_=_ 20.000
measuring_height_(z-d)_[m]_=_  1.740
wind_speed_[m+1s-1]_=_  0.879
averaging_interval_[min]_=_     30
number_of_bins_=_  50
tapering_window_=_hamming
 #_freq,natural_frequency,normalized_frequency,f_nat*spec(u)/var(u),f_nat*spec(v)/var(v),f_nat*spec(w)/var(w),f_nat*spec(ts)/var(ts),f_nat*spec(co2)/var(co2),f_nat*spec(h2o)/var(h2o),f_nat*spec(ch4)/var(ch4),f_nat*spec(none)/var(none),f_nat*cospec(w_u)/cov(w_u),f_nat*cospec(w_v)/cov(w_v),f_nat*cospec(w_ts)/cov(w_ts),f_nat*cospec(w_co2)/cov(w_co2),f_nat*cospec(w_h2o)/cov(w_h2o),f_nat*cospec(w_ch4)/cov(w_ch4),f_nat*cospec(w_none)/cov(w_none)
1,0.610352E-03,0.120777E-02,0.114395,0.119436,0.252525E-02,0.255202E-01,0.253240E-01,0.198836,-9999.0,-9999.0,-0.116700,0.400226,0.298029E-01,-0.665758E-01,-0.184849,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1,0.122070E-02,0.241553E-02,0.134215,0.438497,0.513061E-02,0.108799,0.558388E-01,0.427940,-9999.0,-9999.0,-0.182464,0.522410,0.376380E-01,-0.135750,-0.382398,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1,0.183105E-02,0.362330E-02,0.188854,0.284756,0.295330E-02,0.168677E-01,0.291121E-02,0.452889E-01,-9999.0,-9999.0,-0.152658,0.699874,0.426719E-01,-0.192881E-01,0.139768,-9999.0,-9999.0
1,0.244141E-02,0.483106E-02,0.177830E-01,0.912672E-01,0.221759E-02,0.102806E-01,0.575580E-01,0.594159E-01,-9999.0,-9999.0,-0.192560E-01,0.210034,-0.265109E-01,-0.123932,-0.215591,-9999.0,-9999.0
1,0.305176E-02,0.603883E-02,0.165506,0.363517E-02,0.237010E-02,0.165048,0.173599,0.307247,-9999.0,-9999.0,-0.359028E-01,-0.276918E-01,0.141244E-01,-0.549028E-01,-0.404376E-01,-9999.0,-9999.0
1,0.366211E-02,0.724660E-02,0.860170E-01,0.552334E-02,0.128126E-04,0.177611,0.814686E-01,0.236226,-9999.0,-9999.0,-0.296582E-02,0.628655E-02,-0.909709E-02,-0.127007E-01,-0.415437E-01,-9999.0,-9999.0
1,0.427246E-02,0.845436E-02,0.429417E-01,0.810118E-01,0.237445E-02,0.640023E-01,0.391773E-01,0.168072,-9999.0,-9999.0,0.681119E-01,-0.757967E-01,-0.764209E-01,-0.120045,-0.479213,-9999.0,-9999.0
2,0.518799E-02,0.102660E-01,0.188081E-01,0.878606E-01,0.234067E-02,0.203840,0.185930,0.334759,-9999.0,-9999.0,0.258550E-01,0.315076,0.523269E-01,0.966921E-01,0.202407,-9999.0,-9999.0
2,0.640869E-02,0.126815E-01,0.723830E-01,0.294233E-01,0.780620E-02,0.153211,0.698437E-01,0.140208,-9999.0,-9999.0,0.479786E-01,-0.165238,0.366088E-01,0.523552E-01,-0.183205E-01,-9999.0,-9999.0
3,0.793457E-02,0.157010E-01,0.772838E-01,0.393378E-01,0.587280E-02,0.105575,0.879435E-01,0.134290,-9999.0,-9999.0,-0.355582E-01,0.102696,-0.282790E-01,0.171271E-01,-0.121985,-9999.0,-9999.0
3,0.976562E-02,0.193243E-01,0.120586,0.143945,0.121192E-01,0.276895,0.250944,0.465683,-9999.0,-9999.0,-0.219830,-0.341301,-0.343515,-0.641215,-1.77568,-9999.0,-9999.0
3,0.115967E-01,0.229476E-01,0.112325,0.182073,0.210447E-01,0.330910,0.287664,0.532825,-9999.0,-9999.0,-0.923484E-01,-1.30882,-0.429715,-0.881515,-2.15643,-9999.0,-9999.0
5,0.140381E-01,0.277786E-01,0.822788E-01,0.137299,0.305801E-01,0.237932,0.291755,0.322281,-9999.0,-9999.0,-0.845014E-01,0.669643,-0.279366,-0.460009,-1.31868,-9999.0,-9999.0
5,0.170898E-01,0.338174E-01,0.556613E-01,0.197235E-01,0.236327E-01,0.731576E-01,0.714187E-01,0.967475E-01,-9999.0,-9999.0,-0.397248E-01,0.784183E-01,-0.122677,-0.188359,-0.678712,-9999.0,-9999.0
7,0.207520E-01,0.410640E-01,0.116180,0.403621E-01,0.498340E-01,0.135902,0.123820,0.146492,-9999.0,-9999.0,0.111652,-0.457763,-0.279774E-01,-0.450956E-01,-0.382563,-9999.0,-9999.0
