 normalised_and_exponentially_binned_(co)spectra
 -----------------------------------------------
natural_frequency_[Hz]_->_from_[1/_averaging_interval]_to_[acquisition_frequency_/_2]
normalized_frequency_[#]_->_natural_frequency_*_measuring_height_/_wind_speed
y-axis_->_natural_frequency_*_(co)spectrum_/_(co)variance
acquisition_frequency_[Hz]_=_ 20.000
measuring_height_(z-d)_[m]_=_  1.740
wind_speed_[m+1s-1]_=_  1.053
averaging_interval_[min]_=_     30
number_of_bins_=_  50
tapering_window_=_hamming
 #_freq,natural_frequency,normalized_frequency,f_nat*spec(u)/var(u),f_nat*spec(v)/var(v),f_nat*spec(w)/var(w),f_nat*spec(ts)/var(ts),f_nat*spec(co2)/var(co2),f_nat*spec(h2o)/var(h2o),f_nat*spec(ch4)/var(ch4),f_nat*spec(none)/var(none),f_nat*cospec(w_u)/cov(w_u),f_nat*cospec(w_v)/cov(w_v),f_nat*cospec(w_ts)/cov(w_ts),f_nat*cospec(w_co2)/cov(w_co2),f_nat*cospec(w_h2o)/cov(w_h2o),f_nat*cospec(w_ch4)/cov(w_ch4),f_nat*cospec(w_none)/cov(w_none)
1,0.610352E-03,0.100837E-02,0.790161E-01,0.823884E-01,0.671098E-04,0.914140E-01,0.233902,0.156876,-9999.0,-9999.0,-0.702439E-02,0.164889E-01,-0.480097E-01,-0.156625E-01,0.791694E-01,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1,0.122070E-02,0.201673E-02,0.152093,0.392057E-01,0.142279E-02,0.186158E-01,0.101397,0.890484E-01,-9999.0,-9999.0,0.428066E-01,0.343826E-01,-0.909376E-02,-0.643301E-01,-2.92445,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1,0.183105E-02,0.302510E-02,0.104965,0.995582E-01,0.358015E-02,0.590143E-01,0.262632E-02,0.606229E-01,-9999.0,-9999.0,0.593066E-01,0.163849,-0.243102,-0.978517E-02,-2.79341,-9999.0,-9999.0
1,0.244141E-02,0.403347E-02,0.136224,0.726995E-01,0.204177E-02,0.980778E-01,0.328720E-01,0.148854E-01,-9999.0,-9999.0,-0.945716E-02,0.114890,-0.184795,-0.102035,1.31030,-9999.0,-9999.0
1,0.305176E-02,0.504183E-02,0.633263E-02,0.350828E-01,0.268853E-02,0.637591E-01,0.409184E-01,0.597628,-9999.0,-9999.0,-0.152384E-01,0.821941E-01,-0.148632,0.986899E-01,-0.192259E-01,-9999.0,-9999.0
1,0.366211E-02,0.605020E-02,0.357549E-01,0.208458E-01,0.173872E-03,0.161925E-01,0.165398,0.546198,-9999.0,-9999.0,-0.479448E-02,-0.456466E-03,0.196739E-01,-0.185515E-02,1.76722,-9999.0,-9999.0
1,0.427246E-02,0.705857E-02,0.256386E-01,0.166254,0.621664E-02,0.841721E-01,0.843397E-02,0.695316E-01,-9999.0,-9999.0,0.355358E-01,0.267005,0.405050,-0.923404E-01,3.35935,-9999.0,-9999.0
2,0.518799E-02,0.857112E-02,0.102757,0.575455E-01,0.724828E-02,0.188161,0.456586E-01,0.122262,-9999.0,-9999.0,-0.420633E-01,0.146599,-0.509325,-0.180554E-01,3.89163,-9999.0,-9999.0
2,0.640869E-02,0.105879E-01,0.295604E-01,0.772684E-01,0.706561E-01,0.228424,0.109375,0.184165,-9999.0,-9999.0,-0.158462E-01,-0.459122,-1.16036,-0.696669,-17.1369,-9999.0,-9999.0
3,0.793457E-02,0.131088E-01,0.372208,0.105969,0.135478E-01,0.529310E-01,0.130323,0.154666,-9999.0,-9999.0,-0.139471,-0.232995,-0.592264E-01,-0.192373,-1.85958,-9999.0,-9999.0
3,0.976562E-02,0.161339E-01,0.105306,0.210449,0.785445E-01,0.310208,0.434813,1.01435,-9999.0,-9999.0,0.279421E-01,-0.143534,-0.541994,-0.329487,-18.7808,-9999.0,-9999.0
3,0.115967E-01,0.191590E-01,0.100364,0.321998,0.176584,0.522880,0.161155,0.342125,-9999.0,-9999.0,0.633364E-01,-0.634935,0.215425,-0.370243,-23.6204,-9999.0,-9999.0
5,0.140381E-01,0.231924E-01,0.159170,0.964769E-01,0.561161E-01,0.328957,0.246689,0.469944,-9999.0,-9999.0,0.212337,-0.294415E-02,0.153484,0.551450,7.48835,-9999.0,-9999.0
5,0.170898E-01,0.282343E-01,0.131443,0.775560E-01,0.397174E-01,0.210724,0.153249,0.199027,-9999.0,-9999.0,0.113703,0.449355E-01,0.371294,0.434665,7.30948,-9999.0,-9999.0
7,0.207520E-01,0.342845E-01,0.932902E-01,0.659304E-01,0.818179E-01,0.127084,0.632365E-01,0.752137E-01,-9999.0,-9999.0,0.133499,-0.498360E-02,-0.466053,0.148758,0.691416,-9999.0,-9999.0
8,0.253296E-01,0.418472E-01,0.555519E-01,0.642637E-01,0.697417E-01,0.681845E-01,0.490484E-01,0.103885,-9999.0,-9999.0,0.561652E-01,-0.315627E-01,0.175037,-0.268461,-8.91218,-9999.0,-9999.0
10,0.308228E-01,0.509225E-01,0.107310,0.115050,0.272766E-01,0.548703E-01,0.312231E-01,0.586815E-01,-9999.0,-9999.0,-0.903667E-02,0.354166E-02,0.466618E-01,-0.185839,-4.42442,-9999.0,-9999.0
12,0.375366E-01,0.620146E-01,0.535683E-01,0.676084E-01,0.823594E-01,0.113989,0.297202E-01,0.354547E-01,-9999.0,-9999.0,-0.211829E-01,-0.614776E-01,-0.243187,0.941621E-01,-1.94285,-9999.0,-9999.0
