 normalised_and_exponentially_binned_(co)spectra
 -----------------------------------------------
natural_frequency_[Hz]_->_from_[1/_averaging_interval]_to_[acquisition_frequency_/_2]
normalized_frequency_[#]_->_natural_frequency_*_measuring_height_/_wind_speed
y-axis_->_natural_frequency_*_(co)spectrum_/_(co)variance
acquisition_frequency_[Hz]_=_ 20.000
measuring_height_(z-d)_[m]_=_  1.740
wind_speed_[m+1s-1]_=_  1.007
averaging_interval_[min]_=_     30
number_of_bins_=_  50
tapering_window_=_hamming
 #_freq,natural_frequency,normalized_frequency,f_nat*spec(u)/var(u),f_nat*spec(v)/var(v),f_nat*spec(w)/var(w),f_nat*spec(ts)/var(ts),f_nat*spec(co2)/var(co2),f_nat*spec(h2o)/var(h2o),f_nat*spec(ch4)/var(ch4),f_nat*spec(none)/var(none),f_nat*cospec(w_u)/cov(w_u),f_nat*cospec(w_v)/cov(w_v),f_nat*cospec(w_ts)/cov(w_ts),f_nat*cospec(w_co2)/cov(w_co2),f_nat*cospec(w_h2o)/cov(w_h2o),f_nat*cospec(w_ch4)/cov(w_ch4),f_nat*cospec(w_none)/cov(w_none)
1,0.610352E-03,0.105502E-02,0.583769E-02,0.579288E-01,0.268828E-02,0.290203E-01,0.122034,0.238195,-9999.0,-9999.0,0.138431E-01,0.167175,-0.347198E-01,0.159668E-01,0.715483E-01,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1,0.122070E-02,0.211005E-02,0.118823E-01,0.734307E-01,0.242300E-03,0.241757E-01,0.222947E-02,0.648503E-03,-9999.0,-9999.0,-0.498421E-02,0.479186E-01,0.126042E-01,-0.295746E-02,-0.286534E-02,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1,0.183105E-02,0.316507E-02,0.152574,0.525517E-01,0.426123E-02,0.451000E-01,0.171623,0.917397E-01,-9999.0,-9999.0,0.895805E-01,-0.215221,-0.751561E-02,0.119079,0.142088,-9999.0,-9999.0
1,0.244141E-02,0.422010E-02,0.953704E-01,0.680215E-02,0.239658E-02,0.405158E-01,0.853662E-01,0.666477E-01,-9999.0,-9999.0,0.375904E-03,-0.420725E-01,0.746000E-01,0.295413E-01,0.787794E-01,-9999.0,-9999.0
1,0.305176E-02,0.527512E-02,0.143044,0.246326E-01,0.693275E-02,0.218069E-01,0.657018E-01,0.236985E-01,-9999.0,-9999.0,0.121578,-0.167077,-0.780572E-01,0.850976E-01,0.403123E-01,-9999.0,-9999.0
1,0.366211E-02,0.633015E-02,0.149101,0.307073E-01,0.103449E-01,0.853066E-01,0.438569E-01,0.156952E-01,-9999.0,-9999.0,0.125242,-0.212840,-0.298809E-01,0.911052E-01,0.495957E-01,-9999.0,-9999.0
