 normalised_and_exponentially_binned_(co)spectra
 -----------------------------------------------
natural_frequency_[Hz]_->_from_[1/_averaging_interval]_to_[acquisition_frequency_/_2]
normalized_frequency_[#]_->_natural_frequency_*_measuring_height_/_wind_speed
y-axis_->_natural_frequency_*_(co)spectrum_/_(co)variance
acquisition_frequency_[Hz]_=_ 20.000
measuring_height_(z-d)_[m]_=_  1.740
wind_speed_[m+1s-1]_=_  0.231
averaging_interval_[min]_=_     30
number_of_bins_=_  50
tapering_window_=_hamming
 #_freq,natural_frequency,normalized_frequency,f_nat*spec(u)/var(u),f_nat*spec(v)/var(v),f_nat*spec(w)/var(w),f_nat*spec(ts)/var(ts),f_nat*spec(co2)/var(co2),f_nat*spec(h2o)/var(h2o),f_nat*spec(ch4)/var(ch4),f_nat*spec(none)/var(none),f_nat*cospec(w_u)/cov(w_u),f_nat*cospec(w_v)/cov(w_v),f_nat*cospec(w_ts)/cov(w_ts),f_nat*cospec(w_co2)/cov(w_co2),f_nat*cospec(w_h2o)/cov(w_h2o),f_nat*cospec(w_ch4)/cov(w_ch4),f_nat*cospec(w_none)/cov(w_none)
1,0.610352E-03,0.459825E-02,0.529373,0.754898,0.221340E-01,0.248415,0.951077E-01,0.376429,-9999.0,-9999.0,0.514063,1.75550,0.759941,0.151423,0.537128,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1,0.122070E-02,0.919651E-02,0.304905,0.304572,0.120798E-01,0.978416,0.952176,0.822206,-9999.0,-9999.0,0.248404,1.14330,0.438392,1.22238,0.222196,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1,0.183105E-02,0.137948E-01,0.147428,0.209530E-01,0.316454E-01,0.608354,0.668837,0.229204,-9999.0,-9999.0,-0.358574E-01,0.349825,-1.27799,-0.706667,-0.347550,-9999.0,-9999.0
1,0.244141E-02,0.183930E-01,0.998932E-02,0.617015E-01,0.139157E-01,0.276619,0.207988,0.349262,-9999.0,-9999.0,-0.280290E-01,-0.101406,-0.556849,-0.397243,-0.195198,-9999.0,-9999.0
1,0.305176E-02,0.229913E-01,0.558510E-02,0.168510E-01,0.228405E-01,0.120480,0.147562,0.124177,-9999.0,-9999.0,-0.247446E-01,-0.136198,-0.426673,-0.717572,-0.314549,-9999.0,-9999.0
1,0.366211E-02,0.275895E-01,0.888178E-03,0.186238E-01,0.164207E-01,0.815396E-02,0.915601E-01,0.149420E-02,-9999.0,-9999.0,-0.138946E-01,-0.185650,0.127798,-0.165215,0.269089E-01,-9999.0,-9999.0
1,0.427246E-02,0.321878E-01,0.174128E-02,0.110840E-01,0.200533E-01,0.823702E-02,0.779500E-01,0.130463E-01,-9999.0,-9999.0,-0.270067E-01,-0.299881,-0.500572E-01,-0.124166,-0.632210E-01,-9999.0,-9999.0
