 normalised_and_exponentially_binned_(co)spectra
 -----------------------------------------------
natural_frequency_[Hz]_->_from_[1/_averaging_interval]_to_[acquisition_frequency_/_2]
normalized_frequency_[#]_->_natural_frequency_*_measuring_height_/_wind_speed
y-axis_->_natural_frequency_*_(co)spectrum_/_(co)variance
acquisition_frequency_[Hz]_=_ 20.000
measuring_height_(z-d)_[m]_=_  1.740
wind_speed_[m+1s-1]_=_  0.999
averaging_interval_[min]_=_     30
number_of_bins_=_  50
tapering_window_=_hamming
 #_freq,natural_frequency,normalized_frequency,f_nat*spec(u)/var(u),f_nat*spec(v)/var(v),f_nat*spec(w)/var(w),f_nat*spec(ts)/var(ts),f_nat*spec(co2)/var(co2),f_nat*spec(h2o)/var(h2o),f_nat*spec(ch4)/var(ch4),f_nat*spec(none)/var(none),f_nat*cospec(w_u)/cov(w_u),f_nat*cospec(w_v)/cov(w_v),f_nat*cospec(w_ts)/cov(w_ts),f_nat*cospec(w_co2)/cov(w_co2),f_nat*cospec(w_h2o)/cov(w_h2o),f_nat*cospec(w_ch4)/cov(w_ch4),f_nat*cospec(w_none)/cov(w_none)
1,0.610352E-03,0.106357E-02,0.175682,0.366866,0.310002E-03,0.139293,0.232889,0.277836,-9999.0,-9999.0,0.432980E-01,-5.65271,-0.221189E-01,-0.580184E-01,-0.754442E-01,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1,0.122070E-02,0.212714E-02,0.418905E-01,0.641223E-01,0.107835E-02,0.134908,0.252020E-01,0.722095,-9999.0,-9999.0,-0.407582E-01,4.03990,0.208475E-01,0.151829E-01,0.138291,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1,0.183105E-02,0.319072E-02,0.770448E-01,0.337524E-01,0.161639E-02,0.620022E-02,0.962442E-03,0.104406,-9999.0,-9999.0,0.205344E-01,-0.119879,-0.102107E-01,-0.852604E-02,-0.983767E-01,-9999.0,-9999.0
1,0.244141E-02,0.425429E-02,0.356103E-01,0.179601E-01,0.787024E-02,0.306148E-01,0.142795E-01,0.107172,-9999.0,-9999.0,0.975565E-01,-5.96262,0.333518E-01,0.472121E-01,0.584907E-01,-9999.0,-9999.0
1,0.305176E-02,0.531786E-02,0.125766E-02,0.801739E-02,0.471680E-02,0.731840E-03,0.339594E-02,0.154523E-02,-9999.0,-9999.0,-0.145509E-01,-1.37001,-0.401109E-02,-0.151776E-02,0.218958E-01,-9999.0,-9999.0
1,0.366211E-02,0.638143E-02,0.824782E-02,0.143006E-01,0.222144E-02,0.398338E-02,0.922168E-03,0.501745E-02,-9999.0,-9999.0,0.179562E-02,-0.836710,-0.380127E-03,0.975730E-02,-0.257846E-01,-9999.0,-9999.0
