 normalised_and_exponentially_binned_(co)spectra
 -----------------------------------------------
natural_frequency_[Hz]_->_from_[1/_averaging_interval]_to_[acquisition_frequency_/_2]
normalized_frequency_[#]_->_natural_frequency_*_measuring_height_/_wind_speed
y-axis_->_natural_frequency_*_(co)spectrum_/_(co)variance
acquisition_frequency_[Hz]_=_ 20.000
measuring_height_(z-d)_[m]_=_  1.740
wind_speed_[m+1s-1]_=_  2.497
averaging_interval_[min]_=_     30
number_of_bins_=_  50
tapering_window_=_hamming
 #_freq,natural_frequency,normalized_frequency,f_nat*spec(u)/var(u),f_nat*spec(v)/var(v),f_nat*spec(w)/var(w),f_nat*spec(ts)/var(ts),f_nat*spec(co2)/var(co2),f_nat*spec(h2o)/var(h2o),f_nat*spec(ch4)/var(ch4),f_nat*spec(none)/var(none),f_nat*cospec(w_u)/cov(w_u),f_nat*cospec(w_v)/cov(w_v),f_nat*cospec(w_ts)/cov(w_ts),f_nat*cospec(w_co2)/cov(w_co2),f_nat*cospec(w_h2o)/cov(w_h2o),f_nat*cospec(w_ch4)/cov(w_ch4),f_nat*cospec(w_none)/cov(w_none)
1,0.610352E-03,0.425251E-03,0.195754E-01,0.926116E-01,0.228918E-03,0.288113,0.157219,0.119444,-9999.0,-9999.0,0.564205E-02,-1.31624,0.290661E-01,0.236075E-01,0.169274E-01,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1,0.122070E-02,0.850501E-03,0.902424E-01,0.161534,0.132714E-02,0.277793E-01,0.181232E-01,0.476983E-01,-9999.0,-9999.0,0.283747E-01,-4.94726,-0.780494E-02,-0.164062E-01,0.213833E-02,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1,0.183105E-02,0.127575E-02,0.424198,0.474455E-01,0.583239E-02,0.151722,0.764562E-01,0.233635E-01,-9999.0,-9999.0,0.139366,-4.44872,0.703902E-01,0.646344E-01,0.359860E-01,-9999.0,-9999.0
1,0.244141E-02,0.170100E-02,0.188829,0.312471,0.602782E-02,0.557669E-01,0.321542E-01,0.495214E-01,-9999.0,-9999.0,-0.876181E-01,5.37306,0.271541E-01,0.503581E-01,0.411755E-01,-9999.0,-9999.0
1,0.305176E-02,0.212625E-02,0.347581,0.254375,0.289819E-02,0.281064E-01,0.699002E-01,0.442061E-01,-9999.0,-9999.0,0.523846E-01,7.35428,0.334357E-01,0.532126E-01,0.361745E-01,-9999.0,-9999.0
1,0.366211E-02,0.255150E-02,0.115978,0.217079E-01,0.179413E-01,0.267709E-01,0.505343E-01,0.679808E-01,-9999.0,-9999.0,-0.135802,-7.19567,0.481674E-01,0.113382E-01,0.982974E-01,-9999.0,-9999.0
1,0.427246E-02,0.297675E-02,0.138305,0.991000E-01,0.306596E-01,0.221525E-01,0.790289E-03,0.135255E-01,-9999.0,-9999.0,-0.288939E-01,13.2687,0.534368E-01,-0.148658E-01,0.617425E-01,-9999.0,-9999.0
2,0.518799E-02,0.361463E-02,0.437645E-01,0.437666,0.109877E-02,0.255934,0.175941,0.309085,-9999.0,-9999.0,0.109729E-01,1.22769,-0.205543E-01,-0.203000E-01,-0.272490E-01,-9999.0,-9999.0
2,0.640869E-02,0.446513E-02,0.481735E-01,0.326411,0.573971E-02,0.253362,0.199515,0.400537,-9999.0,-9999.0,0.528910E-01,2.42015,0.102107,0.945318E-01,0.112533,-9999.0,-9999.0
3,0.793457E-02,0.552826E-02,0.360319,0.286957,0.815368E-02,0.150276,0.136494,0.248002,-9999.0,-9999.0,0.147760,-8.23920,0.490875E-01,0.399232E-01,0.284927E-01,-9999.0,-9999.0
3,0.976562E-02,0.680401E-02,0.313543,0.601178E-01,0.278656E-01,0.123423,0.220520,0.360285,-9999.0,-9999.0,0.154300,-0.432312,0.125905E-01,0.774970E-01,0.513631E-01,-9999.0,-9999.0
3,0.115967E-01,0.807976E-02,0.259641,0.164245E-01,0.325872E-01,0.181649,0.227354,0.352754,-9999.0,-9999.0,0.255215,-5.62067,0.235659,0.290274,0.286905,-9999.0,-9999.0
5,0.140381E-01,0.978076E-02,0.140081,0.543737E-01,0.117639E-01,0.564419E-01,0.859585E-01,0.137894,-9999.0,-9999.0,0.570975E-01,4.78662,-0.512558E-02,-0.435681E-01,-0.411393E-01,-9999.0,-9999.0
5,0.170898E-01,0.119070E-01,0.166741,0.479091E-01,0.231773E-01,0.529086E-01,0.739739E-01,0.101205,-9999.0,-9999.0,0.714059E-03,3.01734,0.988420E-01,0.144090,0.134571,-9999.0,-9999.0
7,0.207520E-01,0.144585E-01,0.140261,0.921942E-01,0.524834E-01,0.442394E-01,0.499885E-01,0.711497E-01,-9999.0,-9999.0,-0.103214,5.46089,-0.533804E-03,0.237161E-02,-0.529279E-02,-9999.0,-9999.0
8,0.253296E-01,0.176479E-01,0.142981,0.576087E-01,0.513651E-01,0.182019,0.262758,0.410456,-9999.0,-9999.0,0.256873,10.9746,0.248621,0.327667,0.329899,-9999.0,-9999.0
10,0.308228E-01,0.214752E-01,0.196773,0.602536E-01,0.787109E-01,0.221122,0.189344,0.294471,-9999.0,-9999.0,0.329613,9.91958,0.371353,0.355999,0.367438,-9999.0,-9999.0
