 normalised_and_exponentially_binned_(co)spectra
 -----------------------------------------------
natural_frequency_[Hz]_->_from_[1/_averaging_interval]_to_[acquisition_frequency_/_2]
normalized_frequency_[#]_->_natural_frequency_*_measuring_height_/_wind_speed
y-axis_->_natural_frequency_*_(co)spectrum_/_(co)variance
acquisition_frequency_[Hz]_=_ 20.000
measuring_height_(z-d)_[m]_=_  1.740
wind_speed_[m+1s-1]_=_  3.335
averaging_interval_[min]_=_     30
number_of_bins_=_  50
tapering_window_=_hamming
 #_freq,natural_frequency,normalized_frequency,f_nat*spec(u)/var(u),f_nat*spec(v)/var(v),f_nat*spec(w)/var(w),f_nat*spec(ts)/var(ts),f_nat*spec(co2)/var(co2),f_nat*spec(h2o)/var(h2o),f_nat*spec(ch4)/var(ch4),f_nat*spec(none)/var(none),f_nat*cospec(w_u)/cov(w_u),f_nat*cospec(w_v)/cov(w_v),f_nat*cospec(w_ts)/cov(w_ts),f_nat*cospec(w_co2)/cov(w_co2),f_nat*cospec(w_h2o)/cov(w_h2o),f_nat*cospec(w_ch4)/cov(w_ch4),f_nat*cospec(w_none)/cov(w_none)
1,0.610352E-03,0.318444E-03,0.213336E-01,0.773359E-01,0.128342E-02,0.442558E-01,0.680541E-01,0.895517E-02,-9999.0,-9999.0,0.154525E-01,0.185012,-0.191191E-01,-0.277647E-01,-0.120978E-01,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1,0.122070E-02,0.636887E-03,0.284184E-01,0.104385,0.113519E-02,0.875110E-01,0.973747E-01,0.901545E-01,-9999.0,-9999.0,-0.151975E-01,0.172462,-0.236013E-01,-0.322456E-01,-0.208687E-01,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1,0.183105E-02,0.955331E-03,0.685621E-01,0.477994E-01,0.517980E-03,0.102096E-01,0.109855E-01,0.287041E-01,-9999.0,-9999.0,0.796478E-02,-0.782614E-01,0.605383E-02,0.644802E-02,-0.267981E-02,-9999.0,-9999.0
1,0.244141E-02,0.127377E-02,0.144236E-01,0.100771,0.308970E-02,0.187740E-01,0.418591E-02,0.190086E-01,-9999.0,-9999.0,-0.436836E-02,-0.240919,-0.672323E-02,0.689587E-02,-0.221727E-01,-9999.0,-9999.0
1,0.305176E-02,0.159222E-02,0.224869,0.572311E-01,0.762735E-03,0.162320,0.674776E-01,0.216780,-9999.0,-9999.0,0.399807E-01,-0.298912E-01,0.190413E-01,0.226234E-01,0.368090E-01,-9999.0,-9999.0
1,0.366211E-02,0.191066E-02,0.309209,0.352524,0.455507E-02,0.125147,0.298870E-01,0.145799,-9999.0,-9999.0,0.101660,-0.429277,0.492359E-01,0.353204E-01,0.719178E-01,-9999.0,-9999.0
1,0.427246E-02,0.222911E-02,0.740895E-01,0.136066E-01,0.345470E-02,0.132302,0.783181E-01,0.165955,-9999.0,-9999.0,0.384922E-01,-0.708727E-01,0.558387E-01,0.335989E-01,0.799974E-01,-9999.0,-9999.0
2,0.518799E-02,0.270677E-02,0.135816,0.768819E-01,0.487996E-02,0.287715,0.353955,0.511093,-9999.0,-9999.0,-0.428813E-02,0.132884,0.434984E-01,0.420261E-01,0.860485E-01,-9999.0,-9999.0
2,0.640869E-02,0.334366E-02,0.490832,0.180233,0.216254E-01,0.668384E-01,0.838129E-01,0.791020E-01,-9999.0,-9999.0,0.969992E-01,-0.532563,0.473193E-01,0.732287E-01,0.111790,-9999.0,-9999.0
3,0.793457E-02,0.413977E-02,0.196216,0.721845E-01,0.111278E-01,0.947440E-01,0.207253,0.188626,-9999.0,-9999.0,0.876026E-01,-0.120689,0.733796E-01,0.108152,0.113650,-9999.0,-9999.0
3,0.976562E-02,0.509510E-02,0.167696,0.358706E-01,0.131789E-01,0.530836E-01,0.806323E-01,0.137745,-9999.0,-9999.0,0.108845,0.189974E-02,0.534869E-01,0.884715E-01,0.126472,-9999.0,-9999.0
3,0.115967E-01,0.605043E-02,0.304121E-01,0.107661,0.136681E-01,0.248043E-01,0.416861E-01,0.488276E-01,-9999.0,-9999.0,0.125446E-01,-0.344222,-0.219264E-01,-0.382331E-01,-0.282584E-01,-9999.0,-9999.0
5,0.140381E-01,0.732420E-02,0.843939E-01,0.774826E-01,0.686373E-01,0.865315E-01,0.755489E-01,0.122837,-9999.0,-9999.0,0.153613,-0.523263,0.605265E-01,0.657236E-01,0.260740E-01,-9999.0,-9999.0
5,0.170898E-01,0.891642E-02,0.799884E-01,0.193760,0.151809E-01,0.191594,0.198094,0.285772,-9999.0,-9999.0,0.281939E-01,0.776561,0.103852,0.126910,0.182945,-9999.0,-9999.0
7,0.207520E-01,0.108271E-01,0.124120,0.825289E-01,0.169492E-01,0.619910E-01,0.731706E-01,0.987106E-01,-9999.0,-9999.0,0.818838E-01,0.318011,0.343495E-01,0.392727E-01,0.427311E-01,-9999.0,-9999.0
8,0.253296E-01,0.132154E-01,0.258253,0.334996E-01,0.285957E-01,0.888002E-01,0.153870,0.243286,-9999.0,-9999.0,0.168802,0.238030,0.819028E-02,0.521388E-01,0.152754E-01,-9999.0,-9999.0
10,0.308228E-01,0.160814E-01,0.235567,0.552218E-01,0.550044E-01,0.943451E-01,0.120560,0.142853,-9999.0,-9999.0,0.257503,0.378710,0.756429E-01,0.144186,0.164115,-9999.0,-9999.0
12,0.375366E-01,0.195843E-01,0.228923,0.117733,0.831831E-01,0.109248,0.922721E-01,0.182593,-9999.0,-9999.0,0.369415,-0.629333,0.151147,0.188963,0.277964,-9999.0,-9999.0
15,0.457764E-01,0.238833E-01,0.141681,0.529388E-01,0.870602E-01,0.103132,0.143899,0.194056,-9999.0,-9999.0,0.242489,-0.718526,0.174567,0.254526,0.333345,-9999.0,-9999.0
18,0.558472E-01,0.291376E-01,0.117390,0.570518E-01,0.863526E-01,0.854140E-01,0.104953,0.139127,-9999.0,-9999.0,0.235173,0.468130,0.132815,0.200722,0.253617,-9999.0,-9999.0
22,0.680542E-01,0.355065E-01,0.169375,0.784640E-01,0.133491,0.119108,0.140335,0.168462,-9999.0,-9999.0,0.342944,0.158343,0.209281,0.276608,0.321032,-9999.0,-9999.0
26,0.827026E-01,0.431491E-01,0.241145,0.102806,0.150249,0.183240,0.168603,0.217113,-9999.0,-9999.0,0.407866,-0.368035,0.295759,0.333667,0.382044,-9999.0,-9999.0
32,0.100403,0.523840E-01,0.101334,0.601623E-01,0.860864E-01,0.651514E-01,0.708118E-01,0.837896E-01,-9999.0,-9999.0,0.102557,0.297135,0.457361E-01,0.772212E-02,-0.749796E-02,-9999.0,-9999.0
39,0.122070,0.636887E-01,0.787126E-01,0.784829E-01,0.131189,0.936034E-01,0.974781E-01,0.105816,-9999.0,-9999.0,0.504267E-01,-0.180775E-01,0.853715E-01,0.844318E-01,0.655820E-01,-9999.0,-9999.0
48,0.148621,0.775410E-01,0.154500,0.599838E-01,0.150996,0.120225,0.159251,0.152206,-9999.0,-9999.0,0.266356,-0.276636,0.164329,0.225861,0.251262,-9999.0,-9999.0
58,0.180969,0.944185E-01,0.901928E-01,0.693093E-01,0.225350,0.153640,0.196463,0.161794,-9999.0,-9999.0,0.223644,-0.513455,0.307830,0.341747,0.348814,-9999.0,-9999.0
70,0.220032,0.114799,0.784537E-01,0.103972,0.141119,0.955001E-01,0.104409,0.819699E-01,-9999.0,-9999.0,0.104703,-0.128513,0.896296E-01,0.931340E-01,0.942895E-01,-9999.0,-9999.0
86,0.267639,0.139638,0.959287E-01,0.572207E-01,0.245294,0.974822E-01,0.106200,0.771058E-01,-9999.0,-9999.0,0.250333,0.144988,0.122773,0.152978,0.151422,-9999.0,-9999.0
104,0.325623,0.169890,0.872985E-01,0.601504E-01,0.207146,0.959633E-01,0.128460,0.757327E-01,-9999.0,-9999.0,0.148326,-0.145568,0.172793,0.220221,0.191023,-9999.0,-9999.0
127,0.396118,0.206670,0.989444E-01,0.498920E-01,0.230366,0.907575E-01,0.921535E-01,0.486517E-01,-9999.0,-9999.0,0.200995,0.394467E-02,0.160473,0.174397,0.147258,-9999.0,-9999.0
154,0.481873,0.251411,0.729281E-01,0.475318E-01,0.251516,0.796051E-01,0.101712,0.428086E-01,-9999.0,-9999.0,0.161076,-0.101646,0.161887,0.179512,0.138187,-9999.0,-9999.0
188,0.586243,0.305865,0.656265E-01,0.444765E-01,0.245697,0.772871E-01,0.937785E-01,0.310983E-01,-9999.0,-9999.0,0.144842,0.220759,0.165725,0.197298,0.131926,-9999.0,-9999.0
228,0.713196,0.372101,0.589834E-01,0.417020E-01,0.278977,0.693816E-01,0.817234E-01,0.209860E-01,-9999.0,-9999.0,0.129602,-0.638120E-01,0.153875,0.151919,0.912032E-01,-9999.0,-9999.0
278,0.867615,0.452668,0.446503E-01,0.434469E-01,0.252814,0.623009E-01,0.781481E-01,0.152113E-01,-9999.0,-9999.0,0.118589,0.152082,0.115068,0.110119,0.529788E-01,-9999.0,-9999.0
337,1.05530,0.550589,0.428099E-01,0.348941E-01,0.192740,0.689696E-01,0.739701E-01,0.106105E-01,-9999.0,-9999.0,0.752558E-01,-0.134570,0.119023,0.117681,0.485207E-01,-9999.0,-9999.0
411,1.28357,0.669687,0.380577E-01,0.295259E-01,0.189081,0.537493E-01,0.613987E-01,0.550606E-02,-9999.0,-9999.0,0.653217E-01,0.937071E-01,0.993156E-01,0.964554E-01,0.282431E-01,-9999.0,-9999.0
500,1.56158,0.814738,0.339929E-01,0.287926E-01,0.200165,0.439129E-01,0.481111E-01,0.302602E-02,-9999.0,-9999.0,0.520317E-01,0.471290E-01,0.825742E-01,0.818171E-01,0.172193E-01,-9999.0,-9999.0
608,1.89972,0.991156,0.321924E-01,0.233629E-01,0.176571,0.455995E-01,0.469922E-01,0.189931E-02,-9999.0,-9999.0,0.482686E-01,0.562815E-02,0.857539E-01,0.540778E-01,0.933445E-02,-9999.0,-9999.0
740,2.31110,1.20579,0.303215E-01,0.237848E-01,0.174532,0.451085E-01,0.347779E-01,0.812616E-03,-9999.0,-9999.0,0.324584E-01,-0.150810E-01,0.740642E-01,0.458592E-01,0.189871E-02,-9999.0,-9999.0
899,2.81128,1.46675,0.240924E-01,0.219882E-01,0.141324,0.339853E-01,0.282310E-01,0.385457E-03,-9999.0,-9999.0,0.151122E-01,0.116168E-01,0.572161E-01,0.313830E-01,-0.261832E-02,-9999.0,-9999.0
