 normalised_and_exponentially_binned_(co)spectra
 -----------------------------------------------
natural_frequency_[Hz]_->_from_[1/_averaging_interval]_to_[acquisition_frequency_/_2]
normalized_frequency_[#]_->_natural_frequency_*_measuring_height_/_wind_speed
y-axis_->_natural_frequency_*_(co)spectrum_/_(co)variance
acquisition_frequency_[Hz]_=_ 20.000
measuring_height_(z-d)_[m]_=_  1.740
wind_speed_[m+1s-1]_=_  2.954
averaging_interval_[min]_=_     30
number_of_bins_=_  50
tapering_window_=_hamming
 #_freq,natural_frequency,normalized_frequency,f_nat*spec(u)/var(u),f_nat*spec(v)/var(v),f_nat*spec(w)/var(w),f_nat*spec(ts)/var(ts),f_nat*spec(co2)/var(co2),f_nat*spec(h2o)/var(h2o),f_nat*spec(ch4)/var(ch4),f_nat*spec(none)/var(none),f_nat*cospec(w_u)/cov(w_u),f_nat*cospec(w_v)/cov(w_v),f_nat*cospec(w_ts)/cov(w_ts),f_nat*cospec(w_co2)/cov(w_co2),f_nat*cospec(w_h2o)/cov(w_h2o),f_nat*cospec(w_ch4)/cov(w_ch4),f_nat*cospec(w_none)/cov(w_none)
1,0.610352E-03,0.359481E-03,0.109792E-01,0.106296,0.124932E-02,0.601443E-01,0.117633E-01,0.303087,-9999.0,-9999.0,-0.457954E-02,0.510461,-0.150077E-02,-0.169886E-01,0.109548,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1,0.122070E-02,0.718963E-03,0.991853E-01,0.178977E-01,0.566036E-02,0.296555E-01,0.132801,0.260745E-01,-9999.0,-9999.0,0.131779E-01,1.63036,-0.498423E-02,-0.291679E-01,0.456173,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1,0.183105E-02,0.107844E-02,0.756063E-01,0.114760E-01,0.933419E-02,0.104921E-01,0.492508E-01,0.139796E-01,-9999.0,-9999.0,-0.134548E-01,-0.640291,-0.988801E-02,-0.706137E-01,-0.657462E-01,-9999.0,-9999.0
1,0.244141E-02,0.143793E-02,0.875362E-02,0.278831E-01,0.118409E-01,0.105310E-01,0.915009E-02,0.869436E-03,-9999.0,-9999.0,0.795214E-02,-0.662037,0.239981E-01,0.120471E-01,0.967733E-01,-9999.0,-9999.0
1,0.305176E-02,0.179741E-02,0.189459E-01,0.317303E-01,0.117103E-02,0.685195E-01,0.564121E-01,0.776519E-02,-9999.0,-9999.0,0.128334E-01,0.644995,0.218629E-01,0.315663E-01,0.134199,-9999.0,-9999.0
1,0.366211E-02,0.215689E-02,0.457034E-01,0.238561E-02,0.699742E-02,0.260998E-02,0.304252E-01,0.798374E-02,-9999.0,-9999.0,-0.350584E-01,-0.644057,0.909890E-02,-0.519989E-01,-0.169240,-9999.0,-9999.0
1,0.427246E-02,0.251637E-02,0.350398E-01,0.293068E-01,0.519122E-02,0.305350E-01,0.340721E-01,0.616172E-02,-9999.0,-9999.0,-0.641388E-02,-2.19690,0.269217E-01,0.238254E-01,0.234283,-9999.0,-9999.0
2,0.518799E-02,0.305559E-02,0.631592E-01,0.414036E-01,0.134768E-01,0.581680E-01,0.264135E-01,0.692915E-02,-9999.0,-9999.0,0.732522E-01,-2.77785,0.480754E-01,0.816321E-01,0.364904,-9999.0,-9999.0
2,0.640869E-02,0.377456E-02,0.618485E-01,0.779176E-01,0.648095E-02,0.139222E-01,0.458922E-01,0.710225E-02,-9999.0,-9999.0,0.606961E-01,-1.44385,0.109742E-01,0.545099E-01,0.166519,-9999.0,-9999.0
3,0.793457E-02,0.467326E-02,0.601490E-01,0.584152E-01,0.582646E-02,0.641822E-01,0.147159E-01,0.190796E-02,-9999.0,-9999.0,0.247476E-01,-0.912917,0.166205E-01,0.310985E-01,0.584568E-01,-9999.0,-9999.0
3,0.976562E-02,0.575170E-02,0.284136E-01,0.475467E-01,0.110116E-01,0.715542E-01,0.399757E-01,0.598736E-02,-9999.0,-9999.0,0.840814E-02,-1.74181,0.319193E-01,0.732066E-01,0.212400,-9999.0,-9999.0
3,0.115967E-01,0.683015E-02,0.230817,0.219914,0.644778E-01,0.275646,0.964379E-01,0.724510E-02,-9999.0,-9999.0,0.379598,-14.6311,0.302982,0.292991,0.410646,-9999.0,-9999.0
5,0.140381E-01,0.826807E-02,0.691190E-01,0.506496E-01,0.178613E-01,0.653980E-01,0.456239E-01,0.389552E-02,-9999.0,-9999.0,0.691726E-01,0.390353,-0.320830E-01,-0.733386E-01,-0.193239,-9999.0,-9999.0
5,0.170898E-01,0.100655E-01,0.126508,0.140828,0.472474E-02,0.785401E-01,0.226445E-01,0.103927E-02,-9999.0,-9999.0,0.122580E-01,-0.860335,0.475390E-02,0.148231E-01,-0.148092E-01,-9999.0,-9999.0
7,0.207520E-01,0.122224E-01,0.973017E-01,0.936509E-01,0.364058E-01,0.171803,0.762480E-01,0.437061E-02,-9999.0,-9999.0,0.539906E-01,-4.81864,0.952874E-01,0.493159E-01,-0.316140E-01,-9999.0,-9999.0
8,0.253296E-01,0.149185E-01,0.131589,0.112548,0.378483E-01,0.162599,0.573486E-01,0.163952E-02,-9999.0,-9999.0,0.112576,-3.97429,0.119652,0.113498,0.110030,-9999.0,-9999.0
10,0.308228E-01,0.181538E-01,0.233656,0.900958E-01,0.296028E-01,0.293150,0.125545,0.166966E-02,-9999.0,-9999.0,0.625789E-01,1.24670,0.993806E-01,0.104224,-0.261896E-01,-9999.0,-9999.0
