 normalised_and_exponentially_binned_(co)spectra
 -----------------------------------------------
natural_frequency_[Hz]_->_from_[1/_averaging_interval]_to_[acquisition_frequency_/_2]
normalized_frequency_[#]_->_natural_frequency_*_measuring_height_/_wind_speed
y-axis_->_natural_frequency_*_(co)spectrum_/_(co)variance
acquisition_frequency_[Hz]_=_ 20.000
measuring_height_(z-d)_[m]_=_  1.740
wind_speed_[m+1s-1]_=_  1.542
averaging_interval_[min]_=_     30
number_of_bins_=_  50
tapering_window_=_hamming
 #_freq,natural_frequency,normalized_frequency,f_nat*spec(u)/var(u),f_nat*spec(v)/var(v),f_nat*spec(w)/var(w),f_nat*spec(ts)/var(ts),f_nat*spec(co2)/var(co2),f_nat*spec(h2o)/var(h2o),f_nat*spec(ch4)/var(ch4),f_nat*spec(none)/var(none),f_nat*cospec(w_u)/cov(w_u),f_nat*cospec(w_v)/cov(w_v),f_nat*cospec(w_ts)/cov(w_ts),f_nat*cospec(w_co2)/cov(w_co2),f_nat*cospec(w_h2o)/cov(w_h2o),f_nat*cospec(w_ch4)/cov(w_ch4),f_nat*cospec(w_none)/cov(w_none)
1,0.610352E-03,0.688910E-03,0.119101,0.840113E-01,0.245342E-02,0.267231E-01,0.967785E-01,0.158951,-9999.0,-9999.0,0.544688E-01,0.237330,-0.235306E-01,0.988971E-03,-0.389671E-01,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1,0.122070E-02,0.137782E-02,0.229336E-01,0.893787E-01,0.216117E-02,0.195480E-01,0.448430E-01,0.184092,-9999.0,-9999.0,0.233614E-01,0.220635,-0.135324,-0.254841E-01,-0.100229,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1,0.183105E-02,0.206673E-02,0.158393,0.201106E-01,0.334247E-02,0.440488,0.691276E-01,0.803592E-01,-9999.0,-9999.0,0.487123E-01,-0.496052E-01,-0.780455,-0.193038E-01,-0.486613E-01,-9999.0,-9999.0
1,0.244141E-02,0.275564E-02,0.372216,0.223403,0.173825E-01,0.231296,0.259327,0.275458,-9999.0,-9999.0,0.172822,-1.02158,-1.32473,0.462099E-02,0.290106E-01,-9999.0,-9999.0
1,0.305176E-02,0.344455E-02,0.164097,0.249907,0.158401E-01,0.849399E-01,0.141275,0.128111,-9999.0,-9999.0,0.154532,-0.852674,0.968708E-02,0.127659,0.227945,-9999.0,-9999.0
1,0.366211E-02,0.413346E-02,0.460880E-01,0.181463E-01,0.247245E-01,0.809543E-01,0.127273,0.158920,-9999.0,-9999.0,0.110934,-0.292007,0.777047,0.180585,0.311106,-9999.0,-9999.0
1,0.427246E-02,0.482237E-02,0.566555E-01,0.201781E-01,0.107232E-01,0.137532,0.783949E-01,0.717856E-01,-9999.0,-9999.0,0.814944E-01,0.485583E-01,0.780680,0.656038E-01,0.109438,-9999.0,-9999.0
2,0.518799E-02,0.585573E-02,0.219124E-01,0.383747E-01,0.518635E-02,0.402327,0.115924,0.187469,-9999.0,-9999.0,0.584820E-02,0.487075E-01,0.245782,-0.184417E-01,-0.414276E-01,-9999.0,-9999.0
