 normalised_and_exponentially_binned_(co)spectra
 -----------------------------------------------
natural_frequency_[Hz]_->_from_[1/_averaging_interval]_to_[acquisition_frequency_/_2]
normalized_frequency_[#]_->_natural_frequency_*_measuring_height_/_wind_speed
y-axis_->_natural_frequency_*_(co)spectrum_/_(co)variance
acquisition_frequency_[Hz]_=_ 20.000
measuring_height_(z-d)_[m]_=_  1.740
wind_speed_[m+1s-1]_=_  0.831
averaging_interval_[min]_=_     30
number_of_bins_=_  50
tapering_window_=_hamming
 #_freq,natural_frequency,normalized_frequency,f_nat*spec(u)/var(u),f_nat*spec(v)/var(v),f_nat*spec(w)/var(w),f_nat*spec(ts)/var(ts),f_nat*spec(co2)/var(co2),f_nat*spec(h2o)/var(h2o),f_nat*spec(ch4)/var(ch4),f_nat*spec(none)/var(none),f_nat*cospec(w_u)/cov(w_u),f_nat*cospec(w_v)/cov(w_v),f_nat*cospec(w_ts)/cov(w_ts),f_nat*cospec(w_co2)/cov(w_co2),f_nat*cospec(w_h2o)/cov(w_h2o),f_nat*cospec(w_ch4)/cov(w_ch4),f_nat*cospec(w_none)/cov(w_none)
1,0.610352E-03,0.127737E-02,0.295399,0.197768,0.241080E-03,0.548942E-01,0.369792,0.231940,-9999.0,-9999.0,-0.277774E-01,-0.975531E-01,0.587076E-02,-0.245437E-01,0.899566E-01,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1,0.122070E-02,0.255473E-02,0.721086E-01,0.134000,0.446638E-04,0.203695E-02,0.258077,0.822400,-9999.0,-9999.0,0.309084E-02,0.381645E-01,-0.176809E-03,0.133927E-01,0.121379,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1,0.183105E-02,0.383210E-02,0.799817E-02,0.665189E-01,0.276710E-02,0.161284E-02,0.849834E-01,0.685472E-02,-9999.0,-9999.0,0.145154E-01,0.133929,0.312179E-02,0.511974E-01,-0.702214,-9999.0,-9999.0
1,0.244141E-02,0.510947E-02,0.370030E-01,0.368713E-01,0.156107E-01,0.423554E-02,0.105231E-01,0.874568E-01,-9999.0,-9999.0,0.749792E-01,0.242428,0.254660E-01,0.889127E-01,-3.65095,-9999.0,-9999.0
1,0.305176E-02,0.638683E-02,0.371369E-02,0.746989E-02,0.569893E-02,0.166851E-01,0.261526E-01,0.410627E-01,-9999.0,-9999.0,0.174398E-01,0.117063,0.217496E-02,-0.150914E-01,-0.607781,-9999.0,-9999.0
1,0.366211E-02,0.766420E-02,0.689035E-02,0.260729E-01,0.435711E-02,0.313221E-01,0.941508E-03,0.158741E-01,-9999.0,-9999.0,0.196334E-01,0.188591,0.357054E-01,-0.890565E-02,-0.848155,-9999.0,-9999.0
1,0.427246E-02,0.894156E-02,0.114689,0.452639E-01,0.357232E-01,0.689759E-01,0.268594E-01,0.743070E-01,-9999.0,-9999.0,0.240468,0.747371,0.155245,0.922659E-01,-4.33244,-9999.0,-9999.0
2,0.518799E-02,0.108576E-01,0.164442,0.261455E-01,0.430707E-01,0.104488,0.177778E-01,0.696819E-01,-9999.0,-9999.0,0.315063,0.379452,0.200652,0.179557,-5.69062,-9999.0,-9999.0
2,0.640869E-02,0.134123E-01,0.322972E-01,0.785737E-02,0.915349E-02,0.123606E-01,0.114954E-01,0.187536E-01,-9999.0,-9999.0,0.576838E-01,0.410883E-02,0.306934E-01,0.765498E-01,-2.05820,-9999.0,-9999.0
3,0.793457E-02,0.166058E-01,0.450607E-01,0.525085E-02,0.576984E-02,0.453748E-01,0.495466E-02,0.815150E-02,-9999.0,-9999.0,0.415811E-01,0.698892E-01,0.389467E-01,0.211818E-01,-0.589825,-9999.0,-9999.0
3,0.976562E-02,0.204379E-01,0.603695E-01,0.328185E-01,0.334566E-01,0.164040E-01,0.911167E-02,0.111720E-01,-9999.0,-9999.0,0.135447,0.609000,0.420438E-01,0.659977E-01,-1.18993,-9999.0,-9999.0
3,0.115967E-01,0.242700E-01,0.580143E-01,0.133955E-01,0.166923,0.558582E-01,0.190157E-01,0.110550E-01,-9999.0,-9999.0,0.248351,0.399558,0.267275E-01,-0.512844E-01,2.68828,-9999.0,-9999.0
5,0.140381E-01,0.293794E-01,0.134548,0.412434E-01,0.306970E-01,0.139908,0.220013E-01,0.335655E-01,-9999.0,-9999.0,0.971062E-01,-0.242894,0.674793E-01,0.804570E-01,-0.186464,-9999.0,-9999.0
5,0.170898E-01,0.357663E-01,0.188688,0.323742E-01,0.822641E-01,0.158771,0.448260E-01,0.344965E-01,-9999.0,-9999.0,0.236227,0.181898,0.126373,0.177516,-1.54934,-9999.0,-9999.0
7,0.207520E-01,0.434305E-01,0.196967,0.624683E-01,0.822951E-01,0.815678E-01,0.249952E-01,0.139273E-01,-9999.0,-9999.0,0.386336,0.236480,0.213129,0.230481,-2.07013,-9999.0,-9999.0
8,0.253296E-01,0.530107E-01,0.190389,0.113051,0.136062,0.171091,0.370630E-01,0.235195E-01,-9999.0,-9999.0,0.421856,0.810233,0.288291,0.207314,0.275129,-9999.0,-9999.0
10,0.308228E-01,0.645070E-01,0.221116,0.712917E-01,0.105103,0.162428,0.392174E-01,0.263454E-01,-9999.0,-9999.0,0.515782,-0.210421,0.302495,0.300306,-0.906577E-01,-9999.0,-9999.0
