 normalised_and_exponentially_binned_(co)spectra
 -----------------------------------------------
natural_frequency_[Hz]_->_from_[1/_averaging_interval]_to_[acquisition_frequency_/_2]
normalized_frequency_[#]_->_natural_frequency_*_measuring_height_/_wind_speed
y-axis_->_natural_frequency_*_(co)spectrum_/_(co)variance
acquisition_frequency_[Hz]_=_ 20.000
measuring_height_(z-d)_[m]_=_  1.740
wind_speed_[m+1s-1]_=_  1.710
averaging_interval_[min]_=_     30
number_of_bins_=_  50
tapering_window_=_hamming
 #_freq,natural_frequency,normalized_frequency,f_nat*spec(u)/var(u),f_nat*spec(v)/var(v),f_nat*spec(w)/var(w),f_nat*spec(ts)/var(ts),f_nat*spec(co2)/var(co2),f_nat*spec(h2o)/var(h2o),f_nat*spec(ch4)/var(ch4),f_nat*spec(none)/var(none),f_nat*cospec(w_u)/cov(w_u),f_nat*cospec(w_v)/cov(w_v),f_nat*cospec(w_ts)/cov(w_ts),f_nat*cospec(w_co2)/cov(w_co2),f_nat*cospec(w_h2o)/cov(w_h2o),f_nat*cospec(w_ch4)/cov(w_ch4),f_nat*cospec(w_none)/cov(w_none)
1,0.610352E-03,0.621044E-03,0.631380E-01,0.338049E-02,0.109047E-03,0.575189E-01,0.834530E-01,0.159948,-9999.0,-9999.0,0.741065E-02,-0.150247E-01,0.679174E-02,0.949123E-02,-0.106184E-01,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1,0.122070E-02,0.124209E-02,0.259324E-01,0.153843E-01,0.393669E-03,0.164433E-01,0.598140E-01,0.148809,-9999.0,-9999.0,0.595966E-02,-0.986006E-02,0.619270E-02,0.156593E-01,-0.406923E-01,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1,0.183105E-02,0.186313E-02,0.470608E-01,0.152471E-01,0.792183E-03,0.214690E-01,0.732998E-01,0.311950,-9999.0,-9999.0,0.135062E-01,0.508110E-01,0.757271E-02,0.196532E-01,-0.567646E-01,-9999.0,-9999.0
1,0.244141E-02,0.248417E-02,0.157211E-01,0.313181E-01,0.874519E-03,0.105106E-02,0.336902E-02,0.190063,-9999.0,-9999.0,-0.510446E-02,0.284477E-01,-0.256666E-02,-0.479193E-02,0.698939E-01,-9999.0,-9999.0
1,0.305176E-02,0.310522E-02,0.474620E-01,0.156849E-01,0.128562E-02,0.175962E-01,0.712716E-02,0.290289E-01,-9999.0,-9999.0,0.228380E-01,0.124506,0.112642E-01,0.883128E-02,0.329621E-01,-9999.0,-9999.0
1,0.366211E-02,0.372626E-02,0.654785E-01,0.823075E-02,0.344181E-02,0.345547E-01,0.254128E-01,0.426530E-01,-9999.0,-9999.0,0.439664E-01,0.633205E-01,0.268356E-01,0.297783E-01,-0.893075E-02,-9999.0,-9999.0
1,0.427246E-02,0.434731E-02,0.159972E-01,0.322470E-01,0.767047E-03,0.245022E-01,0.558920E-01,0.214016E-01,-9999.0,-9999.0,-0.150263E-02,-0.149493,-0.305920E-02,0.236172E-03,-0.193413E-01,-9999.0,-9999.0
