 normalised_and_exponentially_binned_(co)spectra
 -----------------------------------------------
natural_frequency_[Hz]_->_from_[1/_averaging_interval]_to_[acquisition_frequency_/_2]
normalized_frequency_[#]_->_natural_frequency_*_measuring_height_/_wind_speed
y-axis_->_natural_frequency_*_(co)spectrum_/_(co)variance
acquisition_frequency_[Hz]_=_ 20.000
measuring_height_(z-d)_[m]_=_  1.740
wind_speed_[m+1s-1]_=_  2.837
averaging_interval_[min]_=_     30
number_of_bins_=_  50
tapering_window_=_hamming
 #_freq,natural_frequency,normalized_frequency,f_nat*spec(u)/var(u),f_nat*spec(v)/var(v),f_nat*spec(w)/var(w),f_nat*spec(ts)/var(ts),f_nat*spec(co2)/var(co2),f_nat*spec(h2o)/var(h2o),f_nat*spec(ch4)/var(ch4),f_nat*spec(none)/var(none),f_nat*cospec(w_u)/cov(w_u),f_nat*cospec(w_v)/cov(w_v),f_nat*cospec(w_ts)/cov(w_ts),f_nat*cospec(w_co2)/cov(w_co2),f_nat*cospec(w_h2o)/cov(w_h2o),f_nat*cospec(w_ch4)/cov(w_ch4),f_nat*cospec(w_none)/cov(w_none)
1,0.610352E-03,0.374304E-03,0.378920E-01,0.107593E-01,0.160734E-02,0.589318E-01,0.123258,0.271962,-9999.0,-9999.0,-0.927553E-03,-0.534977E-02,-0.241357E-01,-0.285016E-01,-0.322981,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1,0.122070E-02,0.748608E-03,0.182792,0.608210E-01,0.254960E-02,0.264694E-01,0.349530,0.687317E-01,-9999.0,-9999.0,0.347066E-01,-0.240150E-01,-0.887274E-02,0.267876E-01,0.701435E-01,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1,0.183105E-02,0.112291E-02,0.143741,0.347917E-01,0.402882E-02,0.251187E-01,0.208953,0.660931E-01,-9999.0,-9999.0,0.829299E-01,-0.308306E-02,0.232362E-01,0.130838,1.74852,-9999.0,-9999.0
1,0.244141E-02,0.149722E-02,0.400489E-01,0.101832E-01,0.301425E-02,0.415213E-01,0.284107,0.384539E-01,-9999.0,-9999.0,0.988722E-02,-0.131659E-01,0.322408E-01,0.752286E-02,0.235327,-9999.0,-9999.0
1,0.305176E-02,0.187152E-02,0.399844E-01,0.503365E-02,0.123489E-02,0.314236E-01,0.159959,0.342532E-01,-9999.0,-9999.0,-0.238245E-01,-0.588458E-02,0.692198E-02,-0.671551E-01,-0.629359,-9999.0,-9999.0
1,0.366211E-02,0.224583E-02,0.861306E-01,0.101060E-01,0.872615E-02,0.249087E-01,0.120667,0.426414E-01,-9999.0,-9999.0,0.823697E-01,-0.725868E-02,-0.447111E-01,0.810160E-01,0.376159,-9999.0,-9999.0
