 normalised_and_exponentially_binned_(co)spectra
 -----------------------------------------------
natural_frequency_[Hz]_->_from_[1/_averaging_interval]_to_[acquisition_frequency_/_2]
normalized_frequency_[#]_->_natural_frequency_*_measuring_height_/_wind_speed
y-axis_->_natural_frequency_*_(co)spectrum_/_(co)variance
acquisition_frequency_[Hz]_=_ 20.000
measuring_height_(z-d)_[m]_=_  1.740
wind_speed_[m+1s-1]_=_  1.836
averaging_interval_[min]_=_     30
number_of_bins_=_  50
tapering_window_=_hamming
 #_freq,natural_frequency,normalized_frequency,f_nat*spec(u)/var(u),f_nat*spec(v)/var(v),f_nat*spec(w)/var(w),f_nat*spec(ts)/var(ts),f_nat*spec(co2)/var(co2),f_nat*spec(h2o)/var(h2o),f_nat*spec(ch4)/var(ch4),f_nat*spec(none)/var(none),f_nat*cospec(w_u)/cov(w_u),f_nat*cospec(w_v)/cov(w_v),f_nat*cospec(w_ts)/cov(w_ts),f_nat*cospec(w_co2)/cov(w_co2),f_nat*cospec(w_h2o)/cov(w_h2o),f_nat*cospec(w_ch4)/cov(w_ch4),f_nat*cospec(w_none)/cov(w_none)
1,0.610352E-03,0.578385E-03,0.149124E-01,0.149656,0.799701E-02,0.491664E-01,0.134092E-01,0.729664E-02,-9999.0,-9999.0,0.351433E-01,0.400340,0.379521E-01,0.218232E-01,0.164062E-01,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1,0.122070E-02,0.115677E-02,0.553035E-01,0.113320,0.548081E-02,0.182526E-01,0.105830E-02,0.158728E-02,-9999.0,-9999.0,0.564280E-01,-0.170447,0.175354E-01,-0.579881E-02,0.719529E-02,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1,0.183105E-02,0.173516E-02,0.275526E-03,0.408410,0.179803E-02,0.201247E-01,0.905244E-01,0.449997E-01,-9999.0,-9999.0,-0.152986E-02,-0.394185,-0.354590E-02,-0.298131E-01,-0.217548E-01,-9999.0,-9999.0
1,0.244141E-02,0.231354E-02,0.408578E-01,0.130854,0.357017E-02,0.131383E-01,0.593590E-01,0.101870E-01,-9999.0,-9999.0,-0.130385E-01,-0.322091,0.818094E-02,-0.240906E-01,-0.116867E-01,-9999.0,-9999.0
1,0.305176E-02,0.289193E-02,0.160521,0.596423E-01,0.148832E-01,0.112756,0.131817,0.171200,-9999.0,-9999.0,0.146835,0.458279,0.796976E-01,0.113371,0.123192,-9999.0,-9999.0
1,0.366211E-02,0.347031E-02,0.283149E-01,0.420861E-01,0.305916E-01,0.137404,0.406555,0.360989,-9999.0,-9999.0,0.787108E-01,0.528602,0.131383,0.284344,0.261492,-9999.0,-9999.0
1,0.427246E-02,0.404870E-02,0.453373,0.939878E-01,0.223318E-02,0.929653E-02,0.820392E-01,0.615932E-01,-9999.0,-9999.0,-0.205463E-01,0.879531E-01,0.835619E-02,0.164431E-01,0.176757E-01,-9999.0,-9999.0
2,0.518799E-02,0.491627E-02,0.296594,0.689849,0.107853E-01,0.493547E-01,0.713845E-01,0.497798E-01,-9999.0,-9999.0,0.151438,-0.736494,0.184932E-01,0.599292E-02,0.122928E-01,-9999.0,-9999.0
