 normalised_and_exponentially_binned_(co)spectra
 -----------------------------------------------
natural_frequency_[Hz]_->_from_[1/_averaging_interval]_to_[acquisition_frequency_/_2]
normalized_frequency_[#]_->_natural_frequency_*_measuring_height_/_wind_speed
y-axis_->_natural_frequency_*_(co)spectrum_/_(co)variance
acquisition_frequency_[Hz]_=_ 20.000
measuring_height_(z-d)_[m]_=_  1.740
wind_speed_[m+1s-1]_=_  2.365
averaging_interval_[min]_=_     30
number_of_bins_=_  50
tapering_window_=_hamming
 #_freq,natural_frequency,normalized_frequency,f_nat*spec(u)/var(u),f_nat*spec(v)/var(v),f_nat*spec(w)/var(w),f_nat*spec(ts)/var(ts),f_nat*spec(co2)/var(co2),f_nat*spec(h2o)/var(h2o),f_nat*spec(ch4)/var(ch4),f_nat*spec(none)/var(none),f_nat*cospec(w_u)/cov(w_u),f_nat*cospec(w_v)/cov(w_v),f_nat*cospec(w_ts)/cov(w_ts),f_nat*cospec(w_co2)/cov(w_co2),f_nat*cospec(w_h2o)/cov(w_h2o),f_nat*cospec(w_ch4)/cov(w_ch4),f_nat*cospec(w_none)/cov(w_none)
1,0.610352E-03,0.449118E-03,0.237292E-01,0.188597E-01,0.102176E-02,0.239215,0.336922,0.487586,-9999.0,-9999.0,0.292633E-02,0.855769E-01,0.165315,0.762609E-01,-1.70192,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1,0.122070E-02,0.898235E-03,0.598205E-01,0.442102E-02,0.760054E-03,0.391964E-01,0.136254,0.509722,-9999.0,-9999.0,-0.114248E-01,0.149144E-01,1.82610,0.458572E-01,-1.63227,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1,0.183105E-02,0.134735E-02,0.607404E-02,0.110679,0.465531E-02,0.486432E-01,0.888465E-01,0.194068,-9999.0,-9999.0,0.941013E-02,0.615095,4.28427,0.938406E-01,-2.77812,-9999.0,-9999.0
1,0.244141E-02,0.179647E-02,0.173237E-01,0.521266E-01,0.201231E-02,0.264688E-01,0.449454E-01,0.320706,-9999.0,-9999.0,0.102915E-01,0.238672,2.12970,0.477292E-01,-0.809777,-9999.0,-9999.0
1,0.305176E-02,0.224559E-02,0.550381E-01,0.280343E-01,0.983563E-02,0.148268E-01,0.392508E-01,0.429428E-01,-9999.0,-9999.0,0.614080E-01,0.360836,-4.24044,0.955285E-01,2.00148,-9999.0,-9999.0
1,0.366211E-02,0.269471E-02,0.136883,0.202715,0.193472E-01,0.987188E-02,0.540884E-01,0.252043,-9999.0,-9999.0,0.114508,-0.345337,-4.33618,0.134227,3.20851,-9999.0,-9999.0
1,0.427246E-02,0.314382E-02,0.173959,0.156204,0.233686E-02,0.197663E-01,0.930696E-01,0.201480,-9999.0,-9999.0,0.241530E-01,-0.339265,0.918181,-0.256127E-01,1.23567,-9999.0,-9999.0
2,0.518799E-02,0.381750E-02,0.136776,0.693966E-02,0.798295E-02,0.106788E-01,0.131130E-01,0.125602E-01,-9999.0,-9999.0,0.724423E-01,-0.733577E-01,-1.87261,0.160631E-02,0.902020,-9999.0,-9999.0
2,0.640869E-02,0.471574E-02,0.123667,0.419850E-01,0.684124E-02,0.157132E-01,0.673489E-02,0.328833E-01,-9999.0,-9999.0,0.607977E-01,0.474924,-1.61108,0.320684E-01,1.19736,-9999.0,-9999.0
3,0.793457E-02,0.583853E-02,0.599004E-01,0.735522E-01,0.784828E-02,0.953026E-02,0.197788E-01,0.153886E-01,-9999.0,-9999.0,0.296814E-01,0.335007,-2.43112,0.496844E-01,0.206007E-01,-9999.0,-9999.0
3,0.976562E-02,0.718588E-02,0.135957,0.163297,0.403120E-01,0.535922E-02,0.197337E-01,0.729158E-02,-9999.0,-9999.0,0.723487E-01,0.681451,-2.42275,0.702242E-01,0.702787E-01,-9999.0,-9999.0
3,0.115967E-01,0.853324E-02,0.312451,0.137581,0.123754E-01,0.460415E-02,0.314594E-01,0.239231E-01,-9999.0,-9999.0,0.207412E-01,-0.498722,-0.707148,0.552534E-01,0.412257,-9999.0,-9999.0
5,0.140381E-01,0.103297E-01,0.125609,0.113753,0.489430E-01,0.158066E-01,0.387838E-01,0.113920E-01,-9999.0,-9999.0,0.147150,-0.699860,-1.22271,0.789776E-01,1.40664,-9999.0,-9999.0
5,0.170898E-01,0.125753E-01,0.337318,0.195375E-01,0.696962E-01,0.259538E-01,0.665118E-01,0.261024E-01,-9999.0,-9999.0,0.307774,0.509933,7.87327,0.257084,1.63398,-9999.0,-9999.0
7,0.207520E-01,0.152700E-01,0.178092,0.424065E-01,0.330369E-01,0.960813E-02,0.426099E-01,0.181566E-01,-9999.0,-9999.0,0.688737E-01,0.113124E-01,1.88586,0.685005E-01,0.480756,-9999.0,-9999.0
8,0.253296E-01,0.186384E-01,0.205004,0.188502,0.293995E-01,0.108079E-01,0.143855E-01,0.804239E-02,-9999.0,-9999.0,0.853274E-01,-0.345106,0.251034,0.504979E-01,-0.284792,-9999.0,-9999.0
10,0.308228E-01,0.226804E-01,0.255758,0.124568,0.149915,0.928224E-02,0.378587E-01,0.161705E-01,-9999.0,-9999.0,0.416784,-0.209437,3.70931,0.222813,3.63944,-9999.0,-9999.0
12,0.375366E-01,0.276207E-01,0.252758,0.195136,0.657821E-01,0.218777E-01,0.279325E-01,0.899964E-02,-9999.0,-9999.0,0.224728,-0.479211,0.373606,0.331745E-01,0.786099,-9999.0,-9999.0
15,0.457764E-01,0.336838E-01,0.164861,0.138124,0.688519E-01,0.135680E-01,0.268251E-01,0.717362E-02,-9999.0,-9999.0,0.104930,0.617973,0.344378,0.342199E-01,0.725505,-9999.0,-9999.0
18,0.558472E-01,0.410943E-01,0.183015,0.100524,0.902951E-01,0.178533E-01,0.333569E-01,0.746066E-02,-9999.0,-9999.0,0.197082,1.58476,1.15012,0.100505,0.901648,-9999.0,-9999.0
22,0.680542E-01,0.500766E-01,0.138477,0.954881E-01,0.913159E-01,0.139683E-01,0.282306E-01,0.628018E-02,-9999.0,-9999.0,0.196993,0.586262,2.65410,0.131134,0.644248,-9999.0,-9999.0
26,0.827026E-01,0.608555E-01,0.168703,0.139073,0.883725E-01,0.124971E-01,0.313204E-01,0.566217E-02,-9999.0,-9999.0,0.192228,-0.780187E-01,2.16791,0.110182,0.615310,-9999.0,-9999.0
32,0.100403,0.738799E-01,0.170505,0.187830,0.117538,0.227381E-01,0.542862E-01,0.548660E-02,-9999.0,-9999.0,0.262873,0.403359,-0.686760,0.160686,0.833134,-9999.0,-9999.0
39,0.122070,0.898235E-01,0.198398,0.206420,0.151490,0.145819E-01,0.343648E-01,0.482183E-02,-9999.0,-9999.0,0.301631,0.914314,4.68379,0.219475,1.36508,-9999.0,-9999.0
48,0.148621,0.109360,0.216103,0.241302,0.151229,0.161135E-01,0.392848E-01,0.418092E-02,-9999.0,-9999.0,0.290923,-1.23065,-3.09317,0.127669,0.642341,-9999.0,-9999.0
58,0.180969,0.133163,0.150996,0.147244,0.200827,0.172969E-01,0.443338E-01,0.332395E-02,-9999.0,-9999.0,0.284345,0.792990,0.414867,0.203884,1.12219,-9999.0,-9999.0
70,0.220032,0.161907,0.128891,0.148166,0.260587,0.153076E-01,0.373508E-01,0.250241E-02,-9999.0,-9999.0,0.254760,-0.569663,-2.02823,0.189714,0.821482,-9999.0,-9999.0
86,0.267639,0.196938,0.106735,0.103664,0.206736,0.123144E-01,0.305406E-01,0.205950E-02,-9999.0,-9999.0,0.219537,0.238098,2.76545,0.171166,0.938565,-9999.0,-9999.0
104,0.325623,0.239604,0.111085,0.127592,0.276602,0.122389E-01,0.254923E-01,0.131308E-02,-9999.0,-9999.0,0.193293,0.924243,4.17026,0.190556,0.644065,-9999.0,-9999.0
127,0.396118,0.291477,0.955595E-01,0.123332,0.303577,0.115262E-01,0.259940E-01,0.141125E-02,-9999.0,-9999.0,0.221428,-0.421720,-1.78137,0.208833,0.803462,-9999.0,-9999.0
154,0.481873,0.354578,0.787216E-01,0.121323,0.246234,0.921741E-02,0.220003E-01,0.620141E-03,-9999.0,-9999.0,0.112259,-0.458373,0.235266,0.936181E-01,0.355522,-9999.0,-9999.0
188,0.586243,0.431378,0.680029E-01,0.139718,0.239888,0.103641E-01,0.308931E-01,0.587661E-03,-9999.0,-9999.0,0.119065,0.613064,-0.928398,0.152255,0.387359,-9999.0,-9999.0
228,0.713196,0.524794,0.630014E-01,0.902789E-01,0.204361,0.976814E-02,0.246526E-01,0.347526E-03,-9999.0,-9999.0,0.502785E-01,-0.182447E-01,-0.986481,0.966068E-01,0.207108,-9999.0,-9999.0
278,0.867615,0.638421,0.563634E-01,0.107194,0.219540,0.101028E-01,0.182006E-01,0.219263E-03,-9999.0,-9999.0,0.617422E-01,-0.198950E-01,0.226729,0.878180E-01,0.877314E-01,-9999.0,-9999.0
337,1.05530,0.776525,0.444508E-01,0.977908E-01,0.224432,0.830198E-02,0.174867E-01,0.138911E-03,-9999.0,-9999.0,0.445437E-01,0.346167,0.304025,0.781119E-01,0.364414E-01,-9999.0,-9999.0
411,1.28357,0.944495,0.408838E-01,0.760395E-01,0.215719,0.707684E-02,0.173904E-01,0.110146E-03,-9999.0,-9999.0,0.561432E-01,0.412589,-0.795824E-01,0.818430E-01,0.152250E-01,-9999.0,-9999.0
500,1.56158,1.14907,0.363972E-01,0.753560E-01,0.197438,0.719153E-02,0.133063E-01,0.458644E-04,-9999.0,-9999.0,0.426713E-01,0.585264,-0.933130,0.634636E-01,-0.242494E-01,-9999.0,-9999.0
608,1.89972,1.39788,0.307718E-01,0.708005E-01,0.172005,0.630764E-02,0.106335E-01,0.280299E-04,-9999.0,-9999.0,0.348871E-01,0.255120,-0.646280,0.431849E-01,-0.415629E-01,-9999.0,-9999.0
740,2.31110,1.70058,0.278422E-01,0.619813E-01,0.152939,0.448129E-02,0.901115E-02,0.152888E-04,-9999.0,-9999.0,0.138442E-01,-0.747593E-02,-0.384819,0.150545E-01,-0.105320E-01,-9999.0,-9999.0
899,2.81128,2.06864,0.237741E-01,0.532474E-01,0.121816,0.388263E-02,0.701392E-02,0.106298E-04,-9999.0,-9999.0,0.161370E-03,0.110392,0.313261,0.246362E-01,-0.316833E-03,-9999.0,-9999.0
1095,3.41980,2.51641,0.180851E-01,0.414222E-01,0.113439,0.334940E-02,0.577777E-02,0.868766E-05,-9999.0,-9999.0,0.160607E-02,0.177512E-01,-0.108707,0.117185E-01,0.506673E-02,-9999.0,-9999.0
1331,4.16016,3.06119,0.154393E-01,0.378493E-01,0.965089E-01,0.311581E-02,0.387633E-02,0.839818E-05,-9999.0,-9999.0,0.116245E-01,-0.213774E-01,0.915982E-01,0.922020E-02,-0.182403E-02,-9999.0,-9999.0
1620,5.06073,3.72386,0.134635E-01,0.326357E-01,0.820702E-01,0.293930E-02,0.297394E-02,0.105637E-04,-9999.0,-9999.0,0.485057E-03,0.448543E-02,0.140372,0.449384E-02,-0.276850E-02,-9999.0,-9999.0
1970,6.15631,4.53003,0.110573E-01,0.266142E-01,0.641938E-01,0.282305E-02,0.192618E-02,0.115952E-04,-9999.0,-9999.0,0.248640E-02,0.733010E-01,0.745608E-02,0.421926E-03,0.113209E-02,-9999.0,-9999.0
2397,7.48901,5.51067,0.991630E-02,0.228679E-01,0.570820E-01,0.258130E-02,0.155547E-02,0.126861E-04,-9999.0,-9999.0,0.193970E-02,0.552099E-01,0.126617E-01,-0.206567E-03,0.118887E-02,-9999.0,-9999.0
2916,9.11041,6.70376,0.968812E-02,0.222811E-01,0.514576E-01,0.253414E-02,0.136969E-02,0.144525E-04,-9999.0,-9999.0,0.182537E-02,0.473170E-01,0.146698,0.468480E-03,0.164519E-02,-9999.0,-9999.0
