 normalised_and_exponentially_binned_(co)spectra
 -----------------------------------------------
natural_frequency_[Hz]_->_from_[1/_averaging_interval]_to_[acquisition_frequency_/_2]
normalized_frequency_[#]_->_natural_frequency_*_measuring_height_/_wind_speed
y-axis_->_natural_frequency_*_(co)spectrum_/_(co)variance
acquisition_frequency_[Hz]_=_ 20.000
measuring_height_(z-d)_[m]_=_  1.740
wind_speed_[m+1s-1]_=_  2.337
averaging_interval_[min]_=_     30
number_of_bins_=_  50
tapering_window_=_hamming
 #_freq,natural_frequency,normalized_frequency,f_nat*spec(u)/var(u),f_nat*spec(v)/var(v),f_nat*spec(w)/var(w),f_nat*spec(ts)/var(ts),f_nat*spec(co2)/var(co2),f_nat*spec(h2o)/var(h2o),f_nat*spec(ch4)/var(ch4),f_nat*spec(none)/var(none),f_nat*cospec(w_u)/cov(w_u),f_nat*cospec(w_v)/cov(w_v),f_nat*cospec(w_ts)/cov(w_ts),f_nat*cospec(w_co2)/cov(w_co2),f_nat*cospec(w_h2o)/cov(w_h2o),f_nat*cospec(w_ch4)/cov(w_ch4),f_nat*cospec(w_none)/cov(w_none)
1,0.610352E-03,0.454460E-03,0.145744,0.125816,0.127700E-02,0.102283E-01,0.193653,0.485408E-01,-9999.0,-9999.0,-0.119338E-01,0.385058E-01,0.716505E-01,-0.454921E-01,-0.704294E-01,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1,0.122070E-02,0.908920E-03,0.288516E-02,0.294982E-01,0.245320E-03,0.109272,0.679787E-01,0.128618E-01,-9999.0,-9999.0,-0.321697E-02,-0.438271E-01,0.240353,-0.139270E-01,-0.241384E-02,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1,0.183105E-02,0.136338E-02,0.179895,0.696562E-03,0.456186E-02,0.152194,0.314969,0.407846,-9999.0,-9999.0,0.111798,-0.497691E-01,-1.74679,0.110125,0.892326E-01,-9999.0,-9999.0
1,0.244141E-02,0.181784E-02,0.780842E-01,0.248114E-01,0.467295E-02,0.797608E-01,0.257117,0.927347,-9999.0,-9999.0,0.751460E-01,-0.180114,0.927778,0.819981E-01,0.132257,-9999.0,-9999.0
1,0.305176E-02,0.227230E-02,0.202614E-01,0.141101,0.676354E-02,0.462956E-01,0.156629E-01,0.478302,-9999.0,-9999.0,-0.224260E-01,0.541309,0.140106,-0.384577E-01,-0.616130,-9999.0,-9999.0
1,0.366211E-02,0.272676E-02,0.121391E-01,0.139595,0.356479E-02,0.111123,0.475008E-02,0.696279,-9999.0,-9999.0,-0.239488E-01,0.475613,-1.05779,-0.146077E-01,-0.419643,-9999.0,-9999.0
1,0.427246E-02,0.318122E-02,0.151934,0.531651E-01,0.204128E-03,0.253837,0.160039,0.880887,-9999.0,-9999.0,0.124261E-01,-0.887339E-01,0.140461,0.762595E-02,-0.460488E-01,-9999.0,-9999.0
2,0.518799E-02,0.386291E-02,0.828220E-01,0.132518,0.599586E-02,0.162186,0.199456,0.427214,-9999.0,-9999.0,0.658349E-01,0.496103,1.37988,0.107929,0.375035,-9999.0,-9999.0
2,0.640869E-02,0.477183E-02,0.772880E-01,0.516925E-01,0.189655E-01,0.889475,0.115039,0.340897,-9999.0,-9999.0,0.892640E-01,0.441934,-0.805396,0.404055E-01,0.767972E-01,-9999.0,-9999.0
3,0.793457E-02,0.590798E-02,0.383261E-01,0.560629E-01,0.193273E-01,0.506794,0.523000E-01,0.103939,-9999.0,-9999.0,0.803805E-01,-0.616838E-01,2.67980,0.413273E-01,0.190164,-9999.0,-9999.0
3,0.976562E-02,0.727136E-02,0.965654E-01,0.457284E-01,0.642519E-02,0.218890,0.606792E-01,0.822934E-01,-9999.0,-9999.0,-0.290377E-02,-0.138430,1.94308,-0.436432E-01,-0.627345E-01,-9999.0,-9999.0
3,0.115967E-01,0.863474E-02,0.155355,0.215801,0.277263E-01,1.31538,0.186128,0.170746,-9999.0,-9999.0,0.170798,-0.747547,-0.531913,0.213356,0.622683,-9999.0,-9999.0
5,0.140381E-01,0.104526E-01,0.985109E-01,0.696877E-01,0.137138E-01,0.532638,0.480493E-01,0.580771E-01,-9999.0,-9999.0,0.113797,-0.666540,2.93074,0.648093E-01,0.197385,-9999.0,-9999.0
5,0.170898E-01,0.127249E-01,0.242311E-01,0.268288E-01,0.345344E-02,0.585517,0.575100E-01,0.931596E-01,-9999.0,-9999.0,0.158556E-01,-0.100434,-0.247074,0.273764E-01,0.932182E-01,-9999.0,-9999.0
7,0.207520E-01,0.154516E-01,0.103766,0.821873E-01,0.187609E-01,0.110348,0.280963,0.187831,-9999.0,-9999.0,0.100891,0.615344,-0.941288,0.176122,0.459688,-9999.0,-9999.0
8,0.253296E-01,0.188601E-01,0.122247,0.950831E-01,0.300180E-01,0.438147,0.131292,0.846029E-01,-9999.0,-9999.0,0.169410,-0.246201,-2.96627,0.113744,0.529896E-01,-9999.0,-9999.0
10,0.308228E-01,0.229502E-01,0.678818E-01,0.798052E-01,0.489321E-01,0.102789,0.124444,0.804250E-01,-9999.0,-9999.0,0.141586,0.380517,-1.59861,0.123400,0.141199,-9999.0,-9999.0
12,0.375366E-01,0.279493E-01,0.104668,0.616715E-01,0.519572E-01,0.142972,0.130308,0.590511E-01,-9999.0,-9999.0,0.154694,-0.685867,-0.572482,0.204141,0.311923,-9999.0,-9999.0
15,0.457764E-01,0.340845E-01,0.981285E-01,0.472202E-01,0.976288E-01,0.144430,0.250560,0.840313E-01,-9999.0,-9999.0,0.250905,-0.204911,0.191384,0.427624,0.423325,-9999.0,-9999.0
18,0.558472E-01,0.415831E-01,0.124636,0.492861E-01,0.672659E-01,0.136174,0.271412,0.970273E-01,-9999.0,-9999.0,0.271031,0.366170,1.42493,0.340540,0.515903,-9999.0,-9999.0
22,0.680542E-01,0.506723E-01,0.987921E-01,0.796381E-01,0.925882E-01,0.607238E-01,0.199159,0.637133E-01,-9999.0,-9999.0,0.268726,0.453725,1.92079,0.338677,0.436646,-9999.0,-9999.0
26,0.827026E-01,0.615793E-01,0.108607,0.815441E-01,0.985160E-01,0.745750E-01,0.173324,0.377484E-01,-9999.0,-9999.0,0.227479,0.351393,0.120897,0.363049,0.466675,-9999.0,-9999.0
32,0.100403,0.747587E-01,0.932737E-01,0.928193E-01,0.150424,0.885543E-01,0.173076,0.257345E-01,-9999.0,-9999.0,0.303107,0.901860,0.429145,0.411321,0.391572,-9999.0,-9999.0
39,0.122070,0.908920E-01,0.659233E-01,0.844644E-01,0.112195,0.598925E-01,0.170014,0.265424E-01,-9999.0,-9999.0,0.900664E-01,0.352491,0.120149,0.256103,0.248720,-9999.0,-9999.0
48,0.148621,0.110661,0.761766E-01,0.129010,0.162223,0.461957E-01,0.177128,0.241185E-01,-9999.0,-9999.0,0.205758,-0.238804,1.37283,0.324173,0.196942,-9999.0,-9999.0
58,0.180969,0.134747,0.837574E-01,0.120833,0.154710,0.325154E-01,0.154533,0.170297E-01,-9999.0,-9999.0,0.188513,0.496926,-0.886688,0.325029,0.240790,-9999.0,-9999.0
70,0.220032,0.163833,0.765848E-01,0.119891,0.162488,0.339912E-01,0.188103,0.149557E-01,-9999.0,-9999.0,0.186264,0.252175,0.564131E-01,0.307786,0.204125,-9999.0,-9999.0
86,0.267639,0.199281,0.501753E-01,0.813902E-01,0.171132,0.243511E-01,0.117541,0.820302E-02,-9999.0,-9999.0,0.875712E-01,0.812765,-0.398176,0.197518,0.120412,-9999.0,-9999.0
104,0.325623,0.242454,0.545342E-01,0.993493E-01,0.179772,0.238103E-01,0.166633,0.113536E-01,-9999.0,-9999.0,0.145421,1.08842,-0.200678,0.257672,0.130199,-9999.0,-9999.0
127,0.396118,0.294945,0.512404E-01,0.967967E-01,0.184025,0.157780E-01,0.132318,0.617007E-02,-9999.0,-9999.0,0.139483,0.276913,-0.149198,0.238007,0.101121,-9999.0,-9999.0
154,0.481873,0.358796,0.392028E-01,0.958590E-01,0.173350,0.151448E-01,0.108325,0.376853E-02,-9999.0,-9999.0,0.145050,0.541505,-0.132729,0.219759,0.500352E-01,-9999.0,-9999.0
188,0.586243,0.436509,0.377921E-01,0.787870E-01,0.178069,0.122232E-01,0.105778,0.290020E-02,-9999.0,-9999.0,0.840108E-01,0.159651,-0.744673E-01,0.132541,0.344822E-01,-9999.0,-9999.0
228,0.713196,0.531036,0.263579E-01,0.672823E-01,0.165914,0.988692E-02,0.919475E-01,0.176358E-02,-9999.0,-9999.0,0.870289E-01,-0.103481,-0.120137,0.140704,0.103318E-01,-9999.0,-9999.0
278,0.867615,0.646015,0.316233E-01,0.750121E-01,0.189321,0.776735E-02,0.934772E-01,0.123818E-02,-9999.0,-9999.0,0.892158E-01,0.464819,-0.560431E-01,0.189750,0.682850E-02,-9999.0,-9999.0
337,1.05530,0.785761,0.251572E-01,0.597267E-01,0.162085,0.702209E-02,0.922902E-01,0.947487E-03,-9999.0,-9999.0,0.578023E-01,0.470633,-0.968823E-01,0.115586,0.865461E-02,-9999.0,-9999.0
411,1.28357,0.955729,0.206857E-01,0.517908E-01,0.158467,0.553586E-02,0.697693E-01,0.503458E-03,-9999.0,-9999.0,0.285344E-01,0.318693,0.162272,0.115414,-0.779966E-02,-9999.0,-9999.0
