 normalised_and_exponentially_binned_(co)spectra
 -----------------------------------------------
natural_frequency_[Hz]_->_from_[1/_averaging_interval]_to_[acquisition_frequency_/_2]
normalized_frequency_[#]_->_natural_frequency_*_measuring_height_/_wind_speed
y-axis_->_natural_frequency_*_(co)spectrum_/_(co)variance
acquisition_frequency_[Hz]_=_ 20.000
measuring_height_(z-d)_[m]_=_  1.740
wind_speed_[m+1s-1]_=_  1.528
averaging_interval_[min]_=_     30
number_of_bins_=_  50
tapering_window_=_hamming
 #_freq,natural_frequency,normalized_frequency,f_nat*spec(u)/var(u),f_nat*spec(v)/var(v),f_nat*spec(w)/var(w),f_nat*spec(ts)/var(ts),f_nat*spec(co2)/var(co2),f_nat*spec(h2o)/var(h2o),f_nat*spec(ch4)/var(ch4),f_nat*spec(none)/var(none),f_nat*cospec(w_u)/cov(w_u),f_nat*cospec(w_v)/cov(w_v),f_nat*cospec(w_ts)/cov(w_ts),f_nat*cospec(w_co2)/cov(w_co2),f_nat*cospec(w_h2o)/cov(w_h2o),f_nat*cospec(w_ch4)/cov(w_ch4),f_nat*cospec(w_none)/cov(w_none)
1,0.610352E-03,0.695228E-03,0.710231E-01,0.163412,0.525093E-02,0.140014,0.603075E-01,0.110130,-9999.0,-9999.0,0.650352E-01,0.492727,-0.654700E-01,-0.454216E-01,-0.501670E-01,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1,0.122070E-02,0.139046E-02,0.307286E-01,0.903252E-01,0.294695E-02,0.144748,0.105278,0.204903,-9999.0,-9999.0,-0.478611E-02,0.285578,0.612289E-02,0.559281E-02,-0.307477E-02,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1,0.183105E-02,0.208568E-02,0.251744,0.409012E-01,0.169129E-01,0.220467,0.228101,0.209204,-9999.0,-9999.0,0.226568,0.447195,0.137674,0.167418,0.155637,-9999.0,-9999.0
1,0.244141E-02,0.278091E-02,0.494983,0.144129,0.330064E-01,0.180328,0.226423,0.210762,-9999.0,-9999.0,0.411442,1.21211,0.187230,0.226930,0.211289,-9999.0,-9999.0
1,0.305176E-02,0.347614E-02,0.315170,0.102923,0.337849E-02,0.398703E-01,0.362562E-01,0.462434E-01,-9999.0,-9999.0,-0.616568E-01,0.107640,0.174967E-02,0.217318E-01,0.305740E-01,-9999.0,-9999.0
1,0.366211E-02,0.417137E-02,0.460574E-02,0.149258,0.130261E-01,0.464426E-01,0.104539,0.474645E-01,-9999.0,-9999.0,-0.234616E-01,-0.449738,0.622227E-01,0.946863E-01,0.669191E-01,-9999.0,-9999.0
1,0.427246E-02,0.486659E-02,0.327729,0.289026,0.253279E-02,0.170649,0.424251,0.428741,-9999.0,-9999.0,-0.605948E-01,-0.397748,0.525602E-01,0.852419E-01,0.861207E-01,-9999.0,-9999.0
2,0.518799E-02,0.590944E-02,0.221542,0.823211E-01,0.102423E-01,0.140945,0.251930,0.291567,-9999.0,-9999.0,-0.436724E-05,-0.667656E-01,0.603187E-01,0.501717E-01,0.635836E-01,-9999.0,-9999.0
2,0.640869E-02,0.729989E-02,0.448534E-01,0.594551E-01,0.241449E-01,0.299424E-01,0.376543E-01,0.505802E-01,-9999.0,-9999.0,-0.357110E-01,-0.968218E-01,0.525099E-01,0.572666E-01,0.863412E-01,-9999.0,-9999.0
3,0.793457E-02,0.903796E-02,0.945437E-01,0.444476E-01,0.871910E-01,0.130489,0.223149,0.292206,-9999.0,-9999.0,0.147012,-0.863403,0.264957,0.373432,0.436270,-9999.0,-9999.0
3,0.976562E-02,0.111236E-01,0.461066,0.666178E-01,0.211046E-01,0.129056,0.224567,0.271437,-9999.0,-9999.0,-0.156789E-01,-0.699433E-01,0.110598,0.144578,0.168437,-9999.0,-9999.0
3,0.115967E-01,0.132093E-01,0.718719E-01,0.154130,0.734449E-01,0.108088,0.192481,0.188918,-9999.0,-9999.0,0.149084,-0.417935E-01,0.890149E-01,0.883709E-01,0.959439E-01,-9999.0,-9999.0
5,0.140381E-01,0.159902E-01,0.108858,0.742404E-01,0.159742E-01,0.423980E-01,0.141578,0.142014,-9999.0,-9999.0,0.436736E-01,-0.259894,0.108355E-02,0.231587E-02,0.153778E-01,-9999.0,-9999.0
5,0.170898E-01,0.194664E-01,0.615386E-01,0.488151E-01,0.407720E-01,0.659939E-01,0.707395E-01,0.828403E-01,-9999.0,-9999.0,0.121971,0.359753,0.963841E-01,0.253691E-01,0.368694E-01,-9999.0,-9999.0
7,0.207520E-01,0.236377E-01,0.761290E-01,0.533482E-01,0.256938E-01,0.837940E-01,0.829618E-01,0.106773,-9999.0,-9999.0,0.920155E-01,0.269905,0.751133E-01,0.962265E-01,0.117297,-9999.0,-9999.0
8,0.253296E-01,0.288519E-01,0.960678E-01,0.638163E-01,0.102261,0.986294E-01,0.106238,0.130141,-9999.0,-9999.0,0.213984,-0.339151,0.221805,0.217093,0.251636,-9999.0,-9999.0
10,0.308228E-01,0.351090E-01,0.507131E-01,0.521973E-01,0.644591E-01,0.709745E-01,0.191511,0.166247,-9999.0,-9999.0,0.117378,-0.876576E-01,0.138306,0.211443,0.202070,-9999.0,-9999.0
12,0.375366E-01,0.427565E-01,0.146784,0.523747E-01,0.664093E-01,0.101888,0.221771,0.206163,-9999.0,-9999.0,0.192947,0.796264E-01,0.181115,0.279019,0.273570,-9999.0,-9999.0
15,0.457764E-01,0.521421E-01,0.100132,0.519434E-01,0.939517E-01,0.104548,0.107930,0.102883,-9999.0,-9999.0,0.266446,0.209731,0.156217,0.842069E-01,0.116348,-9999.0,-9999.0
18,0.558472E-01,0.636133E-01,0.884012E-01,0.486485E-01,0.191343,0.285463,0.317943,0.318285,-9999.0,-9999.0,0.220165,-0.453212,0.453945,0.457419,0.507458,-9999.0,-9999.0
22,0.680542E-01,0.775179E-01,0.138820,0.380340E-01,0.139377,0.224018,0.206848,0.218422,-9999.0,-9999.0,0.280378,0.169279,0.260930,0.287780,0.306528,-9999.0,-9999.0
26,0.827026E-01,0.942033E-01,0.105949,0.760637E-01,0.110493,0.202559,0.204763,0.197229,-9999.0,-9999.0,0.124910,0.100184,0.209378,0.238215,0.241256,-9999.0,-9999.0
32,0.100403,0.114365,0.697268E-01,0.497591E-01,0.160313,0.134117,0.174274,0.142396,-9999.0,-9999.0,0.274478,-0.402537,0.217129,0.233094,0.224996,-9999.0,-9999.0
39,0.122070,0.139046,0.757853E-01,0.363759E-01,0.214036,0.220930,0.222982,0.195892,-9999.0,-9999.0,0.205820,-0.199019,0.351306,0.378682,0.355680,-9999.0,-9999.0
48,0.148621,0.169288,0.871331E-01,0.561600E-01,0.229463,0.151445,0.153267,0.131879,-9999.0,-9999.0,0.274373,-0.492506,0.314462,0.253191,0.280125,-9999.0,-9999.0
58,0.180969,0.206135,0.590658E-01,0.374994E-01,0.261758,0.143081,0.146657,0.114292,-9999.0,-9999.0,0.117705,0.325368E-01,0.292927,0.194117,0.202399,-9999.0,-9999.0
70,0.220032,0.250630,0.700379E-01,0.524627E-01,0.231806,0.115154,0.131196,0.960321E-01,-9999.0,-9999.0,0.188669,-0.393188,0.177293,0.189425,0.184279,-9999.0,-9999.0
86,0.267639,0.304857,0.670355E-01,0.383091E-01,0.195250,0.100906,0.111169,0.757060E-01,-9999.0,-9999.0,0.151974,-0.185945,0.145260,0.967229E-01,0.858973E-01,-9999.0,-9999.0
104,0.325623,0.370904,0.459769E-01,0.325181E-01,0.214945,0.107574,0.992591E-01,0.633098E-01,-9999.0,-9999.0,0.148367,-0.222478,0.206677,0.181725,0.155198,-9999.0,-9999.0
