 normalised_and_exponentially_binned_(co)spectra
 -----------------------------------------------
natural_frequency_[Hz]_->_from_[1/_averaging_interval]_to_[acquisition_frequency_/_2]
normalized_frequency_[#]_->_natural_frequency_*_measuring_height_/_wind_speed
y-axis_->_natural_frequency_*_(co)spectrum_/_(co)variance
acquisition_frequency_[Hz]_=_ 20.000
measuring_height_(z-d)_[m]_=_  1.740
wind_speed_[m+1s-1]_=_  2.309
averaging_interval_[min]_=_     30
number_of_bins_=_  50
tapering_window_=_hamming
 #_freq,natural_frequency,normalized_frequency,f_nat*spec(u)/var(u),f_nat*spec(v)/var(v),f_nat*spec(w)/var(w),f_nat*spec(ts)/var(ts),f_nat*spec(co2)/var(co2),f_nat*spec(h2o)/var(h2o),f_nat*spec(ch4)/var(ch4),f_nat*spec(none)/var(none),f_nat*cospec(w_u)/cov(w_u),f_nat*cospec(w_v)/cov(w_v),f_nat*cospec(w_ts)/cov(w_ts),f_nat*cospec(w_co2)/cov(w_co2),f_nat*cospec(w_h2o)/cov(w_h2o),f_nat*cospec(w_ch4)/cov(w_ch4),f_nat*cospec(w_none)/cov(w_none)
1,0.610352E-03,0.459936E-03,0.426898E-02,0.245703E-02,0.804998E-03,0.267029,0.300656,0.164324,-9999.0,-9999.0,-0.327895E-02,-0.101805E-01,0.248448E-01,0.750372E-01,-0.459932E-01,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1,0.122070E-02,0.919872E-03,0.311894E-01,0.159075E-02,0.330760E-03,0.591866E-02,0.425843E-01,0.191868,-9999.0,-9999.0,-0.887554E-02,0.413693E-02,-0.121761E-01,-0.202872E-01,-0.351040E-01,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1,0.183105E-02,0.137981E-02,0.516650E-01,0.582577E-01,0.145717E-02,0.415636E-02,0.117512E-01,0.206325,-9999.0,-9999.0,-0.670116E-02,0.618901E-01,0.214295E-01,-0.262733E-01,0.692820E-01,-9999.0,-9999.0
1,0.244141E-02,0.183974E-02,0.458645E-01,0.446299E-01,0.930592E-03,0.188185E-01,0.202957E-02,0.165078,-9999.0,-9999.0,-0.172017E-01,-0.113121E-01,-0.171017E-01,-0.657803E-02,-0.220934E-02,-9999.0,-9999.0
1,0.305176E-02,0.229968E-02,0.380006E-01,0.101186,0.436333E-02,0.140444E-01,0.121794E-02,0.586254E-01,-9999.0,-9999.0,0.161838E-01,-0.310846E-01,0.393811E-01,0.155720E-01,0.458318E-01,-9999.0,-9999.0
1,0.366211E-02,0.275961E-02,0.120336,0.333629,0.556392E-02,0.376599E-01,0.329174E-01,0.335203,-9999.0,-9999.0,0.529052E-01,0.320029,0.122113,0.715697E-01,0.255169,-9999.0,-9999.0
1,0.427246E-02,0.321955E-02,0.730561E-03,0.651065E-01,0.646102E-02,0.164030E-02,0.102466E-01,0.882392E-01,-9999.0,-9999.0,-0.600580E-02,0.134550,0.235920E-01,-0.155742E-01,0.137957,-9999.0,-9999.0
2,0.518799E-02,0.390945E-02,0.209883,0.187241E-01,0.124623E-01,0.204374E-01,0.744387E-01,0.733844,-9999.0,-9999.0,0.119474,0.858863E-01,0.111459,0.784062E-01,0.540389,-9999.0,-9999.0
2,0.640869E-02,0.482933E-02,0.235176,0.993111E-01,0.137802E-01,0.248872E-01,0.468639E-01,0.489974E-01,-9999.0,-9999.0,0.303723E-01,-0.231236,0.102618,0.159781,0.432765E-01,-9999.0,-9999.0
3,0.793457E-02,0.597917E-02,0.969764E-01,0.295133,0.572130E-02,0.300597E-02,0.253818E-01,0.146192,-9999.0,-9999.0,-0.238533E-01,0.516253E-01,0.765929E-02,0.238972E-01,-0.398457E-01,-9999.0,-9999.0
3,0.976562E-02,0.735897E-02,0.221422,0.185249,0.274836E-01,0.148558E-01,0.437610E-01,0.306907,-9999.0,-9999.0,0.174929,0.532181E-01,0.110892,0.209923,0.342871,-9999.0,-9999.0
3,0.115967E-01,0.873878E-02,0.230674,0.184715,0.802612E-02,0.221326E-01,0.488648E-01,0.524632,-9999.0,-9999.0,0.475317E-01,-0.141592,0.317142E-01,0.232502E-01,0.146356E-01,-9999.0,-9999.0
5,0.140381E-01,0.105785E-01,0.283127,0.131988,0.523345E-01,0.230848E-01,0.116975E-01,0.206075,-9999.0,-9999.0,0.217856,0.499468,0.242253,0.157857E-01,0.261478,-9999.0,-9999.0
