 normalised_and_exponentially_binned_(co)spectra
 -----------------------------------------------
natural_frequency_[Hz]_->_from_[1/_averaging_interval]_to_[acquisition_frequency_/_2]
normalized_frequency_[#]_->_natural_frequency_*_measuring_height_/_wind_speed
y-axis_->_natural_frequency_*_(co)spectrum_/_(co)variance
acquisition_frequency_[Hz]_=_ 20.000
measuring_height_(z-d)_[m]_=_  1.740
wind_speed_[m+1s-1]_=_  1.141
averaging_interval_[min]_=_     30
number_of_bins_=_  50
tapering_window_=_hamming
 #_freq,natural_frequency,normalized_frequency,f_nat*spec(u)/var(u),f_nat*spec(v)/var(v),f_nat*spec(w)/var(w),f_nat*spec(ts)/var(ts),f_nat*spec(co2)/var(co2),f_nat*spec(h2o)/var(h2o),f_nat*spec(ch4)/var(ch4),f_nat*spec(none)/var(none),f_nat*cospec(w_u)/cov(w_u),f_nat*cospec(w_v)/cov(w_v),f_nat*cospec(w_ts)/cov(w_ts),f_nat*cospec(w_co2)/cov(w_co2),f_nat*cospec(w_h2o)/cov(w_h2o),f_nat*cospec(w_ch4)/cov(w_ch4),f_nat*cospec(w_none)/cov(w_none)
1,0.610352E-03,0.930514E-03,0.229039E-01,0.237845E-01,0.337796E-04,0.144780,0.277372E-01,0.200938,-9999.0,-9999.0,0.257270E-02,-0.192107E-01,-0.337823E-01,0.149990E-02,-0.232203E-01,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1,0.122070E-02,0.186103E-02,0.235268E-01,0.242129E-01,0.116778E-03,0.411303E-01,0.419994E-01,0.308513E-01,-9999.0,-9999.0,-0.376822E-02,-0.247170E-01,-0.305866E-01,-0.750593E-02,0.112063E-01,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1,0.183105E-02,0.279154E-02,0.329103E-01,0.296608E-01,0.349023E-02,0.243410E-01,0.137728E-02,0.873160E-02,-9999.0,-9999.0,0.168167E-01,0.152795,-0.128944E-01,0.348629E-02,0.488759E-01,-9999.0,-9999.0
1,0.244141E-02,0.372206E-02,0.108879,0.272599E-01,0.529539E-02,0.474423E-01,0.681791E-01,0.142331E-01,-9999.0,-9999.0,0.660370E-01,0.200244,0.963931E-02,0.573442E-01,-0.607053E-01,-9999.0,-9999.0
1,0.305176E-02,0.465257E-02,0.196071,0.227624E-01,0.117853E-01,0.502717E-01,0.229735E-01,0.885000E-01,-9999.0,-9999.0,0.229672E-01,0.384647,0.223774,-0.555138E-01,0.242024,-9999.0,-9999.0
1,0.366211E-02,0.558309E-02,0.868493E-01,0.771032E-01,0.136200E-01,0.545175E-02,0.165745,0.132920,-9999.0,-9999.0,-0.698182E-01,0.742227,0.116953,-0.160259,0.362812,-9999.0,-9999.0
