 normalised_and_exponentially_binned_(co)spectra
 -----------------------------------------------
natural_frequency_[Hz]_->_from_[1/_averaging_interval]_to_[acquisition_frequency_/_2]
normalized_frequency_[#]_->_natural_frequency_*_measuring_height_/_wind_speed
y-axis_->_natural_frequency_*_(co)spectrum_/_(co)variance
acquisition_frequency_[Hz]_=_ 20.000
measuring_height_(z-d)_[m]_=_  1.740
wind_speed_[m+1s-1]_=_  1.767
averaging_interval_[min]_=_     30
number_of_bins_=_  50
tapering_window_=_hamming
 #_freq,natural_frequency,normalized_frequency,f_nat*spec(u)/var(u),f_nat*spec(v)/var(v),f_nat*spec(w)/var(w),f_nat*spec(ts)/var(ts),f_nat*spec(co2)/var(co2),f_nat*spec(h2o)/var(h2o),f_nat*spec(ch4)/var(ch4),f_nat*spec(none)/var(none),f_nat*cospec(w_u)/cov(w_u),f_nat*cospec(w_v)/cov(w_v),f_nat*cospec(w_ts)/cov(w_ts),f_nat*cospec(w_co2)/cov(w_co2),f_nat*cospec(w_h2o)/cov(w_h2o),f_nat*cospec(w_ch4)/cov(w_ch4),f_nat*cospec(w_none)/cov(w_none)
1,0.610352E-03,0.600863E-03,0.371146E-01,0.813710E-01,0.191359E-02,0.825081E-01,0.104749,0.391240,-9999.0,-9999.0,0.260090E-01,-0.831682E-01,0.334680,-0.284037E-02,-0.217374,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1,0.122070E-02,0.120173E-02,0.123455,0.535940E-01,0.105213E-01,0.889788E-01,0.113292,0.822745E-01,-9999.0,-9999.0,0.623812E-01,-0.364223,0.907113,0.157104,-0.240176,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1,0.183105E-02,0.180259E-02,0.156804,0.544106E-02,0.925297E-02,0.273144E-01,0.266352E-01,0.211780E-01,-9999.0,-9999.0,0.324017E-01,-0.154795,-0.914558E-01,0.551461E-01,0.988835E-01,-9999.0,-9999.0
1,0.244141E-02,0.240345E-02,0.594743E-01,0.577661E-01,0.128144E-03,0.101398,0.220630E-01,0.245869E-01,-9999.0,-9999.0,-0.817866E-02,-0.257211E-01,0.563396E-01,-0.691103E-02,-0.156475E-01,-9999.0,-9999.0
1,0.305176E-02,0.300431E-02,0.484594E-02,0.113559,0.431048E-02,0.151991,0.747853E-02,0.599667E-02,-9999.0,-9999.0,0.134278E-01,-0.504167,-0.375739,0.219994E-01,0.231468E-01,-9999.0,-9999.0
1,0.366211E-02,0.360518E-02,0.337076E-01,0.114120,0.847238E-02,0.262991,0.253310E-01,0.477858E-02,-9999.0,-9999.0,0.365407E-01,-0.402619,-1.54365,0.503551E-01,0.286834E-01,-9999.0,-9999.0
