 normalised_and_exponentially_binned_(co)spectra
 -----------------------------------------------
natural_frequency_[Hz]_->_from_[1/_averaging_interval]_to_[acquisition_frequency_/_2]
normalized_frequency_[#]_->_natural_frequency_*_measuring_height_/_wind_speed
y-axis_->_natural_frequency_*_(co)spectrum_/_(co)variance
acquisition_frequency_[Hz]_=_ 20.000
measuring_height_(z-d)_[m]_=_  1.740
wind_speed_[m+1s-1]_=_  3.245
averaging_interval_[min]_=_     30
number_of_bins_=_  50
tapering_window_=_hamming
 #_freq,natural_frequency,normalized_frequency,f_nat*spec(u)/var(u),f_nat*spec(v)/var(v),f_nat*spec(w)/var(w),f_nat*spec(ts)/var(ts),f_nat*spec(co2)/var(co2),f_nat*spec(h2o)/var(h2o),f_nat*spec(ch4)/var(ch4),f_nat*spec(none)/var(none),f_nat*cospec(w_u)/cov(w_u),f_nat*cospec(w_v)/cov(w_v),f_nat*cospec(w_ts)/cov(w_ts),f_nat*cospec(w_co2)/cov(w_co2),f_nat*cospec(w_h2o)/cov(w_h2o),f_nat*cospec(w_ch4)/cov(w_ch4),f_nat*cospec(w_none)/cov(w_none)
1,0.610352E-03,0.327239E-03,0.246246E-02,0.156741,0.396739E-03,0.213720,0.211512E-01,0.415997E-01,-9999.0,-9999.0,0.283040E-02,0.352393,0.264889E-01,0.519498E-02,0.130687E-01,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1,0.122070E-02,0.654478E-03,0.687948E-01,0.855554E-01,0.682852E-03,0.115336,0.529978E-01,0.313255E-01,-9999.0,-9999.0,-0.226902E-01,0.139809,0.253534E-02,-0.165519E-01,-0.120852E-01,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1,0.183105E-02,0.981717E-03,0.177299E-02,0.318799E-01,0.600848E-02,0.233790E-01,0.506202E-02,0.309029E-03,-9999.0,-9999.0,0.865773E-02,-0.977350E-01,-0.160735E-01,-0.694903E-02,-0.115503E-02,-9999.0,-9999.0
1,0.244141E-02,0.130896E-02,0.617043E-02,0.268902E-01,0.614410E-02,0.598570E-01,0.221573E-02,0.858222E-02,-9999.0,-9999.0,0.104053E-01,-0.407010,-0.600104E-01,-0.991616E-02,-0.222805E-01,-9999.0,-9999.0
1,0.305176E-02,0.163619E-02,0.157028,0.581448E-02,0.835754E-02,0.279926,0.140158,0.195268,-9999.0,-9999.0,0.801949E-01,0.226565,-0.681423E-01,0.399149E-01,0.455521E-02,-9999.0,-9999.0
1,0.366211E-02,0.196343E-02,0.793703E-01,0.306002E-01,0.684965E-02,0.118718,0.571526E-01,0.128790,-9999.0,-9999.0,0.768629E-01,-0.633107E-01,-0.740502E-01,0.194452E-01,-0.453032E-01,-9999.0,-9999.0
1,0.427246E-02,0.229067E-02,0.660924E-01,0.576317E-01,0.361020E-02,0.100731,0.541680E-02,0.942564E-01,-9999.0,-9999.0,0.354388E-01,0.640097,0.587293E-01,0.587070E-02,0.292602E-01,-9999.0,-9999.0
2,0.518799E-02,0.278153E-02,0.347423,0.193266,0.632592E-02,0.142380,0.320958E-01,0.770550E-01,-9999.0,-9999.0,0.153919E-02,1.10183,-0.658331E-03,0.184336E-01,0.365495E-02,-9999.0,-9999.0
2,0.640869E-02,0.343601E-02,0.409285E-01,0.594714E-01,0.391332E-02,0.381482E-01,0.556985E-01,0.590587E-01,-9999.0,-9999.0,0.282096E-01,0.246510,0.113752E-01,0.292187E-01,0.200825E-01,-9999.0,-9999.0
3,0.793457E-02,0.425411E-02,0.761431E-01,0.367686E-01,0.130817E-01,0.212643E-01,0.275154E-01,0.197547E-01,-9999.0,-9999.0,0.998298E-01,-0.426800,0.117503E-01,0.382009E-01,0.189735E-01,-9999.0,-9999.0
3,0.976562E-02,0.523582E-02,0.111233,0.934755E-01,0.469653E-01,0.400444,0.339321,0.599701,-9999.0,-9999.0,0.208571,0.179438,0.422353,0.345987,0.502139,-9999.0,-9999.0
3,0.115967E-01,0.621754E-02,0.116628,0.632418E-01,0.303644E-01,0.201031,0.148694,0.235537,-9999.0,-9999.0,0.147503,1.22190,0.153680,0.168035,0.213005,-9999.0,-9999.0
5,0.140381E-01,0.752649E-02,0.122129,0.170159,0.106924E-01,0.141860,0.178271,0.258922,-9999.0,-9999.0,-0.192624E-01,1.32571,0.291713E-01,0.514149E-01,0.609122E-01,-9999.0,-9999.0
5,0.170898E-01,0.916269E-02,0.133325,0.105722,0.283276E-01,0.202725,0.327844,0.443853,-9999.0,-9999.0,0.150489,-0.794610,0.220193,0.228112,0.291353,-9999.0,-9999.0
7,0.207520E-01,0.111261E-01,0.180170,0.131626,0.459304E-01,0.961752E-01,0.162941,0.202267,-9999.0,-9999.0,0.178453,-1.43001,0.119154,0.586001E-01,0.114036,-9999.0,-9999.0
8,0.253296E-01,0.135804E-01,0.650837E-01,0.808520E-01,0.419527E-01,0.379962E-01,0.166644,0.153901,-9999.0,-9999.0,0.336987E-01,0.564588,0.256890E-01,0.126871,0.118746,-9999.0,-9999.0
10,0.308228E-01,0.165256E-01,0.285574,0.786930E-01,0.127379,0.150954,0.270349,0.315681,-9999.0,-9999.0,0.460139,-1.75294,0.381378,0.394895,0.507692,-9999.0,-9999.0
