 normalised_and_exponentially_binned_(co)spectra
 -----------------------------------------------
natural_frequency_[Hz]_->_from_[1/_averaging_interval]_to_[acquisition_frequency_/_2]
normalized_frequency_[#]_->_natural_frequency_*_measuring_height_/_wind_speed
y-axis_->_natural_frequency_*_(co)spectrum_/_(co)variance
acquisition_frequency_[Hz]_=_ 20.000
measuring_height_(z-d)_[m]_=_  1.740
wind_speed_[m+1s-1]_=_  3.438
averaging_interval_[min]_=_     30
number_of_bins_=_  50
tapering_window_=_hamming
 #_freq,natural_frequency,normalized_frequency,f_nat*spec(u)/var(u),f_nat*spec(v)/var(v),f_nat*spec(w)/var(w),f_nat*spec(ts)/var(ts),f_nat*spec(co2)/var(co2),f_nat*spec(h2o)/var(h2o),f_nat*spec(ch4)/var(ch4),f_nat*spec(none)/var(none),f_nat*cospec(w_u)/cov(w_u),f_nat*cospec(w_v)/cov(w_v),f_nat*cospec(w_ts)/cov(w_ts),f_nat*cospec(w_co2)/cov(w_co2),f_nat*cospec(w_h2o)/cov(w_h2o),f_nat*cospec(w_ch4)/cov(w_ch4),f_nat*cospec(w_none)/cov(w_none)
1,0.610352E-03,0.308944E-03,0.429490E-01,0.622457E-01,0.487927E-03,0.295689,0.262642,0.334584,-9999.0,-9999.0,0.607666E-02,0.735961E-01,0.153508E-01,0.135592E-01,0.309010E-01,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1,0.122070E-02,0.617888E-03,0.448300E-01,0.299649,0.464132E-03,1.20385,0.352219,0.261108,-9999.0,-9999.0,-0.500877E-02,0.947027E-01,-0.735990E-01,0.897996E-02,-0.259919E-02,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1,0.183105E-02,0.926833E-03,0.890090E-01,0.221043,0.107921E-02,0.383772,0.801152E-01,0.110309,-9999.0,-9999.0,0.573504E-03,0.367116,-0.701423E-01,-0.344943E-01,-0.597061E-01,-9999.0,-9999.0
1,0.244141E-02,0.123578E-02,0.182532,0.153679,0.123227E-02,0.309859,0.208808E-01,0.290685,-9999.0,-9999.0,0.230106E-01,0.226526,0.267054,0.103042E-01,0.482403E-01,-9999.0,-9999.0
1,0.305176E-02,0.154472E-02,0.607152E-01,0.225003,0.183350E-02,0.954465E-01,0.486673E-01,0.203723E-01,-9999.0,-9999.0,-0.155762E-01,0.719511E-01,0.628773E-03,0.339752E-01,-0.193755E-02,-9999.0,-9999.0
1,0.366211E-02,0.185367E-02,0.376848,0.224711,0.339784E-02,0.160465,0.331151,0.713911,-9999.0,-9999.0,0.108421,-0.535451,0.254868,0.107743,0.406655,-9999.0,-9999.0
