 normalised_and_exponentially_binned_(co)spectra
 -----------------------------------------------
natural_frequency_[Hz]_->_from_[1/_averaging_interval]_to_[acquisition_frequency_/_2]
normalized_frequency_[#]_->_natural_frequency_*_measuring_height_/_wind_speed
y-axis_->_natural_frequency_*_(co)spectrum_/_(co)variance
acquisition_frequency_[Hz]_=_ 20.000
measuring_height_(z-d)_[m]_=_  1.740
wind_speed_[m+1s-1]_=_  1.523
averaging_interval_[min]_=_     30
number_of_bins_=_  50
tapering_window_=_hamming
 #_freq,natural_frequency,normalized_frequency,f_nat*spec(u)/var(u),f_nat*spec(v)/var(v),f_nat*spec(w)/var(w),f_nat*spec(ts)/var(ts),f_nat*spec(co2)/var(co2),f_nat*spec(h2o)/var(h2o),f_nat*spec(ch4)/var(ch4),f_nat*spec(none)/var(none),f_nat*cospec(w_u)/cov(w_u),f_nat*cospec(w_v)/cov(w_v),f_nat*cospec(w_ts)/cov(w_ts),f_nat*cospec(w_co2)/cov(w_co2),f_nat*cospec(w_h2o)/cov(w_h2o),f_nat*cospec(w_ch4)/cov(w_ch4),f_nat*cospec(w_none)/cov(w_none)
1,0.610352E-03,0.697333E-03,0.431727E-01,0.285537,0.171810E-02,0.129157,0.380909,0.510177,-9999.0,-9999.0,-0.211644E-01,1.28009,-0.419771E-01,-0.126554,-1.91952,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1,0.122070E-02,0.139467E-02,0.511049E-02,0.224901,0.440079E-03,0.368605E-01,0.738765E-01,0.122034,-9999.0,-9999.0,0.799272E-04,0.718850E-01,-0.615548E-02,-0.331049E-01,-0.279627,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1,0.183105E-02,0.209200E-02,0.436860E-01,0.356781E-01,0.332856E-02,0.313336E-02,0.533402E-02,0.114757E-02,-9999.0,-9999.0,0.132618E-01,0.688911,-0.591981E-02,0.113890E-01,-0.808209E-01,-9999.0,-9999.0
1,0.244141E-02,0.278933E-02,0.725976E-02,0.106927,0.166546E-02,0.925805E-03,0.420964E-03,0.461895E-02,-9999.0,-9999.0,0.853259E-02,0.805615,0.261902E-02,0.969715E-04,-0.743834E-01,-9999.0,-9999.0
1,0.305176E-02,0.348667E-02,0.290044E-01,0.310437E-01,0.371018E-02,0.177752E-01,0.651278E-01,0.214159E-01,-9999.0,-9999.0,0.261548E-01,-0.135700,0.207950E-01,0.933580E-01,0.538733,-9999.0,-9999.0
1,0.366211E-02,0.418400E-02,0.104865,0.864900E-02,0.842497E-02,0.694022E-01,0.107235,0.447068E-01,-9999.0,-9999.0,0.749517E-01,-0.456719,0.460153E-01,0.179198,1.26333,-9999.0,-9999.0
1,0.427246E-02,0.488133E-02,0.670011E-01,0.105151E-01,0.166304E-01,0.864464E-01,0.101310,0.429224E-01,-9999.0,-9999.0,0.714741E-01,-0.828827,0.682573E-01,0.215123,1.65722,-9999.0,-9999.0
2,0.518799E-02,0.592733E-02,0.783277E-01,0.431226E-02,0.200589E-01,0.205598E-01,0.208655E-01,0.651554E-02,-9999.0,-9999.0,0.104005,-0.131479,0.471003E-01,0.123252,0.428670,-9999.0,-9999.0
2,0.640869E-02,0.732200E-02,0.104947,0.282454E-01,0.426474E-02,0.398617E-01,0.407122E-01,0.148081E-01,-9999.0,-9999.0,0.967446E-02,0.123729,0.124015E-01,0.411750E-01,0.361048,-9999.0,-9999.0
3,0.793457E-02,0.906533E-02,0.461158E-01,0.504229E-01,0.144142E-01,0.520571E-01,0.332780E-01,0.177539E-01,-9999.0,-9999.0,0.277451E-01,0.321364,0.450779E-01,0.644340E-01,0.610057,-9999.0,-9999.0
3,0.976562E-02,0.111573E-01,0.139948,0.727060E-01,0.199214E-01,0.822075E-01,0.600276E-01,0.283626E-01,-9999.0,-9999.0,0.195457E-01,2.16599,0.184990E-01,-0.655056E-02,-0.310032,-9999.0,-9999.0
3,0.115967E-01,0.132493E-01,0.503611E-01,0.726875E-01,0.101411E-01,0.919296E-01,0.415353E-01,0.267129E-01,-9999.0,-9999.0,0.510366E-01,-0.115920,0.539074E-01,0.530961E-01,0.242296,-9999.0,-9999.0
