 normalised_and_exponentially_binned_(co)spectra
 -----------------------------------------------
natural_frequency_[Hz]_->_from_[1/_averaging_interval]_to_[acquisition_frequency_/_2]
normalized_frequency_[#]_->_natural_frequency_*_measuring_height_/_wind_speed
y-axis_->_natural_frequency_*_(co)spectrum_/_(co)variance
acquisition_frequency_[Hz]_=_ 20.000
measuring_height_(z-d)_[m]_=_  1.740
wind_speed_[m+1s-1]_=_  0.416
averaging_interval_[min]_=_     30
number_of_bins_=_  50
tapering_window_=_hamming
 #_freq,natural_frequency,normalized_frequency,f_nat*spec(u)/var(u),f_nat*spec(v)/var(v),f_nat*spec(w)/var(w),f_nat*spec(ts)/var(ts),f_nat*spec(co2)/var(co2),f_nat*spec(h2o)/var(h2o),f_nat*spec(ch4)/var(ch4),f_nat*spec(none)/var(none),f_nat*cospec(w_u)/cov(w_u),f_nat*cospec(w_v)/cov(w_v),f_nat*cospec(w_ts)/cov(w_ts),f_nat*cospec(w_co2)/cov(w_co2),f_nat*cospec(w_h2o)/cov(w_h2o),f_nat*cospec(w_ch4)/cov(w_ch4),f_nat*cospec(w_none)/cov(w_none)
1,0.610352E-03,0.255529E-02,0.265117,0.217474,0.195129E-01,0.108108,0.905933E-01,0.755440E-01,-9999.0,-9999.0,0.358656,0.355869,-0.622023E-01,-0.688860E-01,-0.692312E-01,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1,0.122070E-02,0.511058E-02,0.273245E-01,0.320474E-01,0.725276E-02,0.230045E-01,0.111993,0.893358E-01,-9999.0,-9999.0,0.252432E-01,-0.119784,-0.257193E-01,-0.276934E-01,-0.295100E-01,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1,0.183105E-02,0.766587E-02,0.112687,0.186584,0.125679E-01,0.408941E-01,0.103729E-01,0.153389E-01,-9999.0,-9999.0,-0.462593E-01,0.447350,-0.327194E-01,-0.137989E-01,-0.256876E-01,-9999.0,-9999.0
1,0.244141E-02,0.102212E-01,0.195495,0.130538,0.405849E-01,0.228963E-01,0.639518E-01,0.622496E-01,-9999.0,-9999.0,-0.227753,0.111370,-0.241309E-02,-0.951655E-01,-0.930310E-01,-9999.0,-9999.0
1,0.305176E-02,0.127765E-01,0.262607,0.332846E-01,0.226693E-01,0.104087,0.187881E-01,0.319310E-01,-9999.0,-9999.0,0.111669,-0.249721,0.998928E-01,0.206728E-02,0.257871E-01,-9999.0,-9999.0
1,0.366211E-02,0.153317E-01,0.173003,0.210199E-01,0.964965E-01,0.550294E-01,0.147890,0.174898,-9999.0,-9999.0,-0.660088,-0.436178,0.785729E-01,0.183619,0.168618,-9999.0,-9999.0
