 normalised_and_exponentially_binned_(co)spectra
 -----------------------------------------------
natural_frequency_[Hz]_->_from_[1/_averaging_interval]_to_[acquisition_frequency_/_2]
normalized_frequency_[#]_->_natural_frequency_*_measuring_height_/_wind_speed
y-axis_->_natural_frequency_*_(co)spectrum_/_(co)variance
acquisition_frequency_[Hz]_=_ 20.000
measuring_height_(z-d)_[m]_=_  1.740
wind_speed_[m+1s-1]_=_  2.431
averaging_interval_[min]_=_     30
number_of_bins_=_  50
tapering_window_=_hamming
 #_freq,natural_frequency,normalized_frequency,f_nat*spec(u)/var(u),f_nat*spec(v)/var(v),f_nat*spec(w)/var(w),f_nat*spec(ts)/var(ts),f_nat*spec(co2)/var(co2),f_nat*spec(h2o)/var(h2o),f_nat*spec(ch4)/var(ch4),f_nat*spec(none)/var(none),f_nat*cospec(w_u)/cov(w_u),f_nat*cospec(w_v)/cov(w_v),f_nat*cospec(w_ts)/cov(w_ts),f_nat*cospec(w_co2)/cov(w_co2),f_nat*cospec(w_h2o)/cov(w_h2o),f_nat*cospec(w_ch4)/cov(w_ch4),f_nat*cospec(w_none)/cov(w_none)
1,0.610352E-03,0.436915E-03,0.143050E-01,0.150639,0.183933E-02,0.294829,0.210856,0.584622E-01,-9999.0,-9999.0,0.120292E-01,0.170438,-0.559963E-01,-0.497238E-01,0.146583E-01,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1,0.122070E-02,0.873830E-03,0.554599E-01,0.540239E-01,0.187126E-02,0.139835,0.217421,0.519821E-01,-9999.0,-9999.0,-0.148107E-01,0.455062E-01,-0.938700E-01,-0.662747E-01,-0.365144E-01,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1,0.183105E-02,0.131074E-02,0.101554,0.208695E-01,0.109816E-02,0.528793E-01,0.127948,0.216539,-9999.0,-9999.0,0.172032E-01,0.485391E-01,-0.278530E-01,-0.218722E-01,-0.327907E-01,-9999.0,-9999.0
1,0.244141E-02,0.174766E-02,0.119652,0.410762E-01,0.596750E-02,0.539380E-01,0.625692E-01,0.349831,-9999.0,-9999.0,0.571830E-01,0.200940,-0.784392E-01,-0.596440E-01,-0.140978,-9999.0,-9999.0
1,0.305176E-02,0.218457E-02,0.164864,0.112092E-02,0.307794E-02,0.159101E-01,0.388841E-01,0.115044,-9999.0,-9999.0,0.833908E-02,-0.664277E-02,0.281290E-02,-0.123171E-01,-0.204371E-01,-9999.0,-9999.0
1,0.366211E-02,0.262149E-02,0.162816,0.687002E-01,0.108006E-01,0.220494E-01,0.368914E-01,0.710473E-01,-9999.0,-9999.0,0.983571E-01,0.292917,0.554115E-01,0.735164E-01,0.839527E-01,-9999.0,-9999.0
