 normalised_and_exponentially_binned_(co)spectra
 -----------------------------------------------
natural_frequency_[Hz]_->_from_[1/_averaging_interval]_to_[acquisition_frequency_/_2]
normalized_frequency_[#]_->_natural_frequency_*_measuring_height_/_wind_speed
y-axis_->_natural_frequency_*_(co)spectrum_/_(co)variance
acquisition_frequency_[Hz]_=_ 20.000
measuring_height_(z-d)_[m]_=_  1.740
wind_speed_[m+1s-1]_=_  1.706
averaging_interval_[min]_=_     30
number_of_bins_=_  50
tapering_window_=_hamming
 #_freq,natural_frequency,normalized_frequency,f_nat*spec(u)/var(u),f_nat*spec(v)/var(v),f_nat*spec(w)/var(w),f_nat*spec(ts)/var(ts),f_nat*spec(co2)/var(co2),f_nat*spec(h2o)/var(h2o),f_nat*spec(ch4)/var(ch4),f_nat*spec(none)/var(none),f_nat*cospec(w_u)/cov(w_u),f_nat*cospec(w_v)/cov(w_v),f_nat*cospec(w_ts)/cov(w_ts),f_nat*cospec(w_co2)/cov(w_co2),f_nat*cospec(w_h2o)/cov(w_h2o),f_nat*cospec(w_ch4)/cov(w_ch4),f_nat*cospec(w_none)/cov(w_none)
1,0.610352E-03,0.622391E-03,0.538316E-01,0.237323E-02,0.300767E-03,0.103270E-01,0.289357,0.252509,-9999.0,-9999.0,-0.450739E-03,-0.453589E-02,-0.600123E-01,-0.341687E-02,0.436083E-02,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1,0.122070E-02,0.124478E-02,0.198733,0.749018E-01,0.455900E-03,0.908496E-02,0.232628,0.228156,-9999.0,-9999.0,0.319439E-01,-0.463216E-01,0.555141E-01,0.189266E-01,0.347399E-01,-9999.0,-9999.0
0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1,0.183105E-02,0.186717E-02,0.181522,0.191163,0.353831E-02,0.323554E-01,0.191634,0.253555,-9999.0,-9999.0,0.947419E-02,0.125090,-0.159674,0.100265,0.149368,-9999.0,-9999.0
1,0.244141E-02,0.248956E-02,0.264044E-01,0.109051,0.442336E-02,0.244010,0.366524E-01,0.537553E-01,-9999.0,-9999.0,-0.102644E-01,0.167560,0.421036,0.248073E-01,0.370337E-01,-9999.0,-9999.0
1,0.305176E-02,0.311195E-02,0.220615E-01,0.229530E-01,0.127146E-01,0.144250,0.254103E-01,0.180518E-01,-9999.0,-9999.0,0.344618E-01,0.578470E-01,1.53800,-0.497719E-01,-0.585658E-01,-9999.0,-9999.0
1,0.366211E-02,0.373434E-02,0.278650,0.285145E-01,0.147889E-01,0.235034E-01,0.885765E-01,0.175726,-9999.0,-9999.0,0.269736,-0.158401,0.341206,0.152499,0.284028,-9999.0,-9999.0
1,0.427246E-02,0.435674E-02,0.223414,0.177242,0.812527E-04,0.775653E-01,0.125552,0.247491,-9999.0,-9999.0,0.155470E-02,-0.147665E-02,0.639094E-01,0.116955E-01,0.221267E-01,-9999.0,-9999.0
2,0.518799E-02,0.529032E-02,0.362958E-01,0.661538E-01,0.298129E-02,0.180631,0.639600E-01,0.103532,-9999.0,-9999.0,0.126175E-01,0.110962E-01,-0.391169,0.304050E-01,0.552395E-01,-9999.0,-9999.0
2,0.640869E-02,0.653510E-02,0.248490,0.325198,0.510458E-01,0.256892,0.167035E-01,0.104767,-9999.0,-9999.0,0.448530,0.967716,3.95686,0.138077,0.502975,-9999.0,-9999.0
3,0.793457E-02,0.809108E-02,0.132763,0.688914E-01,0.269672E-01,0.320250,0.174002E-01,0.235165E-01,-9999.0,-9999.0,0.784251E-01,-0.108318E-01,-0.137060,0.275042E-01,0.550193E-01,-9999.0,-9999.0
3,0.976562E-02,0.995825E-02,0.180525,0.172048,0.882500E-01,0.395936,0.771643E-01,0.120944,-9999.0,-9999.0,0.203339,0.297353,4.42474,0.121419,0.284853,-9999.0,-9999.0
3,0.115967E-01,0.118254E-01,0.116684,0.511387E-01,0.854907E-01,0.172353,0.122065,0.162386,-9999.0,-9999.0,0.119227,0.414131,-0.513926,0.421135,0.618802,-9999.0,-9999.0
5,0.140381E-01,0.143150E-01,0.133104,0.449640,0.422443E-01,0.231317,0.739603E-01,0.997107E-01,-9999.0,-9999.0,-0.187912,0.743571,0.860292,0.981647E-01,0.215007,-9999.0,-9999.0
5,0.170898E-01,0.174269E-01,0.923078E-01,0.148378,0.503410E-01,0.714156E-01,0.558255E-01,0.738133E-01,-9999.0,-9999.0,0.214166,0.405264E-01,-0.333711,0.794559E-01,0.121405,-9999.0,-9999.0
7,0.207520E-01,0.211613E-01,0.199733,0.179060,0.164855,0.174643,0.952134E-01,0.141887,-9999.0,-9999.0,0.536322,0.180312,2.04134,0.568677,0.835413,-9999.0,-9999.0
8,0.253296E-01,0.258292E-01,0.235986,0.143571,0.391878E-01,0.182658,0.216034E-01,0.375016E-01,-9999.0,-9999.0,0.319037,0.115295,0.218240,0.100125,0.145002,-9999.0,-9999.0
10,0.308228E-01,0.314307E-01,0.171201,0.159260,0.940199E-01,0.127694,0.997801E-01,0.952455E-01,-9999.0,-9999.0,0.743035E-01,0.538945E-01,1.57883,0.306296,0.492279,-9999.0,-9999.0
12,0.375366E-01,0.382770E-01,0.197207,0.367525,0.114493,0.929281E-01,0.564135E-01,0.343861E-01,-9999.0,-9999.0,0.540940,0.302545,-0.263482,0.140908,0.708681E-01,-9999.0,-9999.0
15,0.457764E-01,0.466793E-01,0.181260,0.207677,0.910020E-01,0.121412,0.678439E-01,0.348813E-01,-9999.0,-9999.0,0.114537,0.113893,1.18445,-0.858348E-02,0.285063E-01,-9999.0,-9999.0
18,0.558472E-01,0.569488E-01,0.152936,0.967977E-01,0.165714,0.105670,0.483836E-01,0.295744E-01,-9999.0,-9999.0,0.145310,0.352798,-0.783498,0.290783,0.230923,-9999.0,-9999.0
22,0.680542E-01,0.693966E-01,0.146108,0.165082,0.152457,0.110892,0.514563E-01,0.223472E-01,-9999.0,-9999.0,0.369794,0.474177,0.444199,0.185211,0.160995,-9999.0,-9999.0
26,0.827026E-01,0.843340E-01,0.164815,0.110534,0.154173,0.107752,0.554860E-01,0.239518E-01,-9999.0,-9999.0,0.149851,0.116670,-0.299260,0.191912,0.147569,-9999.0,-9999.0
32,0.100403,0.102383,0.956601E-01,0.965191E-01,0.168767,0.508891E-01,0.638895E-01,0.200391E-01,-9999.0,-9999.0,0.270417,0.292079,0.242080,0.377110,0.314821,-9999.0,-9999.0
39,0.122070,0.124478,0.111392,0.825999E-01,0.231952,0.419032E-01,0.546586E-01,0.134275E-01,-9999.0,-9999.0,0.882429E-01,0.196789E-01,-0.113900,0.176369,0.771001E-01,-9999.0,-9999.0
48,0.148621,0.151552,0.114679,0.114229,0.231925,0.301764E-01,0.486697E-01,0.135230E-01,-9999.0,-9999.0,0.160074,0.181744,-0.623881,0.200571,0.185346,-9999.0,-9999.0
58,0.180969,0.184539,0.107327,0.104174,0.249036,0.274110E-01,0.386433E-01,0.109381E-01,-9999.0,-9999.0,0.229781,-0.197122,0.982916E-01,0.266291,0.185659,-9999.0,-9999.0
